time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/loss,train/value_loss,train/learning_rate,train/explained_variance,train/clip_fraction,train/approx_kl,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_ep_length,eval/mean_object_reward,eval/mean_score_reward,eval/mean_score_ep_length
87,59392,58,676,0.09883264000000001,-1.5813182517886162,-0.0030972955864854157,0.008241051807999611,0.03582545509561896,0.0002470816,0.667466402053833,0.142578125,0.0031483814,228,-20.152542372881356,3728.169491525424,,,,
88,60416,59,680,0.09881216000000001,-1.5893583670258522,-7.288670167326927e-05,-0.0069669513031840324,0.023770490777678788,0.0002470304,0.8413941860198975,0.011474609375,0.0006076659,232,-20.161290322580644,3712.2580645161293,,,,
89,61440,60,683,0.09879168,-1.5571239441633224,-0.0012561760959215462,0.011857600882649422,0.04720429074950516,0.0002469792,0.8394339084625244,0.05029296875,0.0020100437,236,-20.1875,3700.8125,,,,
90,62464,61,687,0.0987712,-1.5689522251486778,-0.0009279485093429685,0.04112188145518303,0.12180145969614387,0.000246928,0.6380578875541687,0.034912109375,0.002236119,240,-20.1875,3700.8125,,,,
91,63488,62,690,0.09875072000000001,-1.591046042740345,-0.0009650994325056672,0.02715093269944191,0.06863600644282997,0.0002468768,0.4654400944709778,0.08349609375,0.0030825695,244,-20.196969696969695,3698.1969696969695,,,,
92,64512,63,693,0.09873024000000001,-1.5853813216090202,-0.0012377285747788846,0.015600651502609253,0.06268480163998902,0.00024682560000000004,0.7249904274940491,0.03515625,0.0022677102,248,-20.208955223880597,3695.6567164179105,,,,
94,65536,64,697,0.09870976000000001,-1.6224884241819382,-0.0008324392256326973,0.057705510407686234,0.10495453793555498,0.00024677440000000003,0.6351135969161987,0.0732421875,0.0011577116,252,-20.208955223880597,3695.6567164179105,,,,
95,66560,65,700,0.09868928,-1.6142725422978401,-0.0007564215338788927,0.005625156685709953,0.07318984717130661,0.00024672320000000003,0.5096296072006226,0.041015625,0.0011779323,256,-20.220588235294116,3688.014705882353,,,,
96,67584,66,703,0.0986688,-1.6404699832201004,-0.00034817185951396823,0.013067543506622314,0.060103259049355984,0.000246672,0.7816766500473022,0.0283203125,0.0005132686,260,-20.214285714285715,3687.8571428571427,,,,
97,68608,67,706,0.09864832000000001,-1.648943230509758,-0.002721739961998537,0.00022868625819683075,0.04982028203085065,0.0002466208,0.8758277297019958,0.055908203125,0.0023648883,264,-20.211267605633804,3684.394366197183,,,,
98,69632,68,709,0.09862784000000001,-1.612587682902813,-0.002205632161349058,-0.00645302701741457,0.0339025225257501,0.0002465696,0.8064807057380676,0.084228515625,0.0024405345,268,-20.211267605633804,3684.394366197183,,,,
99,70656,69,712,0.09860736,-1.6135370805859566,-0.0012712349998764694,-0.014593931846320629,0.024969801655970514,0.0002465184,0.7793807983398438,0.064453125,0.0021914935,272,-20.2,3683.9066666666668,,,,
100,71680,70,715,0.09858688,-1.6505188047885895,-0.0023930397583171725,0.00856747105717659,0.05283130891621113,0.0002464672,0.8312152028083801,0.146240234375,0.0037901285,276,-20.2,3683.9066666666668,,,,
101,72704,71,717,0.0985664,-1.6092512756586075,-0.0015425266756210476,0.007608173415064812,0.0659234463237226,0.000246416,0.4430432915687561,0.052001953125,0.001094646,280,-20.210526315789473,3676.6447368421054,,,,
102,73728,72,720,0.09854592000000001,-1.5982927903532982,-0.001140821521403268,-0.006803329102694988,0.028699183138087392,0.0002463648,0.8424545526504517,0.014404296875,0.0016247226,284,-20.22077922077922,3669.5584415584417,,,,
103,74752,73,723,0.09852544,-1.6496306732296944,-0.0012559292663354427,0.006426528096199036,0.04748267284594476,0.0002463136,0.7512215375900269,0.11083984375,0.0018168009,288,-20.240506329113924,3659.481012658228,,,,
,75000,,,0.09850496,-1.6497842594981194,0.0004651036288123578,0.011320315301418304,0.06189953815191984,0.0002462624,0.7865111827850342,0.01806640625,0.0007543945,292,,,3056.0,-8.546666400000001,-21.0,3056.0
117,75776,74,646,,,,,,,,,,,-20.240506329113924,3659.481012658228,,,,
118,76800,75,649,0.09848448,-1.6625648438930511,-0.00042978418059647083,-0.006603783927857876,0.04473064246121794,0.0002462112,0.648590087890625,0.001953125,0.0008531482,296,-20.25609756097561,3645.487804878049,,,,
119,77824,76,652,0.098464,-1.6896051466464996,-0.000926579930819571,0.0034606829285621643,0.05848115449771285,0.00024616,0.7891494631767273,0.009521484375,0.0015382741,300,-20.25609756097561,3645.487804878049,,,,
120,78848,77,655,0.09844352,-1.6785115525126457,-0.0008327974646817893,0.017881814390420914,0.0874232710339129,0.0002461088,0.4742330312728882,0.021484375,0.001295645,304,-20.265060240963855,3652.843373493976,,,,
121,79872,78,658,0.09842304,-1.6765852868556976,-0.0009241411462426186,0.004548909142613411,0.08195266569964588,0.0002460576,0.6267571449279785,0.010009765625,0.001926206,308,-20.270588235294117,3643.8117647058825,,,,
122,80896,79,661,0.09840256000000001,-1.6866338178515434,-0.00011060709948651493,0.017236288636922836,0.10747643699869514,0.00024600640000000003,0.4856548309326172,0.00927734375,0.0017347797,312,-20.270588235294117,3643.8117647058825,,,,
123,81920,80,663,0.09838208000000001,-1.6695072650909424,0.00022249476751312613,0.006183234974741936,0.06318187853321433,0.0002459552,0.4401068687438965,0.02294921875,0.001080036,316,-20.275862068965516,3648.6206896551726,,,,
124,82944,81,666,0.09836160000000001,-1.6805252730846405,-0.001068956800736487,0.00550619512796402,0.052284550154581666,0.000245904,0.8574422597885132,0.03125,0.0021309047,320,-20.275862068965516,3648.6206896551726,,,,
125,83968,82,669,0.09834112,-1.674386166036129,-0.001900221745017916,0.008422844111919403,0.08973409980535507,0.0002458528,0.36897945404052734,0.059814453125,0.0018915285,324,-20.275862068965516,3648.6206896551726,,,,
126,84992,83,671,0.09832064000000001,-1.6626606360077858,0.0004666438326239586,0.014245009049773216,0.05063659627921879,0.0002458016,0.4429214596748352,0.10693359375,0.0006568425,328,-20.258426966292134,3658.61797752809,,,,
127,86016,84,674,0.09830016000000001,-1.6585650444030762,-0.004432526679011062,-0.0018551405519247055,0.05027033551596105,0.0002457504,0.7810192704200745,0.229248046875,0.0026129722,332,-20.266666666666666,3656.222222222222,,,,
128,87040,85,676,0.09827968000000001,-1.6682987362146378,1.9825471099466085e-05,0.02377503737807274,0.06961211306042969,0.0002456992,0.6691789627075195,0.008544921875,0.0006538917,336,-20.25,3671.695652173913,,,,
129,88064,86,679,0.0982592,-1.6644145548343658,0.0001960617519216612,0.004845678806304932,0.05897416011430323,0.000245648,0.85606849193573,0.0126953125,0.0012809648,340,-20.258064516129032,3672.9032258064517,,,,
130,89088,87,681,0.09823872,-1.6532268971204758,-0.0013259555853437632,0.025471147149801254,0.05006897542625666,0.0002455968,0.7517284750938416,0.011474609375,0.0013022791,344,-20.273684210526316,3669.936842105263,,,,
131,90112,88,683,0.09821824000000001,-1.6873342841863632,-0.0020868470310233533,0.021762950345873833,0.08926638308912516,0.0002455456,0.6312882900238037,0.09326171875,0.004162232,348,-20.273684210526316,3669.936842105263,,,,
132,91136,89,686,0.09819776000000001,-1.7049750536680222,-0.0026851899456232786,0.001138255000114441,0.04092055815272033,0.0002454944,0.5629746913909912,0.11328125,0.0037710904,352,-20.273684210526316,3669.936842105263,,,,
133,92160,90,688,0.09817728,-1.7072918564081192,-0.004367957240901887,-0.00372106209397316,0.03108560503460467,0.0002454432,0.7122934460639954,0.16455078125,0.004299158,356,-20.28125,3666.0833333333335,,,,
134,93184,91,690,0.0981568,-1.7193458527326584,-0.0024600679171271622,-0.0048753488808870316,0.03460397943854332,0.000245392,0.8154685497283936,0.092041015625,0.0011498862,360,-20.275510204081634,3665.5408163265306,,,,
135,94208,92,693,0.09813632,-1.7151667848229408,-0.0027053022640757263,0.0006758086383342743,0.04613304464146495,0.0002453408,0.7460600137710571,0.10107421875,0.0028662558,364,-20.28,3665.72,,,,
136,95232,93,695,0.09811584000000001,-1.7050269842147827,-0.001749765913700685,0.008960047736763954,0.05464302282780409,0.0002452896,0.824987530708313,0.06103515625,0.0026029595,368,-20.28,3665.72,,,,
137,96256,94,697,0.09809536,-1.7038804963231087,-0.002913108153734356,0.0032579824328422546,0.040203161304816604,0.0002452384,0.6800899505615234,0.169189453125,0.0026552845,372,-20.29,3665.09,,,,
139,97280,95,699,0.09807488,-1.6830930411815643,-0.0011224837508052588,0.009128887206315994,0.05112023022957146,0.0002451872,0.7361093759536743,0.0576171875,0.0026901306,376,-20.3,3667.6,,,,
140,98304,96,701,0.0980544,-1.7054863944649696,-0.0019057816243730485,-0.007510161027312279,0.027909774100407958,0.000245136,0.7970284223556519,0.16552734375,0.0024404153,380,-20.32,3662.24,,,,
141,99328,97,703,0.09803392,-1.7055725529789925,-0.0009161457419395447,0.0069257281720638275,0.05572472722269595,0.0002450848,0.6681773662567139,0.03662109375,0.0014889843,384,-20.34,3655.23,,,,
,100000,,,0.09801344000000001,-1.69290429353714,-0.00428011966869235,0.006626952439546585,0.07989282882772386,0.0002450336,0.5869970321655273,0.208251953125,0.0044170064,388,,,3056.0,-8.5333332,-21.0,3056.0
154,100352,98,647,,,,,,,,,,,-20.35,3638.07,,,,
155,101376,99,649,0.09799296,-1.6976147219538689,-0.0002334337041247636,0.004737311974167824,0.03933403501287103,0.0002449824,0.8635765910148621,0.005859375,0.00074825395,392,-20.39,3620.15,,,,
157,102400,100,652,0.09797248,-1.6841315180063248,-0.002363598672673106,0.0141468346118927,0.07572096097283065,0.0002449312,0.5820567607879639,0.1240234375,0.0046376493,396,-20.39,3620.15,,,,
158,103424,101,654,0.097952,-1.6862040758132935,-0.002502603631000966,-0.018152663484215736,0.0218689925968647,0.00024488,0.7720392942428589,0.10107421875,0.0025096417,400,-20.39,3622.76,,,,
159,104448,102,656,0.09793152000000001,-1.673958994448185,-0.0014228914224077016,-0.004008514806628227,0.04158773156814277,0.0002448288,0.8383110165596008,0.114013671875,0.0015815509,404,-20.39,3622.76,,,,
160,105472,103,658,0.09791104,-1.6781786605715752,-0.000992269953712821,0.0050798747688531876,0.050460092490538955,0.0002447776,0.5081382989883423,0.11083984375,0.0038880352,408,-20.39,3622.76,,,,
161,106496,104,660,0.09789056000000002,-1.6653574854135513,-0.0019395053386688232,0.009190075099468231,0.05967739876359701,0.00024472640000000004,0.5679540634155273,0.0859375,0.002652286,412,-20.39,3626.26,,,,
162,107520,105,662,0.09787008000000001,-1.6915188059210777,-0.005204535787925124,0.0011217668652534485,0.05913470429368317,0.00024467520000000004,0.7262305021286011,0.192138671875,0.004602451,416,-20.41,3607.23,,,,
163,108544,106,664,0.09784960000000001,-1.7027352452278137,-0.0006864180904813111,0.006386300548911095,0.03797978151123971,0.00024462400000000003,0.8506565093994141,0.05029296875,0.0024906537,420,-20.41,3611.33,,,,
164,109568,107,666,0.09782912,-1.682518646121025,-0.0016739670536480844,0.0132350604981184,0.056503990199416876,0.00024457280000000003,0.7168443202972412,0.0498046875,0.0016202043,424,-20.41,3611.33,,,,
165,110592,108,668,0.09780864,-1.6569560021162033,-0.0008686377550475299,0.01318199560046196,0.03792739741038531,0.00024452160000000003,0.7986178994178772,0.147705078125,0.0024780356,428,-20.4,3611.1,,,,
166,111616,109,670,0.09778816000000001,-1.6707087010145187,-0.0016730958595871925,-0.0032164566218852997,0.03997116768732667,0.0002444704,0.8276156187057495,0.046875,0.0018339746,432,-20.4,3611.1,,,,
167,112640,110,672,0.09776768000000001,-1.660418339073658,-0.0016223562852246687,0.018123287707567215,0.06240444956347346,0.0002444192,0.5200150012969971,0.1123046875,0.0030516821,436,-20.4,3611.1,,,,
168,113664,111,674,0.0977472,-1.6618665605783463,-0.0014888450386933982,0.01548096351325512,0.07204436301253736,0.000244368,0.5011415481567383,0.020263671875,0.0011930511,440,-20.4,3616.5,,,,
169,114688,112,676,0.09772672,-1.6695751696825027,-0.0006564313662238419,0.01101759821176529,0.06807086826302111,0.0002443168,0.7750139236450195,0.040771484375,0.0023734728,444,-20.41,3603.25,,,,
170,115712,113,678,0.09770624,-1.6692453026771545,-0.0003610472776927054,0.006730170920491219,0.04314837313722819,0.0002442656,0.9143853187561035,0.068603515625,0.0033441826,448,-20.43,3596.0,,,,
171,116736,114,680,0.09768576000000001,-1.653299704194069,-0.002637664380017668,-0.0008028075098991394,0.04420141386799514,0.0002442144,0.687346875667572,0.089599609375,0.0033776655,452,-20.44,3600.75,,,,
172,117760,115,682,0.09766528000000001,-1.6594340950250626,-0.00019659908139146864,0.024878567084670067,0.08310901373624802,0.0002441632,0.754284143447876,0.001220703125,0.0010294144,456,-20.44,3600.75,,,,
173,118784,116,684,0.0976448,-1.6552770659327507,-0.0013882112980354577,0.0011999551206827164,0.04885152634233236,0.000244112,0.6879205703735352,0.02392578125,0.0019346306,460,-20.45,3605.08,,,,
174,119808,117,685,0.09762432,-1.6535808071494102,-0.002874094934668392,0.0007932642474770546,0.03486696514301002,0.0002440608,0.8383241891860962,0.088134765625,0.0026380336,464,-20.45,3605.08,,,,
175,120832,118,687,0.09760384,-1.6425543650984764,-0.0020011733868159354,-0.0017242692410945892,0.04891165276058018,0.0002440096,0.7101970911026001,0.04541015625,0.0009412996,468,-20.45,3603.65,,,,
176,121856,119,689,0.09758336000000001,-1.625824362039566,-0.0014647923526354134,0.022380350157618523,0.0827568625099957,0.00024395839999999998,0.6156206130981445,0.04931640625,0.0031860461,472,-20.47,3601.82,,,,
177,122880,120,691,0.09756288,-1.623666949570179,-0.0021516248234547675,0.012964913621544838,0.05296327965334058,0.0002439072,0.7939170002937317,0.08203125,0.0018475838,476,-20.48,3607.11,,,,
178,123904,121,692,0.0975424,-1.6010736376047134,-0.001936422340804711,0.00035523436963558197,0.03588409558869898,0.000243856,0.8917169570922852,0.093017578125,0.0018595816,480,-20.48,3605.19,,,,
179,124928,122,694,0.09752192,-1.6164645701646805,-0.0006121409824118018,-0.007955245673656464,0.059520750772207975,0.0002438048,0.47465914487838745,0.027587890625,0.0018263224,484,-20.48,3605.19,,,,
,125000,,,0.09750144,-1.5727902501821518,0.0011751930578611791,0.011152222752571106,0.053589968709275126,0.0002437536,0.638683557510376,0.0556640625,0.0014542049,488,,,3056.0,-0.8133334,-21.0,3056.0
193,125952,123,650,,,,,,,,,,,-20.49,3603.84,,,,
194,126976,124,651,0.09748096,-1.5987447872757912,-0.0013420775067061186,-0.004625468514859676,0.03679790848400444,0.0002437024,0.7931970953941345,0.041748046875,0.0014049775,492,-20.49,3603.84,,,,
195,128000,125,653,0.09746048000000002,-1.6028072163462639,-0.0021773367770947516,0.003569234162569046,0.05014039156958461,0.00024365120000000002,0.7274709343910217,0.174072265625,0.0039593913,496,-20.5,3602.17,,,,
196,129024,126,655,0.09744000000000001,-1.57350804656744,-0.0007367913494817913,-0.006894960999488831,0.04371614591218531,0.0002436,0.7408765554428101,0.099365234375,0.0017938815,500,-20.5,3605.61,,,,
197,130048,127,657,0.09741952000000001,-1.5695359855890274,-0.001959880770300515,-0.009400827810168266,0.0235139022115618,0.0002435488,0.9203121662139893,0.068359375,0.0018169882,504,-20.51,3602.15,,,,
198,131072,128,658,0.09739904,-1.598384566605091,-0.0005404195399023592,0.015028731897473335,0.05921845557168126,0.0002434976,0.9040164351463318,0.0478515625,0.002409943,508,-20.52,3601.81,,,,
200,132096,129,660,0.09737856,-1.5651000440120697,-0.0017983255675062537,-0.007943686097860336,0.024221228435635567,0.0002434464,0.8274258375167847,0.168212890625,0.0025934267,512,-20.52,3601.06,,,,
201,133120,130,662,0.09735808000000001,-1.5631156265735626,0.00030962465098127723,0.021782012656331062,0.07829464483074844,0.00024339520000000002,0.713198721408844,0.01220703125,0.0011168409,516,-20.52,3601.06,,,,
202,134144,131,663,0.09733760000000001,-1.6012413576245308,-0.0020817354670725763,0.019756577908992767,0.08842111518606544,0.00024334400000000002,0.3207722306251526,0.06689453125,0.0024102593,520,-20.52,3601.06,,,,
203,135168,132,665,0.09731712000000001,-1.5716533958911896,-0.0020494064956437796,0.01523950882256031,0.08086020452901721,0.00024329280000000002,0.20868825912475586,0.105712890625,0.0025421977,524,-20.53,3600.97,,,,
204,136192,133,667,0.09729664,-1.576634757220745,-0.0009629185078665614,0.006536584347486496,0.05971635854803026,0.0002432416,0.604348361492157,0.092529296875,0.0029195861,528,-20.53,3600.97,,,,
205,137216,134,668,0.09727616,-1.589197225868702,-0.0039004092395771295,0.00032641179859638214,0.05630547692999244,0.0002431904,0.7533165812492371,0.17431640625,0.0028552234,532,-20.54,3604.95,,,,
206,138240,135,670,0.09725568000000001,-1.5572147369384766,-0.004144738661125302,0.014252468943595886,0.07528784987516701,0.0002431392,0.8322955369949341,0.169189453125,0.0037930857,536,-20.55,3603.87,,,,
207,139264,136,671,0.09723520000000001,-1.5311656147241592,-0.0005283556820359081,-0.0010664183646440506,0.03912568429950625,0.000243088,0.7585266828536987,0.022216796875,0.0018887403,540,-20.55,3603.87,,,,
208,140288,137,673,0.09721472,-1.5586439073085785,-0.0007424436626024544,0.004835585132241249,0.05503645446151495,0.0002430368,0.5742970705032349,0.00830078125,0.0012343503,544,-20.52,3617.0,,,,
209,141312,138,674,0.09719424,-1.5538907796144485,-0.0027440494450274855,0.0022701360285282135,0.039287847466766834,0.0002429856,0.7964550852775574,0.1904296875,0.0030196598,548,-20.52,3617.0,,,,
210,142336,139,676,0.09717376,-1.5589764416217804,-0.0008084051951300353,0.007174041122198105,0.06877050665207207,0.0002429344,0.7073349356651306,0.0166015625,0.0013181986,552,-20.54,3617.97,,,,
211,143360,140,678,0.09715328000000001,-1.5314744114875793,-0.00025190075393766165,0.0028198324143886566,0.05925362394191325,0.00024288319999999999,0.7042962312698364,0.050537109375,0.0025413856,556,-20.54,3617.97,,,,
212,144384,141,679,0.0971328,-1.5231627374887466,0.000639080535620451,0.042210653424263,0.08374172542244196,0.000242832,0.6316250562667847,0.0283203125,0.0018566797,560,-20.53,3619.45,,,,
213,145408,142,680,0.09711232,-1.556411124765873,-0.001181754283607006,0.0032855942845344543,0.0626790237147361,0.0002427808,0.7651511430740356,0.0419921875,0.0021221237,564,-20.54,3625.96,,,,
214,146432,143,682,0.09709184,-1.5710817202925682,-0.0008681475592311472,0.0046662017703056335,0.05354145052842796,0.0002427296,0.5775997638702393,0.02783203125,0.002470496,568,-20.54,3625.88,,,,
215,147456,144,683,0.09707136,-1.5581484511494637,-0.0014703327906318009,0.009785884991288185,0.05544348433613777,0.0002426784,0.6256769895553589,0.04443359375,0.003091601,572,-20.54,3625.88,,,,
216,148480,145,685,0.09705088,-1.5527432784438133,-0.0013345499755814672,0.0005624210461974144,0.05759196449071169,0.0002426272,0.6360634565353394,0.05859375,0.0025808264,576,-20.54,3625.88,,,,
217,149504,146,686,0.09703040000000002,-1.5557980984449387,-0.00044709662324748933,0.02981572039425373,0.08252950897440314,0.00024257600000000002,0.5311287641525269,0.01220703125,0.0012988097,580,-20.54,3626.26,,,,
,150000,,,0.09700992000000001,-1.5477672964334488,-0.003060218528844416,0.007712576538324356,0.06395880319178104,0.0002425248,0.6718751192092896,0.214111328125,0.003874103,584,,,3056.0,-3017.2266666,-21.0,3056.0
231,150528,147,650,,,,,,,,,,,-20.5,3639.43,,,,
232,151552,148,651,0.09698944000000001,-1.5736261457204819,-0.000707098632119596,-0.0012599341571331024,0.05284511507488787,0.0002424736,0.7836765646934509,0.059326171875,0.0013869985,588,-20.52,3638.36,,,,
233,152576,149,653,0.09696896,-1.5561889708042145,-0.0011642472236417234,-0.001796693541109562,0.0343268730212003,0.0002424224,0.8506651520729065,0.029296875,0.0011401884,592,-20.5,3645.46,,,,
234,153600,150,654,0.09694848,-1.5492699593305588,-0.0035357189481146634,8.072517812252045e-05,0.05550169758498669,0.0002423712,0.7970961332321167,0.145263671875,0.0044817002,596,-20.5,3649.86,,,,
235,154624,151,656,0.09692800000000001,-1.5202169120311737,-0.0009343484416604042,-0.004535774700343609,0.02966924011707306,0.00024232000000000002,0.8470508456230164,0.031005859375,0.0018135933,600,-20.5,3649.86,,,,
236,155648,152,657,0.09690752000000001,-1.5420563444495201,0.0008303695940412581,0.02394677698612213,0.09160942677408457,0.00024226880000000002,0.445207417011261,0.011962890625,0.00036801206,604,-20.5,3649.86,,,,
237,156672,153,658,0.09688704000000001,-1.5297657549381256,-0.0006052817334420979,0.011099163442850113,0.06335420883260667,0.00024221760000000002,0.5364890098571777,0.016357421875,0.000986727,608,-20.5,3649.86,,,,
238,157696,154,660,0.09686656,-1.5336614847183228,-0.00034729583421722054,0.013629650697112083,0.05649104411713779,0.0002421664,0.5419447422027588,0.0126953125,0.00073844637,612,-20.49,3654.25,,,,
239,158720,155,661,0.09684608,-1.5492949187755585,-1.5507102943956852e-06,0.005221521481871605,0.0537396096624434,0.0002421152,0.712058424949646,0.020263671875,0.0020967852,616,-20.5,3663.46,,,,
240,159744,156,663,0.09682560000000001,-1.5602259784936905,-0.0009014211827889085,0.013215938583016396,0.06855599023401737,0.000242064,0.772648811340332,0.067138671875,0.0026253683,620,-20.51,3662.0,,,,
241,160768,157,664,0.09680512000000001,-1.555938996374607,-0.0026413320447318256,0.022803528234362602,0.09514094702899456,0.0002420128,0.6833999752998352,0.07177734375,0.00189032,624,-20.5,3665.79,,,,
242,161792,158,665,0.09678464,-1.5481155887246132,-0.0005453744670376182,0.03380323201417923,0.08692464488558471,0.0002419616,0.6048949360847473,0.055419921875,0.0011754858,628,-20.47,3679.81,,,,
244,162816,159,667,0.09676416,-1.547217309474945,-0.0012991281691938639,-0.009743932634592056,0.033309800433926284,0.0002419104,0.8942432999610901,0.078369140625,0.0030237366,632,-20.47,3679.81,,,,
245,163840,160,668,0.09674368,-1.5373262017965317,-0.000665404659230262,0.0045482320711016655,0.04338446934707463,0.0002418592,0.5049436092376709,0.053466796875,0.0020160954,636,-20.48,3674.7,,,,
246,164864,161,669,0.09672320000000001,-1.5220672711730003,0.0003148241085000336,0.015584826469421387,0.06881223944947124,0.000241808,0.47218894958496094,0.143798828125,0.00480547,640,-20.48,3677.09,,,,
247,165888,162,671,0.09670272,-1.500129371881485,-0.002234234067145735,0.043792061507701874,0.09613488800823689,0.0002417568,0.472065269947052,0.146484375,0.0046261107,644,-20.48,3678.18,,,,
248,166912,163,672,0.09668224,-1.5063964650034904,-0.0008757742180023342,0.023922793567180634,0.08377717924304307,0.0002417056,0.5021802186965942,0.064697265625,0.0020755338,648,-20.45,3694.41,,,,
249,167936,164,673,0.09666176,-1.4990200996398926,-0.0019354696560185403,0.012852488085627556,0.05842312169261277,0.0002416544,0.7303309440612793,0.064208984375,0.0024457653,652,-20.45,3701.11,,,,
250,168960,165,675,0.09664128,-1.4958499297499657,-0.00145691646321211,-0.000776682049036026,0.044200551230460405,0.0002416032,0.6945735216140747,0.113525390625,0.0034746355,656,-20.45,3701.11,,,,
251,169984,166,676,0.0966208,-1.5141365304589272,-0.002086395979858935,-0.0032040365040302277,0.030296604963950813,0.000241552,0.7564194202423096,0.119140625,0.0027268457,660,-20.45,3701.11,,,,
252,171008,167,677,0.09660032,-1.5178606361150742,-0.0007098686182871461,-0.0028155725449323654,0.03912819968536496,0.0002415008,0.727460503578186,0.013916015625,0.0015055551,664,-20.45,3713.17,,,,
253,172032,168,678,0.09657984,-1.532146967947483,-0.0001982928952202201,0.001820046454668045,0.03948134800884873,0.00024144959999999999,0.763275682926178,0.013671875,0.0011701997,668,-20.43,3730.29,,,,
254,173056,169,680,0.09655936000000001,-1.5245798826217651,-0.0005554683448281139,0.015095085836946964,0.05872916034422815,0.0002413984,0.7911027073860168,0.03955078125,0.0011722832,672,-20.43,3730.29,,,,
255,174080,170,681,0.09653888000000001,-1.5152811706066132,-0.0009158534812740982,0.00869053229689598,0.05142197711393237,0.0002413472,0.700619101524353,0.031982421875,0.0020966367,676,-20.43,3724.16,,,,
,175000,,,0.0965184,-1.5070674642920494,-0.001543120451970026,0.01177242398262024,0.05589238950051367,0.00024129600000000003,0.7609068155288696,0.02099609375,0.0010697579,680,,,3078.4,-2.6133334,-21.0,3078.4
269,175104,171,650,,,,,,,,,,,-20.43,3718.03,,,,
270,176128,172,651,0.09649792000000001,-1.5256580710411072,-0.0015676452312618494,0.011661364696919918,0.06276918551884592,0.00024124480000000003,0.6494104862213135,0.05859375,0.0025818134,684,-20.43,3718.03,,,,
271,177152,173,652,0.09647744000000001,-1.4788414984941483,-0.0017166011093650013,0.010209426283836365,0.052425042260438204,0.00024119360000000002,0.6455841064453125,0.08056640625,0.0027708672,688,-20.45,3708.73,,,,
272,178176,174,653,0.09645696000000001,-1.4663799405097961,-0.001754080643877387,0.009339271113276482,0.06914355605840683,0.00024114240000000002,0.6985785365104675,0.039794921875,0.002493728,692,-20.45,3705.58,,,,
273,179200,175,655,0.09643648,-1.4437949657440186,-0.0016881866613402963,0.003488011658191681,0.04788282327353954,0.0002410912,0.7359593510627747,0.117919921875,0.002790513,696,-20.47,3707.1,,,,
274,180224,176,656,0.096416,-1.4572559669613838,-0.0013111604785081,0.008821981959044933,0.04400032642297447,0.00024104,0.828397810459137,0.11669921875,0.0028742654,700,-20.47,3695.71,,,,
275,181248,177,657,0.09639552000000001,-1.46646036952734,-0.002758957154583186,-0.005321003496646881,0.03438558347988874,0.0002409888,0.8240866661071777,0.08056640625,0.0035022977,704,-20.44,3698.56,,,,
276,182272,178,658,0.09637504000000001,-1.4675043150782585,-0.0016105002723634243,0.008070062845945358,0.052874587243422866,0.0002409376,0.7463159561157227,0.1201171875,0.0024839393,708,-20.44,3698.56,,,,
277,183296,179,660,0.09635456,-1.4820274710655212,-0.0009273807081626728,0.033324528485536575,0.06916068424470723,0.0002408864,0.6193966865539551,0.14599609375,0.0033004072,712,-20.44,3698.52,,,,
278,184320,180,661,0.09633408,-1.4928569123148918,8.781015640124679e-05,0.024913206696510315,0.058392495615407825,0.0002408352,0.7013518810272217,0.081298828125,0.0025656098,716,-20.46,3707.28,,,,
279,185344,181,662,0.0963136,-1.4827765300869942,-0.0005936077504884452,-0.0013590697199106216,0.05482277111150324,0.000240784,0.778290867805481,0.069580078125,0.0033050817,720,-20.46,3707.91,,,,
280,186368,182,663,0.09629312000000001,-1.4771465212106705,-0.0006796731613576412,-0.005974487401545048,0.03559818654321134,0.00024073280000000001,0.7149938344955444,0.05517578125,0.0021603443,724,-20.47,3705.63,,,,
281,187392,183,664,0.09627264,-1.4925052896142006,-0.0004034395096823573,-0.012892346829175949,0.019135740702040493,0.0002406816,0.9117597937583923,0.0927734375,0.0016780349,728,-20.46,3703.19,,,,
282,188416,184,666,0.09625216,-1.5107155963778496,-0.0025077755271922797,0.0202803872525692,0.09682539897039533,0.0002406304,0.587970495223999,0.093017578125,0.0037098113,732,-20.46,3703.19,,,,
283,189440,185,667,0.09623168,-1.501934751868248,0.0005059413379058242,0.01177910901606083,0.06265070103108883,0.0002405792,0.7424201965332031,0.010986328125,0.0014890647,736,-20.43,3715.8,,,,
284,190464,186,668,0.0962112,-1.5292919129133224,-0.001349547179415822,0.004459761083126068,0.04807954956777394,0.000240528,0.8081023097038269,0.021728515625,0.0012623384,740,-20.43,3715.8,,,,
286,191488,187,669,0.09619072000000001,-1.515593484044075,-0.0014173768286127597,0.004902102053165436,0.0576193118467927,0.0002404768,0.7090655565261841,0.119384765625,0.0034695463,744,-20.41,3722.26,,,,
287,192512,188,670,0.09617024,-1.5249301493167877,-0.002515311149181798,0.007062774151563644,0.04464268230367452,0.0002404256,0.8105576038360596,0.1416015625,0.0039187213,748,-20.41,3722.34,,,,
288,193536,189,671,0.09614976,-1.5449762120842934,0.0007349076040554792,0.02066347375512123,0.07399696274660528,0.0002403744,0.6332452297210693,0.038330078125,0.0009749787,752,-20.41,3722.34,,,,
