time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/loss,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/value_loss,train/clip_fraction,train/learning_rate,train/n_updates,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_score_reward
901,922624,11174,82,0.001361338421702385,-0.0031937784515321255,0.001501052,0.8165064454078674,-1.2965215742588043,0.058982630260288715,0.079345703125,0.00020391999999999999,3600,0.081568,8651.01,0.97,,,,
902,923648,11184,82,-0.007646963000297546,-0.003422562120249495,0.0022595378,0.9291377067565918,-1.2255755737423897,0.024027785402722657,0.103759765625,0.0002038688,3604,0.08154752000000001,8648.38,0.78,,,,
903,924672,11194,82,-0.010195580311119556,-0.004177659458946437,0.0023360013,0.9050089120864868,-1.277274951338768,0.03316671762149781,0.108642578125,0.0002038176,3608,0.08152704,8648.38,0.78,,,,
,925000,,,-0.007042416371405125,-0.003299988806247711,0.0027469154,0.9265694618225098,-1.2607905492186546,0.025680723949335515,0.137451171875,0.00020376640000000003,3612,0.08150656,,,7877.2,7877.2,-154.0,8.6
904,925696,11284,82,,,,,,,,,,,8609.68,0.93,,,,
905,926720,11294,82,0.0029476862400770187,-0.0035043646348640323,0.002618067,0.8704783916473389,-1.2616052851080894,0.03624231647700071,0.104736328125,0.0002037152,3616,0.08148608,8614.9,1.29,,,,
906,927744,11304,82,-0.015063291415572166,-0.0039273152651730925,0.0017432553,0.9154418110847473,-1.262052521109581,0.028262874577194452,0.0771484375,0.00020366400000000002,3620,0.08146560000000001,8614.9,1.29,,,,
907,928768,11315,82,-0.01047557219862938,-0.003941126633435488,0.0020521109,0.9184450507164001,-1.247343935072422,0.02701601677108556,0.11572265625,0.0002036128,3624,0.08144512,8622.28,1.3,,,,
908,929792,11325,82,-0.006724291481077671,-0.004821099835680798,0.0014578688,0.9270758628845215,-1.250933289527893,0.028311150847002864,0.13134765625,0.0002035616,3628,0.08142464,8622.28,1.3,,,,
909,930816,11335,82,-0.002215469256043434,-0.003173342702211812,0.0016464868,0.9211357235908508,-1.2659161016345024,0.03544100560247898,0.14404296875,0.0002035104,3632,0.08140416,8622.28,1.3,,,,
910,931840,11345,82,-0.006723958998918533,-0.0035438321356195956,0.001811622,0.9332672357559204,-1.2630605697631836,0.02242933795787394,0.169921875,0.0002034592,3636,0.08138368000000001,8648.49,1.08,,,,
911,932864,11356,82,-0.013464382849633694,-0.004393447918118909,0.001675933,0.924254834651947,-1.307136744260788,0.02735166938509792,0.07373046875,0.000203408,3640,0.08136320000000001,8640.76,1.4,,,,
912,933888,11367,82,-0.008192013949155807,-0.003369264886714518,0.0027148658,0.8987537026405334,-1.2877304702997208,0.037233242648653686,0.10693359375,0.0002033568,3644,0.08134272000000001,8640.76,1.4,,,,
913,934912,11377,82,0.004514966160058975,-0.0024479650164721534,0.0013591687,0.8520795702934265,-1.3013304695487022,0.05451096501201391,0.038818359375,0.00020330560000000002,3648,0.08132224,8640.76,1.4,,,,
914,935936,11387,82,-0.006774201989173889,-0.004623743545380421,0.0025146361,0.911644458770752,-1.2784495502710342,0.03719275537878275,0.11328125,0.00020325440000000002,3652,0.08130176,8615.99,1.36,,,,
915,936960,11398,82,-0.011185554787516594,-0.003908848069841042,0.0012426696,0.9247338771820068,-1.2589792236685753,0.02832375466823578,0.1025390625,0.0002032032,3656,0.08128128000000001,8598.81,1.65,,,,
916,937984,11408,82,-0.007886387407779694,-0.003811614355072379,0.0018581166,0.9042346477508545,-1.2622657641768456,0.03254850103985518,0.08935546875,0.000203152,3660,0.08126080000000001,8598.81,1.65,,,,
917,939008,11418,82,-0.0013177674263715744,-0.004514585685683414,0.0013182826,0.9173610806465149,-1.230656273663044,0.03807185543701053,0.092529296875,0.0002031008,3664,0.08124032,8598.81,1.65,,,,
918,940032,11429,82,0.0032970942556858063,-0.005603764730039984,0.003981731,0.9023253321647644,-1.2545798644423485,0.049680153373628855,0.179931640625,0.0002030496,3668,0.08121984,8598.81,1.65,,,,
919,941056,11439,82,9.595602750778198e-05,-0.0023858821659814566,0.0026083153,0.9443110823631287,-1.2111515551805496,0.029653828591108322,0.101318359375,0.0002029984,3672,0.08119936,8606.69,1.6,,,,
920,942080,11449,82,0.0009391903877258301,-0.0024542201426811516,0.0018547471,0.8963413238525391,-1.2145610749721527,0.05751000647433102,0.128662109375,0.0002029472,3676,0.08117888000000001,8597.22,1.95,,,,
921,943104,11460,82,0.004893222823739052,-0.004397698590764776,0.0016170815,0.9078877568244934,-1.2508572116494179,0.05637702811509371,0.107177734375,0.000202896,3680,0.0811584,8597.22,1.95,,,,
922,944128,11470,82,-0.008520948700606823,-0.004016537292045541,0.0031943293,0.8983022570610046,-1.238946720957756,0.03411138616502285,0.131591796875,0.00020284479999999999,3684,0.08113792,8597.22,1.95,,,,
923,945152,11480,82,0.015711069107055664,-0.002163012861274183,0.0018992048,0.8845812082290649,-1.2203151062130928,0.05846262676641345,0.078857421875,0.00020279359999999998,3688,0.08111744,8581.16,2.02,,,,
924,946176,11490,82,-0.004738528281450272,-0.005172970471903682,0.0022492628,0.910578727722168,-1.2076012268662453,0.04369809711351991,0.121826171875,0.0002027424,3692,0.08109696,8581.16,2.02,,,,
925,947200,11500,82,-0.0012207627296447754,-0.0023135306837502867,0.0016164382,0.9101446270942688,-1.2495494112372398,0.046220363467000425,0.07958984375,0.00020269120000000003,3696,0.08107648,8581.16,2.02,,,,
926,948224,11510,82,0.00788855366408825,-0.002541810419643298,0.0026585236,0.9120442867279053,-1.2487751841545105,0.05499568930827081,0.067138671875,0.00020264,3700,0.081056,8581.16,2.02,,,,
927,949248,11520,82,0.00011905841529369354,-0.0038898668281035498,0.0029613501,0.9318071007728577,-1.2257591784000397,0.041703886119648814,0.11767578125,0.00020258880000000002,3704,0.08103552000000001,8559.99,2.34,,,,
,950000,,,0.01127131748944521,-0.0018167879607062787,0.00438073,0.9473688006401062,-1.1405767500400543,0.038044050335884094,0.174560546875,0.0002025376,3708,0.08101504,,,9786.8,9786.8,-43.449999999999996,1.4
928,950272,11628,81,,,,,,,,,,,8559.99,2.34,,,,
929,951296,11638,81,-0.008215255104005337,-0.0044576375221367925,0.0026181603,0.9386371374130249,-1.1552079394459724,0.031228806357830763,0.11279296875,0.0002024864,3712,0.08099456000000001,8559.99,2.34,,,,
930,952320,11648,81,0.009767217561602592,-0.005192820812226273,0.002566324,0.8677964210510254,-1.1750518083572388,0.07584922458045185,0.085205078125,0.0002024352,3716,0.08097408,8569.32,2.61,,,,
931,953344,11659,81,-0.010619129985570908,-0.004435416092746891,0.0024985012,0.9226584434509277,-1.1174183562397957,0.03845563228242099,0.12255859375,0.000202384,3720,0.08095360000000001,8570.44,2.62,,,,
932,954368,11669,81,0.00021305494010448456,-0.002680585137568414,0.0016613749,0.9073211550712585,-1.1360697150230408,0.03638807311654091,0.10205078125,0.0002023328,3724,0.08093312000000001,8570.44,2.62,,,,
933,955392,11679,81,0.005928993225097656,-0.00407373090274632,0.0022561932,0.8946682214736938,-1.1238408759236336,0.048760335659608245,0.112548828125,0.0002022816,3728,0.08091264000000001,8597.28,2.73,,,,
934,956416,11689,81,-0.0028168288990855217,-0.003185183450113982,0.0012215005,0.9221137762069702,-1.0741985738277435,0.03194614057429135,0.081298828125,0.00020223040000000002,3732,0.08089216,8585.4,3.01,,,,
935,957440,11699,81,-0.0028466973453760147,-0.0031856662535574287,0.0012157016,0.9285427331924438,-1.0892352536320686,0.03161564806941897,0.07373046875,0.00020217920000000002,3736,0.08087168,8585.4,3.01,,,,
936,958464,11709,81,-0.003582015633583069,-0.003628066828241572,0.0016957582,0.9158297777175903,-1.1145915165543556,0.033023081603460014,0.088134765625,0.00020212800000000001,3740,0.08085120000000001,8566.99,3.32,,,,
937,959488,11719,81,0.005637425929307938,-0.0030389331514015794,0.0018737378,0.8430601358413696,-1.1370141953229904,0.06653024419210851,0.142333984375,0.0002020768,3744,0.08083072000000001,8566.99,3.32,,,,
938,960512,11729,81,0.010053672827780247,-0.0038282204477582127,0.0027322574,0.8892576098442078,-1.1421577259898186,0.04729621624574065,0.114990234375,0.0002020256,3748,0.08081024,8587.36,3.13,,,,
939,961536,11740,81,0.019708730280399323,-0.004710943496320397,0.001562238,0.7916519641876221,-1.104531191289425,0.09031085250899196,0.13037109375,0.0002019744,3752,0.08078976,8587.36,3.13,,,,
940,962560,11750,81,-0.0008378587663173676,-0.0014804359816480428,0.0012695704,0.9028814435005188,-1.1087505742907524,0.03588183724787086,0.058349609375,0.0002019232,3756,0.08076928,8587.36,3.13,,,,
941,963584,11760,81,0.006831575185060501,-0.002718934527365491,0.002070972,0.8401834964752197,-1.1259454563260078,0.05389667791314423,0.0712890625,0.000201872,3760,0.08074880000000001,8587.36,3.13,,,,
942,964608,11770,81,-0.0022777970880270004,-0.004289236443582922,0.0013762906,0.8390172123908997,-1.158730886876583,0.044300571316853166,0.06884765625,0.0002018208,3764,0.08072832,8587.36,3.13,,,,
943,965632,11780,81,0.007472967728972435,-0.003755464276764542,0.0018272391,0.8395452499389648,-1.2139815017580986,0.04619590612128377,0.115966796875,0.0002017696,3768,0.08070784,8587.36,3.13,,,,
944,966656,11790,81,0.0014989860355854034,-0.002895573212299496,0.0023706248,0.8171958327293396,-1.1418429240584373,0.053668774431571364,0.0859375,0.00020171839999999998,3772,0.08068736,8571.04,3.39,,,,
945,967680,11800,82,-0.0019494667649269104,-0.0033345543197356164,0.0016677093,0.8621715307235718,-1.182035319507122,0.041243608109652996,0.083740234375,0.0002016672,3776,0.08066688,8571.04,3.39,,,,
946,968704,11810,82,0.005510818213224411,-0.00394897221121937,0.0015698451,0.7963894605636597,-1.1717269644141197,0.0582193904556334,0.0625,0.000201616,3780,0.08064640000000001,8571.04,3.39,,,,
947,969728,11820,82,-0.009005981497466564,-0.0032656466064509004,0.0021911808,0.9239734411239624,-1.205157294869423,0.02533145679626614,0.0869140625,0.0002015648,3784,0.08062592,8585.29,3.23,,,,
948,970752,11830,82,-0.003907443955540657,-0.0019011424155905843,0.0020896418,0.9080899953842163,-1.1872170865535736,0.034697800409048796,0.11962890625,0.00020151360000000002,3788,0.08060544000000001,8590.69,3.02,,,,
949,971776,11840,82,0.005531977862119675,-0.002699304881389253,0.0025744408,0.8713947534561157,-1.1982771456241608,0.04790753242559731,0.094970703125,0.0002014624,3792,0.08058496,8590.69,3.02,,,,
950,972800,11850,82,-0.012724965810775757,-0.003219188227376435,0.002237916,0.9383401274681091,-1.215289369225502,0.0219389678677544,0.151123046875,0.00020141120000000001,3796,0.08056448000000001,8590.69,3.02,,,,
951,973824,11860,82,-0.0053151194006204605,-0.004974568961188197,0.0015791311,0.9079139232635498,-1.2478755936026573,0.03989514568820596,0.140380859375,0.00020135999999999998,3800,0.080544,8581.56,3.27,,,,
952,974848,11870,82,0.00011524558067321777,-0.004287376286811195,0.0021869736,0.8921115398406982,-1.2473622411489487,0.04315189667977393,0.12841796875,0.0002013088,3804,0.08052352000000002,8581.56,3.27,,,,
,975000,,,-0.007965471595525742,-0.003648477577371523,0.0015816421,0.9050531387329102,-1.2951696515083313,0.03357642248738557,0.054931640625,0.0002012576,3808,0.08050304000000001,,,9509.6,9509.6,-382.81000000000006,-1.6
953,975872,11976,81,,,,,,,,,,,8591.94,3.22,,,,
954,976896,11986,81,0.001337917521595955,-0.0037884716293774545,0.0021861447,0.8896399736404419,-1.2396367713809013,0.04708549985662103,0.0888671875,0.0002012064,3812,0.08048256000000001,8628.74,3.0,,,,
955,977920,11996,81,-0.004475768655538559,-0.0030676136957481503,0.0013009328,0.922463059425354,-1.1916135102510452,0.03005288983695209,0.08154296875,0.00020115520000000002,3816,0.08046208,8628.74,3.0,,,,
956,978944,12006,81,-0.010670974850654602,-0.0045200102613307536,0.0017493686,0.9092300534248352,-1.242942102253437,0.03460090409498662,0.115966796875,0.00020110400000000002,3820,0.0804416,8655.66,2.78,,,,
957,979968,12016,81,0.0028442610055208206,-0.004094954871106893,0.0017065953,0.9161168336868286,-1.2069884613156319,0.04202106688171625,0.099853515625,0.00020105280000000001,3824,0.08042112000000001,8655.66,2.78,,,,
958,980992,12026,81,-0.0010283458977937698,-0.00420618467614986,0.0019315119,0.9094424247741699,-1.2293897196650505,0.04991766205057502,0.125244140625,0.0002010016,3828,0.08040064000000001,8655.66,2.78,,,,
959,982016,12036,81,-0.005270281806588173,-0.004926499954308383,0.0015033872,0.9422159790992737,-1.1905593574047089,0.03359064494725317,0.0810546875,0.0002009504,3832,0.08038016,8655.66,2.78,,,,
960,983040,12046,81,-0.003728872165083885,-0.00397432608588133,0.0020291416,0.9421396255493164,-1.1873601004481316,0.036570991040207446,0.124267578125,0.0002008992,3836,0.08035968,8655.66,2.78,,,,
961,984064,12056,81,-0.004034815356135368,-0.003385641408385709,0.0017866569,0.9465546607971191,-1.190147027373314,0.0345908593153581,0.065673828125,0.000200848,3840,0.0803392,8634.72,3.05,,,,
962,985088,12066,81,-0.0022964254021644592,-0.00597657889011316,0.002423279,0.92912358045578,-1.199132539331913,0.046039429027587175,0.11962890625,0.0002007968,3844,0.08031872000000001,8634.93,3.09,,,,
963,986112,12076,81,-0.0026451153680682182,-0.00378000081400387,0.00105169,0.9222924113273621,-1.2024546265602112,0.03863979154266417,0.12646484375,0.0002007456,3848,0.08029824,8595.35,3.24,,,,
964,987136,12087,81,-0.006549721583724022,-0.003412141668377444,0.0014560091,0.875988245010376,-1.1954818218946457,0.037741857348009944,0.077880859375,0.0002006944,3852,0.08027776,8595.35,3.24,,,,
965,988160,12096,81,-0.0005402062088251114,-0.0029131102783139795,0.0017966246,0.8345450758934021,-1.2332945838570595,0.04438994941301644,0.10400390625,0.0002006432,3856,0.08025728,8595.35,3.24,,,,
966,989184,12107,81,0.007352156564593315,-0.0026468017895240337,0.0015590286,0.8060736656188965,-1.207962542772293,0.07661181478761137,0.10400390625,0.000200592,3860,0.0802368,8595.35,3.24,,,,
967,990208,12117,81,0.004877573810517788,-0.0013078609481453896,0.0011004095,0.8831276893615723,-1.1727651357650757,0.044222561293281615,0.10498046875,0.0002005408,3864,0.08021632000000001,8572.31,3.52,,,,
968,991232,12127,81,0.0004945192486047745,-0.003900712792528793,0.0017639142,0.893846333026886,-1.170948401093483,0.04338868032209575,0.09326171875,0.0002004896,3868,0.08019584,8572.31,3.52,,,,
969,992256,12137,81,0.009020136669278145,-0.0023318661405937746,0.0009543717,0.8027327060699463,-1.165163166821003,0.06044918787665665,0.077880859375,0.00020043840000000002,3872,0.08017536000000001,8572.31,3.52,,,,
970,993280,12147,81,0.0013188179582357407,-0.0034015580313280225,0.0022073202,0.7931498885154724,-1.207331471145153,0.05021704197861254,0.109375,0.0002003872,3876,0.08015488,8572.31,3.52,,,,
971,994304,12157,81,0.014986161142587662,-0.0012250648869667202,0.0014266667,0.8086152076721191,-1.1945482343435287,0.06008539907634258,0.124267578125,0.00020033600000000001,3880,0.08013440000000001,8583.09,3.52,,,,
972,995328,12167,81,0.0032865628600120544,-0.0060754688893212005,0.002087745,0.7889466881752014,-1.2191043198108673,0.05491837486624718,0.13623046875,0.00020028479999999998,3884,0.08011392,8583.09,3.52,,,,
973,996352,12177,81,0.00738502386957407,-0.002588384988484904,0.0023020662,0.8026962876319885,-1.1601344421505928,0.05577161442488432,0.128173828125,0.0002002336,3888,0.08009344000000002,8583.09,3.52,,,,
974,997376,12187,81,-0.00657292827963829,-0.004101145430468023,0.0013649687,0.8565714359283447,-1.1768565326929092,0.03716479812283069,0.057373046875,0.0002001824,3892,0.08007296000000001,8611.17,3.24,,,,
975,998400,12197,81,-0.0029955077916383743,-0.002127021987689659,0.0016325196,0.8950948715209961,-1.1466469764709473,0.03181898430921137,0.07470703125,0.00020013120000000003,3896,0.08005248000000001,8611.17,3.24,,,,
976,999424,12208,81,-0.001318303868174553,-0.004085424559889361,0.0015486135,0.8916367888450623,-1.1977588757872581,0.03215841972269118,0.1298828125,0.00020008000000000002,3900,0.080032,8611.17,3.24,,,,
,1000000,,,-0.004402202554047108,-0.004067082700203173,0.0015174728,0.8842070698738098,-1.2040752992033958,0.03821487701497972,0.074462890625,0.00020002880000000002,3904,0.08001152,,,10048.4,10048.4,-126.05,1.6
977,1000448,12319,81,,,,,,,,,,,8611.17,3.24,,,,
978,1001472,12329,81,-0.010425536893308163,-0.004461658769287169,0.0014298987,0.8936225771903992,-1.1844619289040565,0.035656772437505424,0.06201171875,0.00019997760000000001,3908,0.07999104000000001,8607.99,3.15,,,,
979,1002496,12339,81,-0.009152006357908249,-0.004861323410295881,0.002153291,0.8611798882484436,-1.2208753302693367,0.035097861546091735,0.087646484375,0.0001999264,3912,0.07997056000000001,8607.99,3.15,,,,
980,1003520,12349,81,-0.010992244817316532,-0.00575418455991894,0.0023585754,0.852879524230957,-1.2008547112345695,0.037388990982435644,0.126708984375,0.0001998752,3916,0.07995008,8607.99,3.15,,,,
981,1004544,12359,81,-0.005570245906710625,-0.004514230837230571,0.0016831685,0.856291651725769,-1.1753973439335823,0.04119759891182184,0.073486328125,0.000199824,3920,0.0799296,8607.99,3.15,,,,
982,1005568,12369,81,0.0004358626902103424,-0.005247931607300416,0.0022904712,0.8011316061019897,-1.237436592578888,0.049591765739023685,0.0986328125,0.0001997728,3924,0.07990912,8611.6,3.2,,,,
983,1006592,12379,81,-0.0029626190662384033,-0.0041677999251987785,0.0018645087,0.8827770948410034,-1.1640819534659386,0.03064508829265833,0.10986328125,0.0001997216,3928,0.07988864000000001,8611.6,3.2,,,,
984,1007616,12389,81,0.022491656243801117,-0.003320760661154054,0.0025368107,0.7147446274757385,-1.1931401416659355,0.08570472104474902,0.1298828125,0.0001996704,3932,0.07986816000000001,8648.96,2.76,,,,
985,1008640,12399,81,-0.005066422745585442,-0.004934444761602208,0.0015577528,0.8328459858894348,-1.2407488077878952,0.03758664370980114,0.137451171875,0.0001996192,3936,0.07984768,8648.96,2.76,,,,
986,1009664,12409,81,-0.001392904669046402,-0.004808373545529321,0.0040221526,0.7259677648544312,-1.2434619292616844,0.0692307879216969,0.14404296875,0.000199568,3940,0.0798272,8648.96,2.76,,,,
987,1010688,12419,81,-0.001747477799654007,-0.005339578390703537,0.0021401192,0.7849571704864502,-1.249212123453617,0.05056436127051711,0.10595703125,0.0001995168,3944,0.07980672,8644.91,2.75,,,,
988,1011712,12429,81,-0.0037726769223809242,-0.002819731176714413,0.0012258023,0.8891182541847229,-1.2448207959532738,0.030489126103930175,0.054931640625,0.0001994656,3948,0.07978624000000001,8644.91,2.75,,,,
989,1012736,12440,81,-0.008864847011864185,-0.0047393266431754455,0.0024197837,0.917633593082428,-1.238258346915245,0.025258692621719092,0.08642578125,0.0001994144,3952,0.07976576,8644.91,2.75,,,,
