time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/n_updates,train/learning_rate,train/entropy_loss,train/clip_fraction,train/value_loss,train/loss,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_reward,eval/mean_score_ep_length,eval/mean_object_ep_length,eval/mean_score_reward
133120,130,654,203,516,0.00024339520000000002,-1.5631156265735626,0.01220703125,0.07829464483074844,0.021782012656331062,0.00030962465098127723,0.0011168409,0.713198721408844,0.09735808000000001,3601.06,-20.52,,,,
134144,131,656,204,520,0.00024334400000000002,-1.6012413576245308,0.06689453125,0.08842111518606544,0.019756577908992767,-0.0020817354670725763,0.0024102593,0.3207722306251526,0.09733760000000001,3601.06,-20.52,,,,
135168,132,658,205,524,0.00024329280000000002,-1.5716533958911896,0.105712890625,0.08086020452901721,0.01523950882256031,-0.0020494064956437796,0.0025421977,0.20868825912475586,0.09731712000000001,3600.97,-20.53,,,,
136192,133,659,206,528,0.0002432416,-1.576634757220745,0.092529296875,0.05971635854803026,0.006536584347486496,-0.0009629185078665614,0.0029195861,0.604348361492157,0.09729664,3600.97,-20.53,,,,
137216,134,661,207,532,0.0002431904,-1.589197225868702,0.17431640625,0.05630547692999244,0.00032641179859638214,-0.0039004092395771295,0.0028552234,0.7533165812492371,0.09727616,3604.95,-20.54,,,,
138240,135,663,208,536,0.0002431392,-1.5572147369384766,0.169189453125,0.07528784987516701,0.014252468943595886,-0.004144738661125302,0.0037930857,0.8322955369949341,0.09725568000000001,3603.87,-20.55,,,,
139264,136,664,209,540,0.000243088,-1.5311656147241592,0.022216796875,0.03912568429950625,-0.0010664183646440506,-0.0005283556820359081,0.0018887403,0.7585266828536987,0.09723520000000001,3603.87,-20.55,,,,
140288,137,666,210,544,0.0002430368,-1.5586439073085785,0.00830078125,0.05503645446151495,0.004835585132241249,-0.0007424436626024544,0.0012343503,0.5742970705032349,0.09721472,3617.0,-20.52,,,,
141312,138,668,211,548,0.0002429856,-1.5538907796144485,0.1904296875,0.039287847466766834,0.0022701360285282135,-0.0027440494450274855,0.0030196598,0.7964550852775574,0.09719424,3617.0,-20.52,,,,
142336,139,669,212,552,0.0002429344,-1.5589764416217804,0.0166015625,0.06877050665207207,0.007174041122198105,-0.0008084051951300353,0.0013181986,0.7073349356651306,0.09717376,3617.97,-20.54,,,,
143360,140,671,213,556,0.00024288319999999999,-1.5314744114875793,0.050537109375,0.05925362394191325,0.0028198324143886566,-0.00025190075393766165,0.0025413856,0.7042962312698364,0.09715328000000001,3617.97,-20.54,,,,
144384,141,672,214,560,0.000242832,-1.5231627374887466,0.0283203125,0.08374172542244196,0.042210653424263,0.000639080535620451,0.0018566797,0.6316250562667847,0.0971328,3619.45,-20.53,,,,
145408,142,674,215,564,0.0002427808,-1.556411124765873,0.0419921875,0.0626790237147361,0.0032855942845344543,-0.001181754283607006,0.0021221237,0.7651511430740356,0.09711232,3625.96,-20.54,,,,
146432,143,675,216,568,0.0002427296,-1.5710817202925682,0.02783203125,0.05354145052842796,0.0046662017703056335,-0.0008681475592311472,0.002470496,0.5775997638702393,0.09709184,3625.88,-20.54,,,,
147456,144,677,217,572,0.0002426784,-1.5581484511494637,0.04443359375,0.05544348433613777,0.009785884991288185,-0.0014703327906318009,0.003091601,0.6256769895553589,0.09707136,3625.88,-20.54,,,,
148480,145,678,218,576,0.0002426272,-1.5527432784438133,0.05859375,0.05759196449071169,0.0005624210461974144,-0.0013345499755814672,0.0025808264,0.6360634565353394,0.09705088,3625.88,-20.54,,,,
149504,146,680,219,580,0.00024257600000000002,-1.5557980984449387,0.01220703125,0.08252950897440314,0.02981572039425373,-0.00044709662324748933,0.0012988097,0.5311287641525269,0.09703040000000002,3626.26,-20.54,,,,
150000,,,,584,0.0002425248,-1.5477672964334488,0.214111328125,0.06395880319178104,0.007712576538324356,-0.003060218528844416,0.003874103,0.6718751192092896,0.09700992000000001,,,-3021.84,3056.0,3056.0,-21.0
150528,147,645,233,,,,,,,,,,,3639.43,-20.5,,,,
151552,148,646,234,588,0.0002424736,-1.5736261457204819,0.059326171875,0.05284511507488787,-0.0012599341571331024,-0.000707098632119596,0.0013869985,0.7836765646934509,0.09698944000000001,3638.36,-20.52,,,,
152576,149,648,235,592,0.0002424224,-1.5561889708042145,0.029296875,0.0343268730212003,-0.001796693541109562,-0.0011642472236417234,0.0011401884,0.8506651520729065,0.09696896,3645.46,-20.5,,,,
153600,150,649,236,596,0.0002423712,-1.5492699593305588,0.145263671875,0.05550169758498669,8.072517812252045e-05,-0.0035357189481146634,0.0044817002,0.7970961332321167,0.09694848,3649.86,-20.5,,,,
154624,151,651,237,600,0.00024232000000000002,-1.5202169120311737,0.031005859375,0.02966924011707306,-0.004535774700343609,-0.0009343484416604042,0.0018135933,0.8470508456230164,0.09692800000000001,3649.86,-20.5,,,,
155648,152,652,238,604,0.00024226880000000002,-1.5420563444495201,0.011962890625,0.09160942677408457,0.02394677698612213,0.0008303695940412581,0.00036801206,0.445207417011261,0.09690752000000001,3649.86,-20.5,,,,
156672,153,654,239,608,0.00024221760000000002,-1.5297657549381256,0.016357421875,0.06335420883260667,0.011099163442850113,-0.0006052817334420979,0.000986727,0.5364890098571777,0.09688704000000001,3649.86,-20.5,,,,
157696,154,655,240,612,0.0002421664,-1.5336614847183228,0.0126953125,0.05649104411713779,0.013629650697112083,-0.00034729583421722054,0.00073844637,0.5419447422027588,0.09686656,3654.25,-20.49,,,,
158720,155,657,241,616,0.0002421152,-1.5492949187755585,0.020263671875,0.0537396096624434,0.005221521481871605,-1.5507102943956852e-06,0.0020967852,0.712058424949646,0.09684608,3663.46,-20.5,,,,
159744,156,658,242,620,0.000242064,-1.5602259784936905,0.067138671875,0.06855599023401737,0.013215938583016396,-0.0009014211827889085,0.0026253683,0.772648811340332,0.09682560000000001,3662.0,-20.51,,,,
160768,157,659,243,624,0.0002420128,-1.555938996374607,0.07177734375,0.09514094702899456,0.022803528234362602,-0.0026413320447318256,0.00189032,0.6833999752998352,0.09680512000000001,3665.79,-20.5,,,,
161792,158,661,244,628,0.0002419616,-1.5481155887246132,0.055419921875,0.08692464488558471,0.03380323201417923,-0.0005453744670376182,0.0011754858,0.6048949360847473,0.09678464,3679.81,-20.47,,,,
162816,159,662,245,632,0.0002419104,-1.547217309474945,0.078369140625,0.033309800433926284,-0.009743932634592056,-0.0012991281691938639,0.0030237366,0.8942432999610901,0.09676416,3679.81,-20.47,,,,
163840,160,664,246,636,0.0002418592,-1.5373262017965317,0.053466796875,0.04338446934707463,0.0045482320711016655,-0.000665404659230262,0.0020160954,0.5049436092376709,0.09674368,3674.7,-20.48,,,,
164864,161,665,247,640,0.000241808,-1.5220672711730003,0.143798828125,0.06881223944947124,0.015584826469421387,0.0003148241085000336,0.00480547,0.47218894958496094,0.09672320000000001,3677.09,-20.48,,,,
165888,162,666,248,644,0.0002417568,-1.500129371881485,0.146484375,0.09613488800823689,0.043792061507701874,-0.002234234067145735,0.0046261107,0.472065269947052,0.09670272,3678.18,-20.48,,,,
166912,163,668,249,648,0.0002417056,-1.5063964650034904,0.064697265625,0.08377717924304307,0.023922793567180634,-0.0008757742180023342,0.0020755338,0.5021802186965942,0.09668224,3694.41,-20.45,,,,
167936,164,669,250,652,0.0002416544,-1.4990200996398926,0.064208984375,0.05842312169261277,0.012852488085627556,-0.0019354696560185403,0.0024457653,0.7303309440612793,0.09666176,3701.11,-20.45,,,,
168960,165,670,251,656,0.0002416032,-1.4958499297499657,0.113525390625,0.044200551230460405,-0.000776682049036026,-0.00145691646321211,0.0034746355,0.6945735216140747,0.09664128,3701.11,-20.45,,,,
169984,166,672,252,660,0.000241552,-1.5141365304589272,0.119140625,0.030296604963950813,-0.0032040365040302277,-0.002086395979858935,0.0027268457,0.7564194202423096,0.0966208,3701.11,-20.45,,,,
171008,167,673,253,664,0.0002415008,-1.5178606361150742,0.013916015625,0.03912819968536496,-0.0028155725449323654,-0.0007098686182871461,0.0015055551,0.727460503578186,0.09660032,3713.17,-20.45,,,,
172032,168,674,254,668,0.00024144959999999999,-1.532146967947483,0.013671875,0.03948134800884873,0.001820046454668045,-0.0001982928952202201,0.0011701997,0.763275682926178,0.09657984,3730.29,-20.43,,,,
173056,169,675,256,672,0.0002413984,-1.5245798826217651,0.03955078125,0.05872916034422815,0.015095085836946964,-0.0005554683448281139,0.0011722832,0.7911027073860168,0.09655936000000001,3730.29,-20.43,,,,
174080,170,677,257,676,0.0002413472,-1.5152811706066132,0.031982421875,0.05142197711393237,0.00869053229689598,-0.0009158534812740982,0.0020966367,0.700619101524353,0.09653888000000001,3724.16,-20.43,,,,
175000,,,,680,0.00024129600000000003,-1.5070674642920494,0.02099609375,0.05589238950051367,0.01177242398262024,-0.001543120451970026,0.0010697579,0.7609068155288696,0.0965184,,,-10.846666800000003,3078.4,3078.4,-21.0
175104,171,646,270,,,,,,,,,,,3718.03,-20.43,,,,
176128,172,647,271,684,0.00024124480000000003,-1.5256580710411072,0.05859375,0.06276918551884592,0.011661364696919918,-0.0015676452312618494,0.0025818134,0.6494104862213135,0.09649792000000001,3718.03,-20.43,,,,
177152,173,649,272,688,0.00024119360000000002,-1.4788414984941483,0.08056640625,0.052425042260438204,0.010209426283836365,-0.0017166011093650013,0.0027708672,0.6455841064453125,0.09647744000000001,3708.73,-20.45,,,,
178176,174,650,273,692,0.00024114240000000002,-1.4663799405097961,0.039794921875,0.06914355605840683,0.009339271113276482,-0.001754080643877387,0.002493728,0.6985785365104675,0.09645696000000001,3705.58,-20.45,,,,
179200,175,651,274,696,0.0002410912,-1.4437949657440186,0.117919921875,0.04788282327353954,0.003488011658191681,-0.0016881866613402963,0.002790513,0.7359593510627747,0.09643648,3707.1,-20.47,,,,
180224,176,653,275,700,0.00024104,-1.4572559669613838,0.11669921875,0.04400032642297447,0.008821981959044933,-0.0013111604785081,0.0028742654,0.828397810459137,0.096416,3695.71,-20.47,,,,
181248,177,654,276,704,0.0002409888,-1.46646036952734,0.08056640625,0.03438558347988874,-0.005321003496646881,-0.002758957154583186,0.0035022977,0.8240866661071777,0.09639552000000001,3698.56,-20.44,,,,
182272,178,655,278,708,0.0002409376,-1.4675043150782585,0.1201171875,0.052874587243422866,0.008070062845945358,-0.0016105002723634243,0.0024839393,0.7463159561157227,0.09637504000000001,3698.56,-20.44,,,,
183296,179,656,279,712,0.0002408864,-1.4820274710655212,0.14599609375,0.06916068424470723,0.033324528485536575,-0.0009273807081626728,0.0033004072,0.6193966865539551,0.09635456,3698.52,-20.44,,,,
184320,180,658,280,716,0.0002408352,-1.4928569123148918,0.081298828125,0.058392495615407825,0.024913206696510315,8.781015640124679e-05,0.0025656098,0.7013518810272217,0.09633408,3707.28,-20.46,,,,
185344,181,659,281,720,0.000240784,-1.4827765300869942,0.069580078125,0.05482277111150324,-0.0013590697199106216,-0.0005936077504884452,0.0033050817,0.778290867805481,0.0963136,3707.91,-20.46,,,,
186368,182,660,282,724,0.00024073280000000001,-1.4771465212106705,0.05517578125,0.03559818654321134,-0.005974487401545048,-0.0006796731613576412,0.0021603443,0.7149938344955444,0.09629312000000001,3705.63,-20.47,,,,
187392,183,661,283,728,0.0002406816,-1.4925052896142006,0.0927734375,0.019135740702040493,-0.012892346829175949,-0.0004034395096823573,0.0016780349,0.9117597937583923,0.09627264,3703.19,-20.46,,,,
188416,184,662,284,732,0.0002406304,-1.5107155963778496,0.093017578125,0.09682539897039533,0.0202803872525692,-0.0025077755271922797,0.0037098113,0.587970495223999,0.09625216,3703.19,-20.46,,,,
189440,185,664,285,736,0.0002405792,-1.501934751868248,0.010986328125,0.06265070103108883,0.01177910901606083,0.0005059413379058242,0.0014890647,0.7424201965332031,0.09623168,3715.8,-20.43,,,,
190464,186,665,286,740,0.000240528,-1.5292919129133224,0.021728515625,0.04807954956777394,0.004459761083126068,-0.001349547179415822,0.0012623384,0.8081023097038269,0.0962112,3715.8,-20.43,,,,
191488,187,666,287,744,0.0002404768,-1.515593484044075,0.119384765625,0.0576193118467927,0.004902102053165436,-0.0014173768286127597,0.0034695463,0.7090655565261841,0.09619072000000001,3722.26,-20.41,,,,
192512,188,667,288,748,0.0002404256,-1.5249301493167877,0.1416015625,0.04464268230367452,0.007062774151563644,-0.002515311149181798,0.0039187213,0.8105576038360596,0.09617024,3722.34,-20.41,,,,
193536,189,668,289,752,0.0002403744,-1.5449762120842934,0.038330078125,0.07399696274660528,0.02066347375512123,0.0007349076040554792,0.0009749787,0.6332452297210693,0.09614976,3722.34,-20.41,,,,
194560,190,670,290,756,0.0002403232,-1.5426562055945396,0.014892578125,0.06466599437408149,0.012154889293015003,0.00037374699604697526,0.0007526233,0.6037770509719849,0.09612928000000001,3730.87,-20.41,,,,
195584,191,671,291,760,0.00024027199999999998,-1.5487719401717186,0.19287109375,0.057392929680645466,0.03395448997616768,0.0005949490587227046,0.0058269193,0.6582230925559998,0.0961088,3741.68,-20.39,,,,
196608,192,672,292,764,0.00024022080000000003,-1.480196699500084,0.109375,0.06859624548815191,0.010618496686220169,-0.0028711555642075837,0.0028891014,0.6815399527549744,0.09608832,3741.68,-20.39,,,,
197632,193,673,293,768,0.00024016960000000003,-1.436778649687767,0.14013671875,0.04135333083104342,0.0062857735902071,-0.00038831704296171665,0.0016739662,0.6950247287750244,0.09606784000000002,3737.4,-20.37,,,,
198656,194,674,294,772,0.00024011840000000002,-1.4484734386205673,0.048583984375,0.11123120645061135,0.0463070385158062,0.0003925538039766252,0.0013778429,0.6276788711547852,0.09604736000000001,3733.44,-20.37,,,,
199680,195,675,295,776,0.00024006720000000002,-1.3750500902533531,0.04248046875,0.04055377375334501,0.012430069036781788,-0.0004380779282655567,0.0024833558,0.8066117763519287,0.09602688000000001,3733.44,-20.37,,,,
200000,,,,780,0.00024001600000000001,-1.3682556450366974,0.044921875,0.08864727197214961,0.017754390835762024,-0.0019387195934541523,0.00191066,0.5452641844749451,0.0960064,,,-9.0933336,3056.0,3056.0,-21.0
200704,196,649,309,,,,,,,,,,,3733.44,-20.37,,,,
201728,197,650,310,784,0.0002399648,-1.3940983936190605,0.0966796875,0.03157244040630758,-0.0002163909375667572,-0.0028581815713550895,0.002753504,0.74046790599823,0.09598592,3737.65,-20.37,,,,
202752,198,651,311,788,0.0002399136,-1.4177535325288773,0.003662109375,0.054295326583087444,0.007919210940599442,-0.0007340140291489661,0.0005974157,0.7984448075294495,0.09596544000000001,3740.17,-20.35,,,,
203776,199,652,312,792,0.0002398624,-1.4435978382825851,0.047607421875,0.09106188174337149,0.024267122149467468,-0.001003077777568251,0.002200516,0.627526581287384,0.09594496000000001,3747.05,-20.33,,,,
204800,200,653,313,796,0.0002398112,-1.435901127755642,0.02587890625,0.0712529537267983,0.007090967148542404,-0.002424845064524561,0.00057839125,0.6092458963394165,0.09592448,3738.29,-20.34,,,,
205824,201,654,314,800,0.00023976,-1.4067827314138412,0.15625,0.06095464341342449,0.017416048794984818,-0.001687750976998359,0.0024181714,0.7848430275917053,0.095904,3744.27,-20.33,,,,
206848,202,655,315,804,0.00023970880000000002,-1.3792854249477386,0.208984375,0.05562310176901519,0.007822860032320023,-0.003124933282379061,0.002101644,0.7386703491210938,0.09588352,3744.27,-20.33,,,,
207872,203,657,316,808,0.00023965760000000001,-1.3709762170910835,0.036376953125,0.055855355225503445,0.0011436063796281815,-0.0009049929212778807,0.0008817333,0.6779434680938721,0.09586304000000001,3744.27,-20.33,,,,
208896,204,658,317,812,0.0002396064,-1.3558031022548676,0.1865234375,0.039559547789394855,-0.007921391166746616,-0.002577132370788604,0.0041787466,0.8066145181655884,0.09584256000000001,3741.88,-20.34,,,,
209920,205,659,318,816,0.0002395552,-1.351865991950035,0.002685546875,0.017110559390857816,-0.0031128255650401115,0.00032946502324193716,0.00054504693,0.9019973874092102,0.09582208,3739.71,-20.32,,,,
210944,206,660,319,820,0.000239504,-1.4126652255654335,0.051513671875,0.07189713511615992,0.0119117870926857,-0.0022131517762318254,0.0010851659,0.7290406227111816,0.0958016,3738.31,-20.32,,,,
211968,207,661,320,824,0.0002394528,-1.4113646298646927,0.17236328125,0.08346184808760881,0.023340018466114998,-0.0023881044471636415,0.0032040218,0.586675763130188,0.09578112,3740.04,-20.3,,,,
212992,208,662,321,828,0.0002394016,-1.40975833684206,0.08056640625,0.057679101126268506,0.010061964392662048,-0.0024976333370432258,0.0026213764,0.7976409196853638,0.09576064000000001,3742.95,-20.29,,,,
214016,209,663,322,832,0.0002393504,-1.4079702645540237,0.01220703125,0.06171523639932275,0.011825868859887123,-0.0003972976701334119,0.001115214,0.596463143825531,0.09574016,3742.95,-20.29,,,,
215040,210,664,323,836,0.0002392992,-1.3556511104106903,0.099853515625,0.03993667766917497,-0.007223960943520069,-0.0017787094111554325,0.002261194,0.6341122388839722,0.09571968,3742.95,-20.29,,,,
216064,211,665,324,840,0.00023924799999999998,-1.3774339631199837,0.063232421875,0.12708604522049427,0.037085119634866714,-0.0006051369418855757,0.0032334959,0.39611417055130005,0.0956992,3742.95,-20.29,,,,
217088,212,666,325,844,0.00023919679999999998,-1.3663542047142982,0.122802734375,0.07154646934941411,0.011684991419315338,-0.00187280512182042,0.0021079988,0.6003142595291138,0.09567872,3746.57,-20.29,,,,
218112,213,667,326,848,0.00023914560000000003,-1.3999779373407364,0.013427734375,0.0965351932682097,0.03759711980819702,-0.00038583262357860804,0.0014922251,0.45907580852508545,0.09565824,3760.64,-20.26,,,,
219136,214,668,327,852,0.00023909440000000003,-1.4154197350144386,0.019287109375,0.058963336050510406,0.008568326011300087,-0.001117651438107714,0.0019757932,0.6886937618255615,0.09563776000000002,3760.64,-20.26,,,,
220160,215,669,328,856,0.00023904320000000002,-1.4175191074609756,0.050537109375,0.12278633052483201,0.03828534483909607,0.0008822519448585808,0.00082208525,0.5565550327301025,0.09561728000000001,3776.58,-20.21,,,,
221184,216,670,329,860,0.00023899200000000002,-1.3507637828588486,0.1591796875,0.04553140955977142,0.0015003494918346405,-0.002165661659091711,0.0036392165,0.8100931644439697,0.09559680000000001,3776.58,-20.21,,,,
