time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/clip_range,train/approx_kl,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/n_updates,train/clip_fraction,train/entropy_loss,train/learning_rate,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_score_reward,eval/mean_object_reward
335,1559552,1523,4648,0.06882944,0.002564907,0.8295614719390869,0.04959380510263145,-0.007285490806680173,6088,0.189453125,-1.4033241420984268,0.0001720736,-0.004705440253019333,7.05,13320.31,,,,
335,1560576,1524,4649,0.06880896000000002,0.002354221,0.769631028175354,0.062255379278212786,-0.006843884941190481,6092,0.155029296875,-1.4297386035323143,0.00017202240000000003,-0.0082930289208889,7.28,13204.77,,,,
335,1561600,1525,4650,0.06878848,0.0018574827,0.7957795262336731,0.05144483153708279,-0.0070874774537514895,6096,0.152099609375,-1.4252753406763077,0.0001719712,-0.0016115251928567886,7.28,13204.77,,,,
335,1562624,1526,4651,0.06876800000000001,0.0014346482,0.8158237934112549,0.04078438249416649,-0.004872893710853532,6100,0.119384765625,-1.4305353537201881,0.00017192000000000002,-0.005891434848308563,7.28,13204.77,,,,
336,1563648,1527,4652,0.06874751999999999,0.0018855671,0.8366480469703674,0.03016170032788068,-0.006570609286427498,6104,0.118408203125,-1.4169513508677483,0.0001718688,-0.016446484252810478,7.28,13204.77,,,,
336,1564672,1528,4653,0.06872704,0.002202849,0.7900161743164062,0.03822502901311964,-0.00681281546712853,6108,0.1328125,-1.4553208649158478,0.0001718176,-0.012034803628921509,7.28,13204.77,,,,
336,1565696,1529,4654,0.06870656,0.0013245125,0.8542680740356445,0.028848892310634255,-0.005450888071209192,6112,0.111572265625,-1.4541853591799736,0.00017176639999999998,-0.009382028132677078,7.72,13005.67,,,,
336,1566720,1530,4655,0.06868608000000001,0.0021145125,0.8379582762718201,0.02919838356319815,-0.0072361359489150345,6116,0.119873046875,-1.4496420472860336,0.0001717152,-0.015749674290418625,7.72,13005.67,,,,
336,1567744,1531,4656,0.0686656,0.0021934859,0.7577656507492065,0.05721553089097142,-0.006426360341720283,6120,0.09326171875,-1.4455064460635185,0.00017166399999999997,-0.007331430912017822,7.72,13005.67,,,,
336,1568768,1532,4657,0.06864512,0.0021086088,0.8237165212631226,0.038580045104026794,-0.007378870563115925,6124,0.142578125,-1.4560795798897743,0.00017161280000000002,-0.009349538944661617,7.72,13005.67,,,,
336,1569792,1533,4659,0.06862464,0.0020322483,0.824271023273468,0.04110115149524063,-0.007425515330396593,6128,0.148681640625,-1.4192861020565033,0.0001715616,-0.015978455543518066,7.77,12991.89,,,,
337,1570816,1534,4660,0.06860416000000001,0.002456395,0.8586212396621704,0.03197286126669496,-0.005753585486672819,6132,0.12060546875,-1.4619856253266335,0.00017151040000000002,-0.013301810249686241,7.77,12991.89,,,,
337,1571840,1535,4661,0.06858368000000001,0.0025137085,0.738702654838562,0.09473517816513777,-0.005449887888971716,6136,0.131591796875,-1.4175541698932648,0.0001714592,0.02140970155596733,7.77,12991.89,,,,
337,1572864,1536,4662,0.0685632,0.0018165006,0.7558579444885254,0.07423392357304692,-0.005161449545994401,6140,0.117431640625,-1.420008085668087,0.000171408,0.00306803360581398,7.77,12991.89,,,,
337,1573888,1537,4663,0.06854272,0.0021901666,0.8558620810508728,0.029020086280070245,-0.006446688086725771,6144,0.1708984375,-1.4710837304592133,0.0001713568,-0.01564735360443592,7.82,12956.57,,,,
337,1574912,1538,4664,0.06852224,0.002140981,0.8639363050460815,0.029143684427253902,-0.007473865640349686,6148,0.15478515625,-1.4459345191717148,0.0001713056,-0.01920415088534355,8.04,12849.63,,,,
,1575000,,,0.06850176000000001,0.0020829132,0.8741873502731323,0.035134234465658665,-0.006887273892061785,6152,0.154052734375,-1.4311638325452805,0.0001712544,-0.013771343976259232,,,7355.2,7355.2,20.0,-21.786666399999998
335,1575936,1539,4695,,,,,,,,,,,8.04,12849.63,,,,
335,1576960,1540,4696,0.06848128,0.0023932932,0.7239131927490234,0.060384076088666916,-0.006146840343717486,6156,0.1474609375,-1.4444115161895752,0.0001712032,-0.0018217284232378006,8.04,12849.63,,,,
335,1577984,1541,4698,0.0684608,0.0023523206,0.7477201223373413,0.04779331758618355,-0.00791472417768091,6160,0.1533203125,-1.4534802436828613,0.000171152,-0.008275723084807396,8.01,12806.76,,,,
336,1579008,1542,4699,0.06844032,0.0022662117,0.8579502105712891,0.03757757635321468,-0.006674239411950111,6164,0.10986328125,-1.4542799815535545,0.00017110080000000001,-0.015608745627105236,8.01,12806.76,,,,
336,1580032,1543,4700,0.06841984,0.0019533308,0.8577703833580017,0.0379970723297447,-0.0076826795702800155,6168,0.141357421875,-1.4462975412607193,0.0001710496,-0.011810997501015663,8.01,12806.76,,,,
336,1581056,1544,4701,0.06839936,0.001979563,0.8698355555534363,0.03564482799265534,-0.006485845253337175,6172,0.162109375,-1.4691626206040382,0.0001709984,-0.01698859967291355,8.0,12775.4,,,,
336,1582080,1545,4702,0.06837888,0.0025131127,0.867916464805603,0.02894521353300661,-0.0073609750252217054,6176,0.1865234375,-1.4937122911214828,0.0001709472,-0.015183871611952782,8.0,12775.4,,,,
336,1583104,1546,4703,0.0683584,0.0021855815,0.8645535707473755,0.03134732460603118,-0.005637919850414619,6180,0.17138671875,-1.4446962848305702,0.000170896,-0.013696285896003246,8.01,12753.6,,,,
336,1584128,1547,4704,0.06833792000000001,0.0022693283,0.8420083522796631,0.038962432416155934,-0.006154777016490698,6184,0.134033203125,-1.4697640463709831,0.00017084480000000002,-0.007159309461712837,8.01,12753.6,,,,
336,1585152,1548,4705,0.06831744,0.0022814728,0.896289050579071,0.025760487071238458,-0.007490740797948092,6188,0.143798828125,-1.4635847732424736,0.0001707936,-0.020716704428195953,8.01,12753.6,,,,
337,1586176,1549,4706,0.06829696,0.0019900687,0.8690478801727295,0.026757417363114655,-0.006833907391410321,6192,0.16064453125,-1.4778271466493607,0.00017074240000000001,-0.013425581157207489,8.37,12678.83,,,,
337,1587200,1550,4707,0.06827648,0.0017378274,0.8642293214797974,0.030615432537160814,-0.006281034206040204,6196,0.135986328125,-1.4844045117497444,0.00017069119999999998,-0.011805949732661247,8.57,12614.12,,,,
337,1588224,1551,4708,0.06825600000000001,0.0019849478,0.8822451233863831,0.039428635383956134,-0.006012084195390344,6200,0.121337890625,-1.4552494138479233,0.00017064,-0.005763201974332333,8.57,12614.12,,,,
337,1589248,1552,4709,0.06823552,0.0020102775,0.8836408257484436,0.03726515232119709,-0.008121242164634168,6204,0.13427734375,-1.4739162772893906,0.00017058879999999998,-0.009760040789842606,8.57,12614.12,,,,
337,1590272,1553,4710,0.06821504,0.0018791049,0.7565124034881592,0.04516223352402449,-0.0043840218568220735,6208,0.152099609375,-1.4273701682686806,0.00017053760000000003,-0.00542435422539711,8.57,12614.12,,,,
337,1591296,1554,4711,0.06819456,0.0027918026,0.8486489057540894,0.03934651124291122,-0.007351586711592972,6212,0.20361328125,-1.4626395031809807,0.0001704864,-0.011338092386722565,8.8,12526.84,,,,
337,1592320,1555,4712,0.06817408000000001,0.002117077,0.9005244374275208,0.03311511792708188,-0.004349747905507684,6216,0.114990234375,-1.4096421971917152,0.00017043520000000002,-0.010875968262553215,8.8,12526.84,,,,
338,1593344,1556,4713,0.0681536,0.0027153215,0.8643035292625427,0.04861898976378143,-0.00725236430298537,6220,0.178466796875,-1.43425103276968,0.000170384,-0.007971096783876419,8.8,12526.84,,,,
338,1594368,1557,4714,0.06813312,0.0020207767,0.8865051865577698,0.03978057065978646,-0.007651043531950563,6224,0.135498046875,-1.3962329253554344,0.0001703328,-0.01084851287305355,8.85,12486.89,,,,
338,1595392,1558,4715,0.06811264,0.0022001823,0.8603253960609436,0.0462981176096946,-0.007968535472173244,6228,0.130859375,-1.4383560195565224,0.0001702816,-0.010207341983914375,8.85,12486.89,,,,
338,1596416,1559,4716,0.06809216,0.0018299955,0.8686623573303223,0.05092058843001723,-0.006345948611851782,6232,0.148681640625,-1.422836720943451,0.0001702304,-0.009584318846464157,8.83,12486.99,,,,
338,1597440,1560,4717,0.06807168000000001,0.0024823784,0.8741533756256104,0.03969599446281791,-0.007850064255762845,6236,0.21337890625,-1.43160280585289,0.0001701792,-0.013977764174342155,8.83,12486.99,,,,
338,1598464,1561,4718,0.0680512,0.0023237155,0.7767913341522217,0.049598903162404895,-0.007681961869820952,6240,0.1572265625,-1.4266503527760506,0.000170128,-0.005445193499326706,8.83,12486.99,,,,
338,1599488,1562,4719,0.06803072,0.0023575802,0.7580174207687378,0.05088297929614782,-0.006582050496945158,6244,0.15869140625,-1.4090385288000107,0.0001700768,-0.0064107496291399,8.83,12486.99,,,,
,1600000,,,0.06801024,0.003393431,0.7713552713394165,0.06514944438822567,-0.005733590311137959,6248,0.178466796875,-1.4212420955300331,0.00017002560000000001,0.0015982836484909058,,,10587.2,10587.2,13.0,-19.3733334
335,1600512,1563,4765,,,,,,,,,,,8.83,12486.99,,,,
336,1601536,1564,4766,0.06798976,0.0020957284,0.855007529258728,0.03149757580831647,-0.006067314126994461,6252,0.162841796875,-1.4250310733914375,0.0001699744,-0.016534529626369476,8.83,12486.99,,,,
336,1602560,1565,4767,0.06796928,0.0015476501,0.8358128070831299,0.03608796198386699,-0.004289505421184003,6256,0.12255859375,-1.4566853269934654,0.0001699232,-0.012858055531978607,8.82,12468.24,,,,
336,1603584,1566,4768,0.0679488,0.0021952747,0.8550234436988831,0.035344729432836175,-0.006762536242604256,6260,0.12255859375,-1.4131834283471107,0.000169872,-0.01355784386396408,8.82,12468.24,,,,
336,1604608,1567,4769,0.06792832,0.0019520177,0.8359677791595459,0.03783089341595769,-0.007177874154876918,6264,0.158447265625,-1.4570169523358345,0.0001698208,-0.01728730835020542,8.81,12470.05,,,,
336,1605632,1568,4770,0.06790784000000001,0.0028082873,0.7751224040985107,0.055262335343286395,-0.005207774025620893,6268,0.202392578125,-1.409160278737545,0.00016976960000000002,-0.001850401982665062,8.81,12470.05,,,,
336,1606656,1569,4771,0.06788736,0.0017917033,0.847585916519165,0.041675916756503284,-0.006892899138620123,6272,0.156005859375,-1.4197147265076637,0.0001697184,-0.011677811853587627,8.81,12470.05,,,,
336,1607680,1570,4772,0.06786688,0.002071572,0.8379861116409302,0.048881940077990294,-0.007810666225850582,6276,0.17431640625,-1.4527904465794563,0.00016966720000000001,-0.006930893287062645,8.81,12470.05,,,,
337,1608704,1571,4773,0.0678464,0.0019136723,0.8301417827606201,0.045699557987973094,-0.007987767865415663,6280,0.181396484375,-1.4809269532561302,0.00016961599999999998,-0.013042191043496132,8.81,12470.05,,,,
337,1609728,1572,4774,0.06782592000000001,0.0018433613,0.8354679942131042,0.04236425715498626,-0.005197276012040675,6284,0.1513671875,-1.4305535778403282,0.0001695648,-0.0114273801445961,8.81,12470.05,,,,
337,1610752,1573,4775,0.06780544,0.0019231981,0.8370554447174072,0.04323582979850471,-0.004489352984819561,6288,0.103759765625,-1.4345901682972908,0.0001695136,-0.005321279168128967,8.81,12470.05,,,,
337,1611776,1574,4776,0.06778496,0.0016773234,0.8762906789779663,0.02614236285444349,-0.00613319588592276,6292,0.11328125,-1.4398856610059738,0.00016946240000000003,-0.01793581247329712,9.05,12402.47,,,,
337,1612800,1575,4777,0.06776448,0.0018249799,0.875139594078064,0.024692172068171203,-0.00755798994214274,6296,0.183349609375,-1.4895081147551537,0.0001694112,-0.016228601336479187,9.05,12402.47,,,,
337,1613824,1576,4778,0.06774400000000001,0.002381824,0.8756880164146423,0.02669192384928465,-0.006064461107598618,6300,0.14697265625,-1.4340130314230919,0.00016936000000000002,-0.020067881792783737,9.05,12383.32,,,,
337,1614848,1577,4779,0.06772352,0.0019242151,0.8503985404968262,0.03841965028550476,-0.006765175668988377,6304,0.09912109375,-1.442896045744419,0.0001693088,-0.010719869285821915,9.05,12383.32,,,,
338,1615872,1578,4780,0.06770304,0.0010966391,0.8093313574790955,0.03723506105598062,-0.005438475636765361,6308,0.099609375,-1.4646536856889725,0.0001692576,-0.015722837299108505,8.88,12440.43,,,,
338,1616896,1579,4781,0.06768256,0.0019309903,0.8920892477035522,0.028861984726972878,-0.008813810418359935,6312,0.16943359375,-1.481185607612133,0.0001692064,-0.016372501850128174,9.05,12399.4,,,,
338,1617920,1580,4782,0.06766208,0.0020867109,0.8382455706596375,0.04636620881501585,-0.007381477626040578,6316,0.136474609375,-1.442372903227806,0.0001691552,-0.010142551735043526,9.32,12327.8,,,,
338,1618944,1581,4783,0.06764160000000001,0.002300405,0.7684714794158936,0.040928016998805106,-0.007522862579207867,6320,0.147216796875,-1.4661052823066711,0.000169104,-0.012917798012495041,9.32,12327.8,,,,
338,1619968,1582,4784,0.06762112,0.0027049356,0.8325090408325195,0.03426343039609492,-0.007584149308968335,6324,0.19482421875,-1.4509517401456833,0.0001690528,-0.016630031168460846,9.32,12327.8,,,,
338,1620992,1583,4785,0.06760064,0.0019325046,0.8135706782341003,0.04888562601990998,-0.006338042265269905,6328,0.136474609375,-1.441764585673809,0.00016900160000000002,-0.004845878109335899,9.32,12327.8,,,,
338,1622016,1584,4786,0.06758016,0.0028705485,0.7330607175827026,0.06466421531513333,-0.00410717524937354,6332,0.141845703125,-1.4642899557948112,0.00016895040000000001,0.004815701395273209,9.32,12327.8,,,,
338,1623040,1585,4787,0.06755968,0.0016880241,0.8133009076118469,0.028029616340063512,-0.005409317498560995,6336,0.131591796875,-1.4413952976465225,0.0001688992,-0.011334636248648167,9.55,12279.13,,,,
339,1624064,1586,4788,0.06753920000000001,0.0022880544,0.6334997415542603,0.049211364588700235,-0.0056539083016105,6340,0.14990234375,-1.4718559458851814,0.000168848,-0.009962983429431915,9.55,12279.13,,,,
,1625000,,,0.06751872,0.0017789102,0.8231052160263062,0.029841432813555002,-0.005778227932751179,6344,0.148681640625,-1.4987717270851135,0.0001687968,-0.013522392138838768,,,7962.2,7962.2,19.8,-42.21333320000001
336,1625088,1587,4823,,,,,,,,,,,9.55,12279.13,,,,
337,1626112,1588,4824,0.06749824,0.0017151088,0.7954860925674438,0.03958063351456076,-0.0073585580685175955,6348,0.1220703125,-1.454247698187828,0.0001687456,-0.009805681183934212,9.55,12279.13,,,,
337,1627136,1589,4825,0.06747776,0.0016470584,0.7698250412940979,0.03717660659458488,-0.006511938583571464,6352,0.16748046875,-1.4557925909757614,0.0001686944,-0.014004984870553017,9.55,12279.13,,,,
337,1628160,1590,4826,0.06745728,0.0015119112,0.8452523350715637,0.01445630710804835,-0.004386776068713516,6356,0.088134765625,-1.4867254570126534,0.0001686432,-0.01743936724960804,9.55,12279.13,,,,
337,1629184,1591,4827,0.0674368,0.0020360602,0.8986064195632935,0.008418060693657026,-0.006386243738234043,6360,0.145751953125,-1.4573532193899155,0.00016859200000000001,-0.027429800480604172,9.55,12279.13,,,,
337,1630208,1592,4828,0.06741632,0.0020903829,0.8492271304130554,0.024117670953273773,-0.006826721888501197,6364,0.142333984375,-1.46521408110857,0.00016854079999999998,-0.015568941831588745,9.55,12279.13,,,,
337,1631232,1593,4829,0.06739584000000001,0.0017189814,0.820349931716919,0.02889158553443849,-0.005315147165674716,6368,0.1513671875,-1.48772481828928,0.0001684896,-0.014418301172554493,9.81,12243.49,,,,
337,1632256,1594,4830,0.06737536,0.002110792,0.8714735507965088,0.028258850681595504,-0.004417725896928459,6372,0.1337890625,-1.4403491094708443,0.0001684384,-0.017300201579928398,9.82,12236.21,,,,
338,1633280,1595,4831,0.06735488,0.0014598363,0.9007062315940857,0.01508688589092344,-0.006921213091118261,6376,0.149169921875,-1.5055037587881088,0.00016838720000000003,-0.022278256714344025,9.75,12247.59,,,,
338,1634304,1596,4832,0.0673344,0.0025609569,0.7637078762054443,0.05579427955672145,-0.005969526537228376,6380,0.123046875,-1.458765298128128,0.000168336,-0.0008440278470516205,9.85,12176.19,,,,
338,1635328,1597,4833,0.06731392000000001,0.0022190353,0.8440777063369751,0.03782042267266661,-0.007840709760785103,6384,0.17236328125,-1.4467405900359154,0.00016828480000000002,-0.016232464462518692,9.85,12176.19,,,,
338,1636352,1598,4834,0.06729344,0.0010248797,0.7789886593818665,0.07050659297965467,-0.004915356868878007,6388,0.069091796875,-1.431467019021511,0.0001682336,0.002131139859557152,10.18,12039.88,,,,
338,1637376,1599,4835,0.06727296,0.001548355,0.7240936756134033,0.04512051190249622,-0.0050763810868375,6392,0.15185546875,-1.4494591802358627,0.0001681824,-0.00825694389641285,10.43,11963.62,,,,
338,1638400,1600,4836,0.06725247999999999,0.001779456,0.7071027755737305,0.07034310698509216,-0.004914899414870888,6396,0.11669921875,-1.425331473350525,0.00016813119999999998,0.0015664603561162949,10.33,12000.27,,,,
338,1639424,1601,4837,0.067232,0.001843754,0.782059907913208,0.05744356522336602,-0.0029154939693398774,6400,0.13671875,-1.4328316152095795,0.00016808,0.00025510042905807495,10.33,12000.27,,,,
339,1640448,1602,4838,0.06721152000000001,0.0019224819,0.7507723569869995,0.03507194959092885,-0.006518824375234544,6404,0.193603515625,-1.451876126229763,0.0001680288,-0.008384563028812408,10.33,12000.27,,,,
339,1641472,1603,4839,0.06719104000000001,0.0013950537,0.7963843941688538,0.029659868800081313,-0.005894392263144255,6408,0.128662109375,-1.4773059040307999,0.0001679776,-0.013742992654442787,10.33,12000.27,,,,
339,1642496,1604,4840,0.06717056,0.0018266852,0.8897371888160706,0.016178222023881972,-0.006103975116275251,6412,0.137451171875,-1.489313744008541,0.00016792640000000002,-0.020054392516613007,10.33,12000.27,,,,
339,1643520,1605,4841,0.06715008,0.0014014528,0.8781558871269226,0.018813184113241732,-0.0054575433023273945,6416,0.1708984375,-1.4558689296245575,0.00016787520000000002,-0.018006471917033195,10.33,12000.27,,,,
339,1644544,1606,4842,0.0671296,0.00239756,0.795868992805481,0.05111698433756828,-0.004643815744202584,6420,0.183349609375,-1.4103556796908379,0.000167824,-0.0002801157534122467,10.33,12000.27,,,,
339,1645568,1607,4843,0.06710912000000001,0.0017241868,0.8593058586120605,0.030465431045740843,-0.00652638275641948,6424,0.130859375,-1.4710078239440918,0.0001677728,-0.015030764043331146,10.33,12000.27,,,,
339,1646592,1608,4844,0.06708864,0.0017575423,0.8810351490974426,0.019109715474769473,-0.005674872430972755,6428,0.105712890625,-1.4589309394359589,0.0001677216,-0.02160348743200302,10.33,12000.27,,,,
340,1647616,1609,4845,0.06706816,0.0015654914,0.915723443031311,0.019916625751648098,-0.006787936552427709,6432,0.111083984375,-1.462372548878193,0.0001676704,-0.01946602575480938,10.33,12000.27,,,,
340,1648640,1610,4846,0.06704768,0.0013878213,0.8418570160865784,0.03389187285210937,-0.00520417548250407,6436,0.152099609375,-1.4518228694796562,0.0001676192,-0.012559400871396065,10.33,12000.27,,,,
