time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/value_loss,train/explained_variance,train/learning_rate,train/approx_kl,train/n_updates,train/loss,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_object_reward,eval/mean_score_ep_length,eval/mean_score_reward
90,4789,432128,422,0.06893176399171352,0.7474440336227417,0.0002284448,0.0007349282,1684,0.02619389072060585,-0.0009614364389562979,-1.0832118019461632,0.016845703125,0.09137792,3921.29,-19.41,,,,
90,4799,433152,423,0.05094844941049814,0.6894707083702087,0.0002283936,0.0013385057,1688,0.013285350985825062,-0.0018884531455114484,-1.0609326362609863,0.088623046875,0.09135744000000001,3925.79,-19.39,,,,
90,4809,434176,424,0.0834162044338882,0.4840400815010071,0.0002283424,0.0010040386,1692,0.026915190741419792,-0.0024642910138936713,-1.0201833993196487,0.048583984375,0.09133696000000001,3925.79,-19.39,,,,
90,4819,435200,425,0.07377846725285053,0.5721895694732666,0.0002282912,0.00054401066,1696,0.01581026241183281,-0.0018326939025428146,-1.0245290957391262,0.051025390625,0.09131648,3937.52,-19.37,,,,
90,4830,436224,426,0.050661983201280236,0.739935040473938,0.00022824,0.00094856945,1700,0.010085253044962883,-0.0007995258638402447,-1.0664701759815216,0.077392578125,0.091296,3943.75,-19.37,,,,
90,4840,437248,427,0.10609939321875572,0.433043897151947,0.0002281888,0.00072184345,1704,0.027563465759158134,0.00014224137703422457,-1.0200840160250664,0.126953125,0.09127552,3943.75,-19.37,,,,
90,4850,438272,428,0.06502055772580206,0.6326068639755249,0.0002281376,0.0032333848,1708,0.020242685452103615,-0.002378311604843475,-1.0369520708918571,0.287353515625,0.09125504000000001,3960.25,-19.32,,,,
90,4860,439296,429,0.05362147092819214,0.6900886297225952,0.0002280864,0.00049590104,1712,0.006064020097255707,-0.0016803446924313903,-1.018805768340826,0.0556640625,0.09123456,3971.42,-19.28,,,,
90,4870,440320,430,0.09108582744374871,0.45105230808258057,0.0002280352,0.0016907564,1716,0.021218355745077133,-0.00228182299179025,-0.9899118468165398,0.073974609375,0.09121408,3985.42,-19.27,,,,
90,4880,441344,431,0.05385129828937352,0.7184677124023438,0.000227984,0.0020261602,1720,0.014314048923552036,-0.0017170537175843492,-0.9678243063390255,0.0634765625,0.0911936,3997.37,-19.25,,,,
90,4890,442368,432,0.06413358100689948,0.6092857718467712,0.0002279328,0.002401628,1724,0.01631993055343628,0.001425545837264508,-0.9498269446194172,0.12939453125,0.09117312,3993.03,-19.28,,,,
90,4901,443392,433,0.06823152024298906,0.6313130259513855,0.0002278816,0.0013507549,1728,0.02264907769858837,-0.0015425557212438434,-0.9384801983833313,0.10791015625,0.09115264000000001,3993.03,-19.28,,,,
90,4911,444416,434,0.06699600396677852,0.5308616161346436,0.0002278304,0.0021593808,1732,0.01724255643785,-0.001599607669049874,-0.92267632111907,0.090576171875,0.09113216,3993.03,-19.28,,,,
90,4921,445440,435,0.0569376302883029,0.6257569789886475,0.00022777920000000002,0.002413954,1736,0.01038326509296894,-0.00331283692503348,-0.9382248781621456,0.143310546875,0.09111168000000001,3993.03,-19.28,,,,
90,4931,446464,436,0.09579004347324371,0.605609655380249,0.00022772799999999999,0.0027138963,1740,0.03712989017367363,-0.001383395545417443,-0.9309069067239761,0.0732421875,0.0910912,4020.32,-19.22,,,,
90,4941,447488,437,0.06451744213700294,0.7099420428276062,0.0002276768,0.0029107444,1744,0.01151370257139206,-0.0021231525897746906,-0.9527310952544212,0.111083984375,0.09107072000000001,4020.32,-19.22,,,,
90,4951,448512,438,0.11031746258959174,0.49889039993286133,0.0002276256,0.004015197,1748,0.037778522819280624,0.0005671754624927416,-0.9261469841003418,0.107421875,0.09105024,4020.32,-19.22,,,,
90,4961,449536,439,0.10353377601131797,0.49387627840042114,0.00022757440000000003,0.0011040858,1752,0.036642175167798996,-0.0011000395461451262,-0.9077246114611626,0.065185546875,0.09102976000000002,4020.32,-19.22,,,,
,,450000,,0.1124204769730568,0.6565991640090942,0.00022752320000000002,0.0003764222,1756,0.03385505825281143,-0.0006988908862695098,-0.8817284516990185,0.135986328125,0.09100928000000001,,,3056.0,-10.9066666,3056.0,-21.0
90,5003,450560,440,,,,,,,,,,,4040.66,-19.16,,,,
90,5013,451584,441,0.07454941398464143,0.549932062625885,0.00022747200000000002,0.0009904925,1760,0.015878576785326004,-0.00044668260670732707,-0.8935869224369526,0.071044921875,0.09098880000000001,4051.66,-19.13,,,,
90,5023,452608,442,0.07689633849076927,0.6791799068450928,0.00022742080000000002,0.002082739,1764,0.009473200887441635,-0.002346068067708984,-0.9081654287874699,0.098876953125,0.09096832,4060.81,-19.1,,,,
90,5032,453632,443,0.09839692153036594,0.4753035306930542,0.0002273696,0.0024766973,1768,0.0321364626288414,-0.002094223746098578,-0.8855254016816616,0.16259765625,0.09094784,4079.1,-19.04,,,,
90,5043,454656,444,0.07708514155820012,0.542914867401123,0.0002273184,0.0018178588,1772,0.023339634761214256,-0.001774703647242859,-0.8749870620667934,0.10791015625,0.09092736000000001,4079.79,-19.04,,,,
90,5053,455680,445,0.07794286822900176,0.6801915764808655,0.0002272672,0.00062663277,1776,0.020356979221105576,-0.0020691895042546093,-0.8789872229099274,0.0341796875,0.09090688000000001,4091.66,-19.02,,,,
90,5063,456704,446,0.10349233448505402,0.5315383672714233,0.000227216,0.0013538604,1780,0.03875008970499039,-0.0008505774021614343,-0.8671187050640583,0.091552734375,0.0908864,4097.55,-19.01,,,,
90,5073,457728,447,0.075645312666893,0.5184119939804077,0.0002271648,0.0015320079,1784,0.02349591627717018,-0.002929992988356389,-0.8598606400191784,0.09765625,0.09086592,4097.55,-19.01,,,,
90,5083,458752,448,0.09808599343523383,0.5712790489196777,0.0002271136,0.0010141355,1788,0.027570359408855438,-0.0019465794903226197,-0.8597044683992863,0.143310546875,0.09084544,4097.55,-19.01,,,,
90,5093,459776,449,0.09116588160395622,0.4445556402206421,0.0002270624,0.0011830851,1792,0.022919829934835434,-0.0011433972977101803,-0.8848821446299553,0.04345703125,0.09082496000000001,4097.55,-19.01,,,,
90,5103,460800,450,0.07704461785033345,0.4923861026763916,0.0002270112,0.00089599984,1796,0.016907263547182083,-0.002543191258155275,-0.8592226132750511,0.06005859375,0.09080448,4112.96,-18.97,,,,
90,5113,461824,451,0.0787114417180419,0.6101557016372681,0.00022696,0.00080734666,1800,0.024773379787802696,-0.0031554413289995864,-0.8678084909915924,0.06103515625,0.090784,4158.37,-18.87,,,,
90,5123,462848,452,0.06090153404511511,0.6548165082931519,0.0002269088,0.0010645745,1804,0.016534894704818726,-5.334368324838579e-05,-0.8825190588831902,0.09130859375,0.09076352,4168.45,-18.85,,,,
90,5134,463872,453,0.10038229962810874,0.11478036642074585,0.0002268576,0.0017886731,1808,0.025359593331813812,-0.0005296023737173527,-0.9060161523520947,0.056396484375,0.09074304,4168.45,-18.85,,,,
90,5144,464896,454,0.1105996542610228,0.26529228687286377,0.0002268064,0.0014472015,1812,0.050997890532016754,-0.0023137439566198736,-0.9133842289447784,0.065673828125,0.09072256000000001,4184.67,-18.82,,,,
90,5154,465920,455,0.098612688947469,0.4707431197166443,0.0002267552,0.00095040107,1816,0.03526851907372475,0.0005129204655531794,-0.8938357047736645,0.048583984375,0.09070208,4184.67,-18.82,,,,
90,5164,466944,456,0.056616840651258826,0.48329901695251465,0.000226704,0.0012758109,1820,0.015403964556753635,-0.0018529050867073238,-0.9121435694396496,0.06298828125,0.0906816,4196.16,-18.8,,,,
90,5175,467968,457,0.0816146144643426,0.5941143035888672,0.00022665279999999999,0.0015510644,1824,0.022263824939727783,-0.0004615323414327577,-0.9242857024073601,0.055908203125,0.09066112,4196.16,-18.8,,,,
90,5185,468992,458,0.08413911378011107,0.5705721378326416,0.0002266016,0.0017945063,1828,0.030309993773698807,-0.0033662543282844126,-0.9230282790958881,0.054931640625,0.09064064000000001,4216.83,-18.75,,,,
90,5195,470016,459,0.06912751169875264,0.6550750136375427,0.00022655039999999998,0.0017552555,1832,0.016598356887698174,-0.003166072041494772,-0.9163880906999111,0.038330078125,0.09062016,4216.83,-18.75,,,,
90,5205,471040,460,0.08858819236047566,0.4640834927558899,0.00022649920000000003,0.0008091376,1836,0.015772826969623566,-0.0012974132259842008,-0.8939871340990067,0.04833984375,0.09059968000000002,4216.83,-18.75,,,,
90,5215,472064,461,0.09751964174211025,0.5736795663833618,0.00022644800000000002,0.0008770143,1840,0.030985886231064796,-0.0001247605832759291,-0.9564418941736221,0.10205078125,0.09057920000000001,4232.38,-18.71,,,,
90,5225,473088,462,0.08526521408930421,0.6442461013793945,0.00022639680000000002,0.0017603014,1844,0.025203078985214233,-0.00223727933189366,-0.93012460693717,0.0400390625,0.09055872000000001,4273.64,-18.61,,,,
90,5236,474112,463,0.05762936477549374,0.6230359077453613,0.00022634560000000002,0.00104993,1848,0.004291528835892677,-0.0007275949028553441,-0.9164062403142452,0.06982421875,0.09053824,4304.74,-18.52,,,,
,,475000,,0.06169576314277947,0.6355721950531006,0.0002262944,0.0016432388,1852,0.00893317349255085,-0.002508475910872221,-0.9387537427246571,0.09375,0.09051776,,,6695.0,-938.8333333999999,6695.0,-12.2
89,5315,475136,464,,,,,,,,,,,4331.31,-18.45,,,,
89,5325,476160,465,0.0696031937841326,0.7045385837554932,0.0002262432,0.002614745,1856,0.014614708721637726,-0.003276408329838887,-0.9199186153709888,0.082763671875,0.09049728000000001,4331.31,-18.45,,,,
89,5336,477184,466,0.09489968791604042,0.5784984827041626,0.000226192,0.0014314775,1860,0.022448943927884102,-0.00011059269309043884,-0.9662162810564041,0.1064453125,0.09047680000000001,4331.31,-18.45,,,,
89,5346,478208,467,0.055711253080517054,0.5151823163032532,0.0002261408,0.002709678,1864,0.015069061890244484,0.0024500382714904845,-0.9625108242034912,0.24609375,0.09045632,4343.44,-18.42,,,,
89,5356,479232,468,0.061766627011820674,0.608659565448761,0.0002260896,0.0016505356,1868,0.006303880363702774,-0.0019183755211997777,-0.9208148792386055,0.08642578125,0.09043584,4362.92,-18.39,,,,
89,5367,480256,469,0.10990568902343512,0.5078266859054565,0.0002260384,0.0018433619,1872,0.04254987835884094,-0.00046664802357554436,-0.917771078646183,0.110107421875,0.09041536,4362.92,-18.39,,,,
89,5377,481280,470,0.0856099771335721,0.604198694229126,0.00022598720000000002,0.0013074321,1876,0.029960032552480698,-0.001469143491704017,-0.915633101016283,0.058837890625,0.09039488000000001,4362.92,-18.39,,,,
89,5387,482304,471,0.10277655487880111,0.5370485782623291,0.000225936,0.0014249787,1880,0.02842625416815281,-0.0022415634884964675,-0.9028132073581219,0.074462890625,0.09037440000000001,4385.28,-18.35,,,,
89,5402,483328,472,0.09150079498067498,0.40119510889053345,0.0002258848,0.0015949411,1884,0.025505296885967255,-0.002178168826503679,-0.9222484566271305,0.06982421875,0.09035392,4385.28,-18.35,,,,
89,5412,484352,473,0.06795883178710938,0.664794385433197,0.0002258336,0.0034656264,1888,0.025020703673362732,5.155187682248652e-05,-0.8946300260722637,0.104248046875,0.09033344,4407.86,-18.29,,,,
89,5422,485376,474,0.08009779965505004,0.5782719850540161,0.0002257824,0.0017905582,1892,0.01826893724501133,-0.002625016699312255,-0.9167625904083252,0.08056640625,0.09031296,4407.86,-18.29,,,,
89,5432,486400,475,0.08260206691920757,0.6043874621391296,0.0002257312,0.0012406253,1896,0.022614818066358566,-0.0031986298854462802,-0.9565725736320019,0.06494140625,0.09029248000000001,4467.55,-18.16,,,,
89,5442,487424,476,0.08915055450052023,0.37305939197540283,0.00022568,0.0021006812,1900,0.025546450167894363,-0.0023564134462503716,-0.9383598603308201,0.069091796875,0.090272,4467.55,-18.16,,,,
89,5452,488448,477,0.06834712298586965,0.6229375600814819,0.0002256288,0.0024668192,1904,0.013899348676204681,-0.00493386821472086,-0.9286345392465591,0.08984375,0.09025152,4467.55,-18.16,,,,
89,5462,489472,478,0.11646021576598287,0.4778510332107544,0.00022557759999999999,0.0019083854,1908,0.043016791343688965,-0.002012303681112826,-0.926392201334238,0.056640625,0.09023104,4476.68,-18.15,,,,
89,5473,490496,479,0.0845139273442328,0.5004751682281494,0.00022552639999999998,0.0014766103,1912,0.026549354195594788,-0.0014448859146796167,-0.9440421685576439,0.09423828125,0.09021056,4476.68,-18.15,,,,
89,5483,491520,480,0.09464090876281261,0.6218909025192261,0.00022547519999999998,0.0018067204,1916,0.03147256746888161,0.0004584552807500586,-0.9411272816359997,0.1591796875,0.09019008,4507.08,-18.07,,,,
89,5494,492544,481,0.06740798708051443,0.5758926272392273,0.00022542400000000003,0.0013900938,1920,0.01671917736530304,-0.003137843421427533,-0.9311861991882324,0.08984375,0.09016960000000002,4507.08,-18.07,,,,
89,5504,493568,482,0.09688706556335092,0.5181992053985596,0.00022537280000000003,0.0016153301,1924,0.030055860057473183,-0.003255101793911308,-0.9107043072581291,0.10205078125,0.09014912000000001,4507.08,-18.07,,,,
89,5514,494592,483,0.06405908917076886,0.7104669213294983,0.00022532160000000002,0.0019843348,1928,0.017134206369519234,-0.0019078361219726503,-0.8985090032219887,0.09765625,0.09012864000000001,4550.7,-18.0,,,,
89,5524,495616,484,0.059626623056828976,0.7293594479560852,0.00022527040000000002,0.00322136,1932,0.011818449944257736,-0.0030429381877183914,-0.8636662177741528,0.143310546875,0.09010816,4550.7,-18.0,,,,
89,5534,496640,485,0.07755269901826978,0.6894581913948059,0.00022521920000000001,0.0013194219,1936,0.02758627012372017,-0.0008632440876681358,-0.8416146375238895,0.116943359375,0.09008768,4550.7,-18.0,,,,
89,5544,497664,486,0.07577759213745594,0.578143835067749,0.000225168,0.002586692,1940,0.01913287490606308,-0.0009577051387168467,-0.8421161398291588,0.230712890625,0.09006720000000001,4550.7,-18.0,,,,
89,5555,498688,487,0.07833108911290765,0.7139250040054321,0.0002251168,0.0014404568,1944,0.018837081268429756,-0.001056071079801768,-0.8093347288668156,0.056884765625,0.09004672000000001,4603.83,-17.87,,,,
89,5565,499712,488,0.0669142825063318,0.7814927101135254,0.0002250656,0.0035365412,1948,0.018097572028636932,0.0007328391948249191,-0.8769598640501499,0.177978515625,0.09002624000000001,4634.87,-17.77,,,,
,,500000,,0.07223342126235366,0.6989340782165527,0.0002250144,0.002272506,1952,0.017510224133729935,-0.002145771635696292,-0.8334102556109428,0.119873046875,0.09000576,,,6936.0,-1614.3533332,6936.0,-11.0
88,5646,500736,489,,,,,,,,,,,4634.87,-17.77,,,,
88,5656,501760,490,0.07002939307130873,0.6951416730880737,0.0002249632,0.0015250782,1956,0.006016403436660767,-0.00295437072054483,-0.8054585866630077,0.089111328125,0.08998528,4657.94,-17.74,,,,
88,5666,502784,491,0.0764667303301394,0.7295652627944946,0.00022491200000000002,0.004557768,1960,0.020863916724920273,-0.002258656284539029,-0.791103009134531,0.114501953125,0.08996480000000001,4696.78,-17.63,,,,
88,5677,503808,492,0.08928643027320504,0.5587035417556763,0.00022486080000000001,0.003188674,1964,0.03214028850197792,-0.001579203992150724,-0.796266932040453,0.12939453125,0.08994432000000001,4720.91,-17.57,,,,
88,5687,504832,493,0.07127448520623147,0.7618353962898254,0.0002248096,0.0017273535,1968,0.024740779772400856,-0.002908338501583785,-0.8034418746829033,0.093994140625,0.08992384,4724.85,-17.58,,,,
88,5697,505856,494,0.07541036745533347,0.5948168635368347,0.0002247584,0.0020292778,1972,0.018937531858682632,-0.0012250652216607705,-0.7669596746563911,0.083984375,0.08990336,4724.85,-17.58,,,,
88,5707,506880,495,0.07447771448642015,0.6752561330795288,0.0002247072,0.0015509909,1976,0.024281226098537445,-0.0012789008324034512,-0.7763828746974468,0.07666015625,0.08988288,4724.85,-17.58,,,,
88,5717,507904,496,0.07240559905767441,0.5920419692993164,0.000224656,0.0021997879,1980,0.01644592545926571,-7.016907329671085e-05,-0.7652229145169258,0.125,0.08986240000000001,4724.85,-17.58,,,,
88,5727,508928,497,0.07216349570080638,0.615017294883728,0.0002246048,0.0037491773,1984,0.02346375770866871,0.00051150206127204,-0.7483936063945293,0.15576171875,0.08984192,4724.85,-17.58,,,,
88,5738,509952,498,0.08626976888626814,0.7018431425094604,0.0002245536,0.0016709818,1988,0.026766736060380936,-0.002312489814357832,-0.7412656918168068,0.06396484375,0.08982144,4761.02,-17.49,,,,
88,5748,510976,499,0.08757298858836293,0.47801029682159424,0.0002245024,0.0036333296,1992,0.027811400592327118,-7.09338637534529e-05,-0.770300704985857,0.173828125,0.08980096,4781.74,-17.45,,,,
88,5757,512000,500,0.07148048444651067,0.6733279228210449,0.00022445119999999998,0.002131185,1996,0.012761978432536125,-0.003441901790210977,-0.7463458254933357,0.133544921875,0.08978048,4781.74,-17.45,,,,
88,5767,513024,501,0.07010318734683096,0.770099401473999,0.0002244,0.0014783776,2000,0.011556785553693771,-0.002601240819785744,-0.7076388821005821,0.091552734375,0.08976,4810.59,-17.37,,,,
88,5777,514048,502,0.061219875467941165,0.6767048835754395,0.00022434880000000003,0.0037604321,2004,0.01890639401972294,-0.0027424822619650513,-0.7364541478455067,0.151611328125,0.08973952000000002,4851.23,-17.28,,,,
88,5787,515072,503,0.06585827306844294,0.6882135272026062,0.0002242976,0.002894577,2008,0.01663951948285103,-0.0030367764411494136,-0.7398065589368343,0.104736328125,0.08971904,4851.23,-17.28,,,,
89,5797,516096,504,0.05108373356051743,0.811113715171814,0.00022424640000000002,0.0018987696,2012,0.00845841970294714,-0.000617143014096655,-0.7394326515495777,0.06982421875,0.08969856000000001,4851.23,-17.28,,,,
89,5807,517120,505,0.06086138216778636,0.7801843285560608,0.00022419520000000002,0.0032152215,2016,0.01396971195936203,-0.0024582560872659087,-0.7143534123897552,0.115966796875,0.08967808000000001,4937.48,-17.07,,,,
89,5817,518144,506,0.07923705456778407,0.73679518699646,0.00022414400000000001,0.0025010926,2020,0.027573734521865845,-0.002037137295701541,-0.7247365601360798,0.14599609375,0.0896576,4967.52,-16.99,,,,
89,5828,519168,507,0.05750019894912839,0.7391535043716431,0.0002240928,0.0027922583,2024,0.015368567779660225,-0.0009568573732394725,-0.7121928781270981,0.130126953125,0.08963712000000001,4967.52,-16.99,,,,
89,5838,520192,508,0.05480984435416758,0.7684133052825928,0.0002240416,0.0015750781,2028,0.01200074702501297,-0.0030691161518916488,-0.765447024255991,0.078125,0.08961664000000001,4967.52,-16.99,,,,
89,5848,521216,509,0.052009958773851395,0.7936491966247559,0.0002239904,0.0031908033,2032,0.01512313261628151,0.0013109100691508502,-0.7577865608036518,0.163818359375,0.08959616000000001,4967.52,-16.99,,,,
89,5858,522240,510,0.052011644933372736,0.7979927062988281,0.0002239392,0.0017681626,2036,0.016573075205087662,-0.002330566174350679,-0.7726994939148426,0.09619140625,0.08957568,4967.52,-16.99,,,,
89,5868,523264,511,0.07897193264216185,0.6862462759017944,0.000223888,0.0017772098,2040,0.030012741684913635,-0.0014102494169492275,-0.7893188484013081,0.098388671875,0.0895552,4967.52,-16.99,,,,
