time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/approx_kl,train/entropy_loss,train/clip_range,train/loss,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_reward,eval/mean_score_ep_length,eval/mean_object_reward
452,2424832,5364,2368,0.0014924577,-1.4468241855502129,0.05152384,-0.015039769001305103,0.017026430636178702,0.0001288096,-0.0047182312700897455,9468,0.8852592706680298,0.159423828125,9104.63,16.77,,,,
,2425000,,,0.0015673008,-1.4558896645903587,0.05150336,-0.010468937456607819,0.021274191851262003,0.0001287584,-0.0036797645734623075,9472,0.8300500512123108,0.147705078125,,,7874.0,18.4,7874.0,-102.52799999999999
449,2425856,5398,2369,,,,,,,,,,,9108.39,16.75,,,,
449,2426880,5399,2370,0.0014840018,-1.432926468551159,0.05148288,-0.012980811297893524,0.03433255839627236,0.0001287072,-0.005981719761621207,9476,0.7996365427970886,0.190185546875,9108.39,16.75,,,,
449,2427904,5400,2371,0.001353229,-1.4440398067235947,0.0514624,-0.018041111528873444,0.021747868158854544,0.000128656,-0.0052992468408774585,9480,0.827885627746582,0.121337890625,9108.39,16.75,,,,
449,2428928,5401,2372,0.00079686043,-1.4548742473125458,0.05144192000000001,-0.012212635017931461,0.026744160102680326,0.00012860480000000002,-0.005258920369669795,9484,0.8430503010749817,0.121826171875,9108.39,16.75,,,,
449,2429952,5402,2373,0.0012942487,-1.444283626973629,0.05142144,-0.02242310717701912,0.006138083059340715,0.0001285536,-0.0059895801823586226,9488,0.9242258071899414,0.124267578125,9108.39,16.75,,,,
449,2430976,5403,2374,0.0013623366,-1.437661461532116,0.05140096000000001,-0.013909781351685524,0.020702900481410325,0.0001285024,-0.0050755979609675705,9492,0.8970866203308105,0.1552734375,9127.17,16.69,,,,
449,2432000,5404,2375,0.0010232724,-1.4366602674126625,0.05138048,-0.026220496743917465,0.007163755944930017,0.00012845119999999998,-0.005798050697194412,9496,0.9144852161407471,0.1455078125,9127.17,16.69,,,,
450,2433024,5405,2376,0.001247464,-1.4167267382144928,0.05136000000000001,-0.013387917540967464,0.024149480392225087,0.0001284,-0.005068920087069273,9500,0.8890740275382996,0.14453125,9127.17,16.69,,,,
450,2434048,5406,2377,0.0009583367,-1.4232407063245773,0.05133952,-0.02018917351961136,0.009617172123398632,0.0001283488,-0.004185812518699095,9504,0.9252011179924011,0.123779296875,9127.17,16.69,,,,
450,2435072,5407,2378,0.001118831,-1.3914464339613914,0.05131904000000001,-0.009072693064808846,0.03074200521223247,0.00012829760000000002,-0.0031108990660868585,9508,0.8309205770492554,0.143310546875,9127.17,16.69,,,,
450,2436096,5408,2379,0.0016400558,-1.4359999224543571,0.05129855999999999,-0.022539861500263214,0.006849077792139724,0.0001282464,-0.005623875360470265,9512,0.9294807314872742,0.17626953125,9116.13,16.74,,,,
450,2437120,5409,2380,0.0014265447,-1.4230749607086182,0.051278080000000004,-0.014428064227104187,0.018214300915133208,0.00012819520000000002,-0.002282820176333189,9516,0.8924059867858887,0.142822265625,9116.13,16.74,,,,
450,2438144,5410,2381,0.0005695328,-1.423398271203041,0.05125759999999999,-0.01923605427145958,0.01064563321415335,0.00012814399999999998,-0.00219975650543347,9520,0.92975914478302,0.106689453125,9116.13,16.74,,,,
450,2439168,5411,2382,0.00095724297,-1.4174349457025528,0.051237120000000004,-0.01783168502151966,0.019869567826390266,0.0001280928,-0.003781603794777766,9524,0.8991462588310242,0.171630859375,9116.13,16.74,,,,
450,2440192,5412,2383,0.00094929565,-1.435577154159546,0.05121664000000001,-0.020811067894101143,0.007781236374285072,0.0001280416,-0.005356094567105174,9528,0.938079833984375,0.099365234375,9116.13,16.74,,,,
450,2441216,5413,2384,0.0012149373,-1.4008561074733734,0.051196160000000004,-0.01211757306009531,0.01627559750340879,0.0001279904,-0.0040402302402071655,9532,0.9003453254699707,0.1416015625,9105.5,16.79,,,,
451,2442240,5414,2385,0.0012348494,-1.4128044918179512,0.05117568,-0.022181900218129158,0.009743125177919865,0.0001279392,-0.006103015621192753,9536,0.9274083375930786,0.12646484375,9134.13,16.76,,,,
451,2443264,5415,2386,0.0015886759,-1.3942464143037796,0.051155200000000005,-0.0023623574525117874,0.05689828423783183,0.000127888,-0.00372107420116663,9540,0.6066084504127502,0.155517578125,9134.13,16.76,,,,
451,2444288,5416,2387,0.0013085273,-1.3991857692599297,0.05113472,-0.008774422109127045,0.033137051039375365,0.00012783680000000002,-0.0028817311977036297,9544,0.7876022458076477,0.1142578125,9177.58,16.68,,,,
451,2445312,5417,2388,0.00078762166,-1.406432643532753,0.051114240000000005,-0.0016450174152851105,0.04610421578399837,0.0001277856,-0.0028311277856118977,9548,0.7388643026351929,0.135009765625,9213.46,16.7,,,,
451,2446336,5418,2389,0.0022663318,-1.416884146630764,0.05109376,-0.007400302216410637,0.02852699044160545,0.0001277344,-0.003217020188458264,9552,0.7689999341964722,0.179443359375,9213.46,16.7,,,,
451,2447360,5419,2390,0.0009351132,-1.4451462402939796,0.05107328,-0.01811600849032402,0.018180814455263317,0.0001276832,-0.003762623469810933,9556,0.8637586832046509,0.15283203125,9213.46,16.7,,,,
451,2448384,5420,2391,0.0012732969,-1.3932130113244057,0.0510528,-0.00858921930193901,0.033694512443616986,0.000127632,-0.0035200784623157233,9560,0.7708690762519836,0.10986328125,9251.28,16.71,,,,
451,2449408,5422,2392,0.00084923435,-1.386427715420723,0.05103232,-0.011435410939157009,0.02262022125069052,0.0001275808,-0.004445350437890738,9564,0.8443532586097717,0.072265625,9251.28,16.71,,,,
,2450000,,,0.0014035173,-1.4155505001544952,0.05101184000000001,-0.012698710896074772,0.02042587532196194,0.00012752960000000002,-0.0036679530749097466,9568,0.779101550579071,0.13427734375,,,6866.0,4.2,6866.0,-62.448
449,2450432,5451,2393,,,,,,,,,,,9251.28,16.71,,,,
449,2451456,5452,2394,0.0016222426,-1.4320916309952736,0.05099136,-0.019845670089125633,0.012813696986995637,0.0001274784,-0.00546222782577388,9572,0.8690058588981628,0.183837890625,9251.28,16.71,,,,
449,2452480,5453,2395,0.0011801546,-1.423482894897461,0.05097088000000001,-0.016650382429361343,0.012327738164458424,0.0001274272,-0.004366956214653328,9576,0.8678534030914307,0.186767578125,9251.28,16.71,,,,
449,2453504,5454,2396,0.0017991741,-1.4239396303892136,0.0509504,-0.013970950618386269,0.020497140532825142,0.00012737599999999998,-0.004817988490685821,9580,0.7842074036598206,0.1474609375,9212.1,16.72,,,,
449,2454528,5455,2397,0.0010337664,-1.4267383590340614,0.05092992000000001,-0.017511095851659775,0.01164428930496797,0.00012732480000000003,-0.004337818390922621,9584,0.8808280825614929,0.13623046875,9212.1,16.72,,,,
449,2455552,5456,2398,0.0014476134,-1.4317255094647408,0.05090944,-0.01770830899477005,0.01056893082568422,0.0001272736,-0.0030529297655448318,9588,0.8890256881713867,0.16845703125,9248.41,16.7,,,,
450,2456576,5457,2399,0.0010695492,-1.4285305812954903,0.05088896000000001,-0.02182849310338497,0.005567149259150028,0.00012722240000000002,-0.005150663375388831,9592,0.9395334124565125,0.137939453125,9248.41,16.7,,,,
450,2457600,5458,2400,0.0011152503,-1.4402701929211617,0.050868479999999994,-0.019415562972426414,0.01817171656875871,0.0001271712,-0.005001438170438632,9596,0.8254238963127136,0.1044921875,9248.41,16.7,,,,
450,2458624,5459,2401,0.0009307515,-1.4211483150720596,0.050848000000000004,-0.02231461927294731,0.006559487403137609,0.00012712000000000002,-0.0038980295648798347,9600,0.9395376443862915,0.157470703125,9258.69,16.68,,,,
450,2459648,5460,2402,0.0010820183,-1.4153141900897026,0.050827519999999994,-0.02006509155035019,0.006769909174181521,0.00012706879999999999,-0.004879540123511106,9604,0.9213629364967346,0.1279296875,9258.69,16.68,,,,
450,2460672,5462,2403,0.001160292,-1.4310545697808266,0.050807040000000005,-0.021158184856176376,0.006860909750685096,0.0001270176,-0.004738217045087367,9608,0.9280608296394348,0.11767578125,9254.13,16.69,,,,
450,2461696,5463,2404,0.0012953079,-1.4250180572271347,0.050786559999999994,-0.026830298826098442,0.0052026244811713696,0.00012696639999999998,-0.006438415264710784,9612,0.9468679428100586,0.131103515625,9254.75,16.73,,,,
450,2462720,5464,2405,0.0014266238,-1.3932604938745499,0.050766080000000005,-0.02171175554394722,0.008844286610838026,0.0001269152,-0.005827787448652089,9616,0.9132931232452393,0.18310546875,9254.75,16.73,,,,
450,2463744,5465,2406,0.0010976013,-1.4029172286391258,0.0507456,-0.012864085845649242,0.02365303668193519,0.000126864,-0.0056664334260858595,9620,0.8514208793640137,0.150390625,9254.75,16.73,,,,
450,2464768,5466,2407,0.00083859434,-1.4134482517838478,0.050725120000000005,-0.017876431345939636,0.006412731716409326,0.0001268128,-0.004715883027529344,9624,0.9289621114730835,0.0966796875,9254.75,16.73,,,,
451,2465792,5467,2408,0.0012355028,-1.4022615104913712,0.05070464,-0.022310791537165642,0.004083168489160016,0.00012676160000000002,-0.0049990874249488115,9628,0.9532765746116638,0.118408203125,9254.75,16.73,,,,
451,2466816,5468,2409,0.0009838338,-1.4014786705374718,0.050684160000000006,-0.021916598081588745,0.005064423108706251,0.0001267104,-0.004613432858604938,9632,0.9488806128501892,0.1083984375,9254.75,16.73,,,,
451,2467840,5469,2410,0.0012815567,-1.4072997868061066,0.05066368,-0.020100219175219536,0.005260641089989804,0.0001266592,-0.0032356136362068355,9636,0.9519920945167542,0.19580078125,9291.59,16.75,,,,
451,2468864,5470,2411,0.0012513099,-1.3976249247789383,0.0506432,-0.024757126346230507,0.003254992698202841,0.000126608,-0.005197185382712632,9640,0.9727522730827332,0.170166015625,9272.37,16.77,,,,
451,2469888,5471,2412,0.0012924238,-1.403032198548317,0.05062272,-0.019624954089522362,0.01364284282317385,0.0001265568,-0.0046836225083097816,9644,0.8830341100692749,0.119384765625,9272.37,16.77,,,,
451,2470912,5472,2413,0.0011320845,-1.3919250965118408,0.05060224,-0.019488554447889328,0.019508670433424413,0.0001265056,-0.0035370843252167106,9648,0.8922184705734253,0.124267578125,9272.37,16.77,,,,
451,2471936,5473,2414,0.0015502494,-1.3938446566462517,0.05058176,-0.00492060836404562,0.03572170378174633,0.0001264544,-0.003537663957104087,9652,0.8785820007324219,0.161865234375,9272.37,16.77,,,,
451,2472960,5474,2415,0.0010372675,-1.4049411565065384,0.05056128,-0.020542211830615997,0.019677973992656916,0.0001264032,-0.005011946748709306,9656,0.8588972687721252,0.12353515625,9272.37,16.77,,,,
451,2473984,5475,2416,0.0007267819,-1.42549230158329,0.05054080000000001,-0.01841377094388008,0.012503267847932875,0.000126352,-0.0038379518955480307,9660,0.877510130405426,0.1064453125,9272.37,16.77,,,,
,2475000,,,0.0012817814,-1.4184527471661568,0.05052032,-0.021640358492732048,0.008446653198916465,0.00012630079999999998,-0.005354234104743227,9664,0.9230374097824097,0.11474609375,,,8854.8,20.2,8854.8,-62.08800000000001
448,2475008,5513,2417,,,,,,,,,,,9299.32,16.86,,,,
449,2476032,5514,2418,0.0010187204,-1.3932448253035545,0.05049984000000001,-0.0147881880402565,0.0255392340477556,0.00012624960000000003,-0.0032680724980309606,9668,0.8680275082588196,0.120849609375,9299.32,16.86,,,,
449,2477056,5515,2419,0.0016494835,-1.402762033045292,0.05047936,-0.009754926897585392,0.045466607552953064,0.0001261984,-0.004875246726442128,9672,0.7718302011489868,0.200439453125,9295.8,16.88,,,,
449,2478080,5516,2420,0.001076704,-1.434249460697174,0.05045888000000001,-0.015406807884573936,0.017841344350017607,0.00012614720000000002,-0.004464715195354074,9676,0.8413630723953247,0.14453125,9295.8,16.88,,,,
449,2479104,5517,2421,0.0012576967,-1.4131724834442139,0.050438399999999994,-0.015079699456691742,0.01768506405642256,0.000126096,-0.00447095074923709,9680,0.8461805582046509,0.1591796875,9295.8,16.88,,,,
449,2480128,5518,2422,0.0012889627,-1.4088969603180885,0.050417920000000005,-0.017526600509881973,0.01847088523209095,0.00012604480000000002,-0.0054422515095211565,9684,0.8573228120803833,0.139892578125,9295.8,16.88,,,,
449,2481152,5519,2423,0.00096066715,-1.4254905208945274,0.050397439999999995,-0.024511702358722687,0.005580354176345281,0.00012599359999999999,-0.005907132523134351,9688,0.9332175254821777,0.101318359375,9302.07,16.91,,,,
449,2482176,5520,2424,0.0014438117,-1.3939796388149261,0.050376960000000005,-0.022135667502880096,0.01209588602068834,0.0001259424,-0.005626188882160932,9692,0.9095962047576904,0.138671875,9302.07,16.91,,,,
449,2483200,5521,2425,0.0012716169,-1.4114652425050735,0.050356479999999995,-0.017590181902050972,0.023485560959670693,0.00012589119999999998,-0.004471425781957805,9696,0.8640421628952026,0.133544921875,9327.06,16.94,,,,
449,2484224,5522,2426,0.0015158453,-1.4298516064882278,0.050336000000000006,-0.013472642749547958,0.02720337186474353,0.00012584,-0.004976795054972172,9700,0.8588089942932129,0.15087890625,9327.06,16.94,,,,
449,2485248,5523,2427,0.0011267767,-1.4035525545477867,0.05031552,-0.008649278432130814,0.030294605996459723,0.0001257888,-0.0034235068305861205,9704,0.867234468460083,0.0966796875,9327.06,16.94,,,,
450,2486272,5524,2428,0.0013185351,-1.4381155222654343,0.050295040000000006,-0.01789724826812744,0.018173837917856872,0.00012573760000000002,-0.00494622383848764,9708,0.8931448459625244,0.168701171875,9327.06,16.94,,,,
450,2487296,5525,2429,0.0010908701,-1.446587435901165,0.05027456,-0.013791318982839584,0.021709048305638134,0.00012568640000000002,-0.0050412519776728,9712,0.8629318475723267,0.109375,9328.03,16.93,,,,
450,2488320,5526,2430,0.0012791087,-1.435190349817276,0.050254080000000007,-0.017837384715676308,0.010846026154467836,0.0001256352,-0.005587449006270617,9716,0.8847532868385315,0.12890625,9328.03,16.93,,,,
450,2489344,5527,2431,0.00080653105,-1.4444728046655655,0.0502336,-0.012246189638972282,0.020961928297765553,0.000125584,-0.004293158475775272,9720,0.8697971105575562,0.076416015625,9328.03,16.93,,,,
450,2490368,5528,2432,0.0011152345,-1.4660207256674767,0.05021312,-0.02091040462255478,0.00575588084757328,0.0001255328,-0.004133070586249232,9724,0.9389777779579163,0.123291015625,9328.03,16.93,,,,
450,2491392,5530,2433,0.0011573321,-1.4318479225039482,0.050192640000000004,-0.02056403085589409,0.015197157685179263,0.0001254816,-0.006031606957549229,9728,0.8744730353355408,0.171630859375,9302.64,17.02,,,,
450,2492416,5531,2434,0.0013865102,-1.4422577992081642,0.05017216,-0.021895114332437515,0.008763232588535175,0.0001254304,-0.005956412118393928,9732,0.9019187688827515,0.139404296875,9310.92,17.0,,,,
450,2493440,5532,2435,0.0010757251,-1.4564694687724113,0.050151680000000004,-0.015455814078450203,0.017434431589208543,0.0001253792,-0.004819715220946819,9736,0.8750765919685364,0.1298828125,9310.92,17.0,,,,
450,2494464,5533,2436,0.00081567804,-1.4224790707230568,0.0501312,-0.016345568001270294,0.008758891490288079,0.000125328,-0.003270747751230374,9740,0.8858725428581238,0.158203125,9279.13,17.1,,,,
450,2495488,5534,2437,0.0015714581,-1.415086142718792,0.05011072,-0.014249781146645546,0.02355354221072048,0.00012527679999999999,-0.0055900682345964015,9744,0.8603986501693726,0.152587890625,9279.13,17.1,,,,
451,2496512,5535,2438,0.0013146896,-1.4269578978419304,0.05009024,-0.013274231925606728,0.014104388479609042,0.00012522559999999998,-0.004816496337298304,9748,0.8807348608970642,0.135009765625,9279.13,17.1,,,,
451,2497536,5536,2439,0.0011907024,-1.433515764772892,0.05006976000000001,-0.019371995702385902,0.014958870247937739,0.00012517440000000003,-0.005035884911194444,9752,0.8787876963615417,0.123779296875,9307.76,17.42,,,,
451,2498560,5537,2440,0.0010540121,-1.3982243910431862,0.05004928,-0.01787344366312027,0.007708051387453452,0.0001251232,-0.005831244634464383,9756,0.9297710657119751,0.14111328125,9307.76,17.42,,,,
451,2499584,5538,2441,0.00071974064,-1.4022631123661995,0.05002880000000001,-0.00855292659252882,0.03003940766211599,0.00012507200000000002,-0.003076816734392196,9760,0.7844008803367615,0.13037109375,9276.92,17.47,,,,
,2500000,,,0.0017310431,-1.4237763211131096,0.050008319999999995,-0.017350949347019196,0.014252781518734992,0.0001250208,-0.004419497010530904,9764,0.9120859503746033,0.15771484375,,,8064.0,20.6,8064.0,-10.04
448,2500608,5573,2442,,,,,,,,,,,9276.92,17.47,,,,
448,2501632,5574,2443,0.0010304268,-1.4263858124613762,0.04998784,-0.012350024655461311,0.021761787123978138,0.0001249696,-0.0036848143790848553,9768,0.816601037979126,0.11669921875,9291.23,17.46,,,,
448,2502656,5575,2444,0.0011899634,-1.4139086157083511,0.04996736000000001,-0.02211809903383255,0.010097870021127164,0.0001249184,-0.00423087747185491,9772,0.9337770938873291,0.156005859375,9291.23,17.46,,,,
448,2503680,5576,2445,0.0015057952,-1.4290784746408463,0.049946880000000006,-0.016673967242240906,0.02146203676238656,0.0001248672,-0.005404674535384402,9776,0.8534778356552124,0.144287109375,9318.44,17.33,,,,
449,2504704,5577,2446,0.0011740352,-1.4293077364563942,0.04992640000000001,-0.018663480877876282,0.01283038198016584,0.000124816,-0.005480899824760854,9780,0.9289650321006775,0.158447265625,9318.44,17.33,,,,
449,2505728,5578,2447,0.0008598216,-1.4367886781692505,0.049905920000000006,-0.022128019481897354,0.015343564213253558,0.0001247648,-0.004650371964089572,9784,0.9001038074493408,0.100830078125,9284.78,17.38,,,,
449,2506752,5579,2448,0.00097594736,-1.4373093396425247,0.04988544,-0.019131489098072052,0.013118984003085643,0.0001247136,-0.004953259485773742,9788,0.8931246399879456,0.12158203125,9284.78,17.38,,,,
449,2507776,5580,2449,0.0010885767,-1.4485956951975822,0.04986496000000001,-0.02001478150486946,0.015128271363209933,0.00012466240000000002,-0.004409132641740143,9792,0.9205936193466187,0.123291015625,9284.78,17.38,,,,
449,2508800,5581,2450,0.00082252256,-1.4234005063772202,0.049844480000000004,-0.016810720786452293,0.01783283764962107,0.00012461120000000002,-0.004615655285306275,9796,0.9183444380760193,0.099365234375,9283.19,17.41,,,,
449,2509824,5582,2451,0.0015118738,-1.4658007770776749,0.04982400000000001,-0.020394131541252136,0.011222934757824987,0.00012456000000000001,-0.005831810878589749,9800,0.9641629457473755,0.131103515625,9283.19,17.41,,,,
449,2510848,5583,2452,0.0014310372,-1.4521826356649399,0.049803520000000004,-0.00773664191365242,0.028737049899064004,0.0001245088,-0.005138656648341566,9804,0.9299910068511963,0.12841796875,9243.13,17.51,,,,
449,2511872,5584,2453,0.0013125835,-1.4430032074451447,0.04978304,-0.012706262990832329,0.030930255306884646,0.0001244576,-0.005113447434268892,9808,0.825020968914032,0.16162109375,9243.13,17.51,,,,
449,2512896,5585,2454,0.0009783002,-1.4493187814950943,0.049762560000000004,-0.010335180908441544,0.02388012601295486,0.0001244064,-0.00506541522918269,9812,0.8260543942451477,0.168701171875,9243.13,17.51,,,,
449,2513920,5586,2455,0.0018355822,-1.4724494591355324,0.04974208,-0.022848252207040787,0.01250858762068674,0.0001243552,-0.0036856172082480043,9816,0.8629719018936157,0.11865234375,9243.13,17.51,,,,
450,2514944,5587,2456,0.0011265604,-1.4351055473089218,0.049721600000000005,-0.011282427236437798,0.03320670023094863,0.000124304,-0.004701711004599929,9820,0.8681240677833557,0.138916015625,9188.83,17.54,,,,
450,2515968,5588,2457,0.0010461648,-1.4413290917873383,0.04970112,-0.016034413129091263,0.014954637794289738,0.0001242528,-0.004090438422281295,9824,0.8813009858131409,0.1572265625,9188.83,17.54,,,,
450,2516992,5589,2458,0.00072171347,-1.4649420902132988,0.04968064,-0.01635470613837242,0.03531913587357849,0.0001242016,-0.0045147426426410675,9828,0.8383239507675171,0.103271484375,9188.83,17.54,,,,
450,2518016,5590,2459,0.0008439522,-1.4381920248270035,0.04966016,-0.014243442565202713,0.02321559435222298,0.0001241504,-0.005007457570172846,9832,0.8753601908683777,0.138916015625,9188.83,17.54,,,,
450,2519040,5591,2460,0.0010768198,-1.4474001750349998,0.04963968,-0.015779349952936172,0.01825753628509119,0.0001240992,-0.005400445719715208,9836,0.8644720315933228,0.147705078125,9200.6,17.52,,,,
450,2520064,5592,2461,0.0012968339,-1.447065830230713,0.0496192,-0.019573327153921127,0.008947150316089392,0.000124048,-0.006055027479305863,9840,0.923302412033081,0.122314453125,9200.6,17.52,,,,
450,2521088,5593,2462,0.0008933203,-1.4406572505831718,0.04959872,-0.012587704695761204,0.018590212566778064,0.0001239968,-0.00415633647935465,9844,0.8494013547897339,0.108154296875,9215.57,17.54,,,,
450,2522112,5594,2463,0.0011556365,-1.4366072043776512,0.049578239999999996,-0.012452472001314163,0.017553816607687622,0.0001239456,-0.004572713834932074,9848,0.8607125282287598,0.1181640625,9215.57,17.54,,,,
450,2523136,5595,2464,0.0014532604,-1.4283472150564194,0.04955776,-0.019333861768245697,0.014001262723468244,0.0001238944,-0.005433874204754829,9852,0.8910433053970337,0.15869140625,9215.57,17.54,,,,
450,2524160,5596,2465,0.0009970984,-1.4569336920976639,0.049537279999999996,-0.018886234611272812,0.015323119587264955,0.0001238432,-0.005535550240892917,9856,0.9031028747558594,0.1142578125,9215.57,17.54,,,,
,2525000,,,0.0014592482,-1.4436698034405708,0.04951680000000001,-0.016528300940990448,0.013561973057221621,0.000123792,-0.004229871236020699,9860,0.8672545552253723,0.125244140625,,,10241.2,20.8,10241.2,-116.93599999999999
447,2525184,5640,2466,,,,,,,,,,,9215.57,17.54,,,,
447,2526208,5641,2467,0.0009651868,-1.474509134888649,0.04949632000000001,-0.01621067337691784,0.013619127566926181,0.0001237408,-0.004491372004849836,9864,0.9009621739387512,0.13623046875,9201.55,17.6,,,,
447,2527232,5642,2468,0.0008764945,-1.4682839810848236,0.04947584000000001,-0.021494459360837936,0.0060219819424673915,0.0001236896,-0.004488638835027814,9868,0.9431172013282776,0.099365234375,9201.55,17.6,,,,
447,2528256,5643,2469,0.001496837,-1.4311418607831001,0.049455360000000004,-0.013575166463851929,0.021950127847958356,0.0001236384,-0.0055013400269672275,9872,0.8649700880050659,0.158935546875,9148.25,17.86,,,,
448,2529280,5644,2470,0.0010292064,-1.4282095208764076,0.04943488000000001,-0.010306071490049362,0.026129297446459532,0.00012358720000000002,-0.00457030744291842,9876,0.8070217370986938,0.10400390625,9148.25,17.86,,,,
448,2530304,5645,2471,0.00073443085,-1.4448834583163261,0.049414400000000004,-0.014985138550400734,0.02253731247037649,0.00012353600000000002,-0.004639902239432558,9880,0.8791251182556152,0.08984375,9148.25,17.86,,,,
448,2531328,5646,2472,0.0011166703,-1.4414045438170433,0.04939392000000001,-0.009030604735016823,0.03164834238123149,0.00012348480000000001,-0.005001764453481883,9884,0.7854505777359009,0.135009765625,9148.25,17.86,,,,
448,2532352,5648,2473,0.0008530185,-1.4523577094078064,0.049373440000000005,-0.015969207510352135,0.02458273759111762,0.0001234336,-0.00511359388474375,9888,0.8853541612625122,0.094482421875,9148.25,17.86,,,,
448,2533376,5649,2474,0.00088566565,-1.4720716774463654,0.04935296,-0.01711772382259369,0.026243967819027603,0.0001233824,-0.005060785682871938,9892,0.8723716735839844,0.126220703125,9138.81,17.87,,,,
448,2534400,5650,2475,0.0012496966,-1.449071615934372,0.049332480000000005,-0.015805091708898544,0.034137816866859794,0.0001233312,-0.005536144570214674,9896,0.8454575538635254,0.122314453125,9161.09,17.87,,,,
448,2535424,5651,2476,0.0010812451,-1.4664615243673325,0.049312,-0.020765990018844604,0.013179559784475714,0.00012328,-0.00567566545214504,9900,0.8599467873573303,0.123779296875,9161.09,17.87,,,,
448,2536448,5652,2477,0.0010482279,-1.4471656754612923,0.049291520000000005,-0.01394600048661232,0.02493934764061123,0.0001232288,-0.004057712998474017,9904,0.8613001704216003,0.1572265625,9161.09,17.87,,,,
448,2537472,5653,2478,0.0008689548,-1.4690130352973938,0.04927104,-0.019938290119171143,0.01200201507890597,0.0001231776,-0.004599901149049401,9908,0.8845701813697815,0.1376953125,9161.09,17.87,,,,
448,2538496,5654,2479,0.0012341328,-1.4486357644200325,0.04925056,-0.01571802794933319,0.020991754485294223,0.0001231264,-0.004480832489207387,9912,0.8830719590187073,0.135009765625,9148.53,17.9,,,,
449,2539520,5655,2480,0.0018609875,-1.4444052577018738,0.04923008,-0.004268305376172066,0.051567422691732645,0.0001230752,-0.005093592335470021,9916,0.716724693775177,0.141845703125,9148.53,17.9,,,,
449,2540544,5656,2481,0.0009871332,-1.4443342238664627,0.0492096,-0.007888507097959518,0.039363618241623044,0.000123024,-0.004909496754407883,9920,0.7896210551261902,0.140869140625,9148.53,17.9,,,,
449,2541568,5657,2482,0.001015032,-1.4759884253144264,0.04918912,-0.01767927035689354,0.02060868078842759,0.0001229728,-0.004848139884416014,9924,0.816342830657959,0.09130859375,9148.53,17.9,,,,
449,2542592,5658,2483,0.0010941543,-1.4667901173233986,0.04916864,-0.01016799546778202,0.030073641566559672,0.0001229216,-0.0034662684774957597,9928,0.8534623384475708,0.1318359375,9148.53,17.9,,,,
449,2543616,5659,2484,0.0010021529,-1.4889111444354057,0.049148159999999996,-0.023494625464081764,0.006200755451573059,0.0001228704,-0.005696877196896821,9932,0.9216738343238831,0.17041015625,9157.21,17.93,,,,
449,2544640,5660,2485,0.0009522555,-1.4676130264997482,0.04912768,-0.00961141474545002,0.02810613706242293,0.0001228192,-0.004233624815242365,9936,0.8526607751846313,0.140380859375,9157.21,17.93,,,,
449,2545664,5661,2486,0.0008802648,-1.4879830852150917,0.0491072,-0.01671668142080307,0.021775285014882684,0.000122768,-0.004168831626884639,9940,0.824196994304657,0.1220703125,9165.91,17.88,,,,
449,2546688,5662,2487,0.0008151399,-1.469335451722145,0.04908672,-0.012573896907269955,0.02538610971532762,0.00012271679999999998,-0.004180172458291054,9944,0.8335796594619751,0.09375,9174.44,17.86,,,,
449,2547712,5663,2488,0.0008636328,-1.4677605852484703,0.04906624000000001,-0.012753669172525406,0.028283308260142803,0.0001226656,-0.004193757311441004,9948,0.8443844318389893,0.095947265625,9174.44,17.86,,,,
449,2548736,5664,2489,0.0010738603,-1.4861954301595688,0.04904576000000001,-0.009254704229533672,0.023938052589073777,0.0001226144,-0.004349859547801316,9952,0.8563239574432373,0.1259765625,9174.44,17.86,,,,
450,2549760,5665,2490,0.00072627916,-1.4998421370983124,0.049025280000000004,-0.011413895525038242,0.028786186827346683,0.00012256320000000003,-0.004310506978072226,9956,0.8368955254554749,0.11474609375,9174.44,17.86,,,,
,2550000,,,0.0008237933,-1.4609494879841805,0.04900480000000001,-0.017826935276389122,0.01897728053154424,0.00012251200000000002,-0.005521978018805385,9960,0.8476288318634033,0.125244140625,,,10109.6,17.2,10109.6,-158.472
446,2550784,5708,2491,,,,,,,,,,,9178.57,17.84,,,,
446,2551808,5709,2492,0.0009063454,-1.4787271469831467,0.048984320000000005,-0.01241100113838911,0.028787735616788268,0.00012246080000000002,-0.0043450215889606625,9964,0.8732814192771912,0.106201171875,9178.57,17.84,,,,
447,2552832,5710,2493,0.00085881626,-1.5222586393356323,0.04896384000000001,-0.018537256866693497,0.023881313216406852,0.00012240960000000001,-0.0056843727943487465,9968,0.8104599118232727,0.114501953125,9178.57,17.84,,,,
447,2553856,5711,2494,0.0010542058,-1.467722199857235,0.048943360000000005,-0.011639940552413464,0.04238176846411079,0.0001223584,-0.006081207538954914,9972,0.80466228723526,0.1201171875,9196.44,17.78,,,,
447,2554880,5712,2495,0.0009055856,-1.5063623934984207,0.04892288,-0.01808711141347885,0.017500708461739123,0.0001223072,-0.00462355648051016,9976,0.8688021898269653,0.09326171875,9196.44,17.78,,,,
447,2555904,5713,2496,0.0010686785,-1.5055172368884087,0.048902400000000006,-0.014877377077937126,0.027933366131037474,0.000122256,-0.005446665920317173,9980,0.8385471701622009,0.0966796875,9196.44,17.78,,,,
