time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/value_loss,train/loss,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_score_reward
6022,450,2650,2713600,-1.4560656696557999,0.00011437120000000001,0.9206892251968384,-0.005941575684119016,0.0012281341,0.04574848000000001,0.122802734375,0.007995057210791856,-0.025166602805256844,10596,9332.35,17.35,,,,
6023,450,2651,2714624,-1.4265160709619522,0.00011432,0.93247389793396,-0.0052060732850804925,0.0009444864,0.045728000000000005,0.177978515625,0.012937548279296607,-0.015779569745063782,10600,9352.58,17.35,,,,
6024,450,2652,2715648,-1.4712852090597153,0.0001142688,0.9114112257957458,-0.005750653508584946,0.0009961785,0.04570752,0.13916015625,0.013220893102698028,-0.02047688327729702,10604,9352.58,17.35,,,,
6025,450,2653,2716672,-1.4391175657510757,0.00011421760000000001,0.9235547184944153,-0.0033882562129292637,0.0007271114,0.045687040000000005,0.134521484375,0.014627503231167793,-0.01660512387752533,10608,9353.45,17.25,,,,
6026,450,2654,2717696,-1.4539649114012718,0.0001141664,0.9261738061904907,-0.0020240723970346153,0.0006932985,0.04566656,0.139892578125,0.008391191018745303,-0.016076674684882164,10612,9353.45,17.25,,,,
6027,451,2655,2718720,-1.4651960283517838,0.0001141152,0.9242637157440186,-0.003790209593717009,0.000990618,0.045646080000000006,0.1064453125,0.007232011208543554,-0.017357518896460533,10616,9325.26,17.24,,,,
6028,451,2656,2719744,-1.4393949955701828,0.000114064,0.8934507966041565,-0.004054444230860099,0.0020787958,0.0456256,0.1630859375,0.01427206804510206,-0.01874205283820629,10620,9322.27,17.26,,,,
6029,451,2657,2720768,-1.4718387350440025,0.0001140128,0.8950267434120178,-0.0047446732060052454,0.001070906,0.04560512,0.137939453125,0.012134900724049658,-0.016723008826375008,10624,9322.27,17.26,,,,
6030,451,2658,2721792,-1.4413618743419647,0.0001139616,0.9330015182495117,-0.004449294588994235,0.0013233918,0.04558464,0.177978515625,0.007823304098565131,-0.015576433390378952,10628,9348.37,17.3,,,,
6031,451,2659,2722816,-1.4193358346819878,0.0001139104,0.8075777888298035,-0.0031605949043296278,0.0010723143,0.04556416,0.25634765625,0.02890545967966318,-0.012286442331969738,10632,9333.08,17.3,,,,
6032,451,2660,2723840,-1.430351473391056,0.0001138592,0.7942494750022888,-0.0034143091179430485,0.0011351174,0.04554368,0.17626953125,0.03772636584471911,-0.012052272446453571,10636,9333.08,17.3,,,,
6033,451,2661,2724864,-1.463717982172966,0.00011380799999999999,0.8326069116592407,-0.005219265702180564,0.0012225369,0.0455232,0.175048828125,0.018493221839889884,-0.0162787027657032,10640,9333.08,17.3,,,,
,,,2725000,-1.4632049649953842,0.00011375679999999999,0.8697850704193115,-0.003311373118776828,0.0007827798,0.045502719999999997,0.147216796875,0.014276621222961694,-0.01157356146723032,10644,,,8459.4,8459.4,-137.36,20.4
6069,449,2662,2725888,,,,,,,,,,,9333.08,17.3,,,,
6070,449,2663,2726912,-1.452171728014946,0.0001137056,0.8634749054908752,-0.003069089900236577,0.0010115808,0.04548224,0.14111328125,0.013406714075244963,-0.01468373741954565,10648,9333.08,17.3,,,,
6071,449,2664,2727936,-1.4284100756049156,0.0001136544,0.9041149020195007,-0.004993557115085423,0.0009720055,0.04546176,0.103759765625,0.012030762911308557,-0.018943345174193382,10652,9333.08,17.3,,,,
6072,449,2665,2728960,-1.4791395142674446,0.00011360319999999999,0.9241155982017517,-0.005119233945151791,0.0010792161,0.04544128,0.14697265625,0.0065590470330789685,-0.02499103546142578,10656,9282.94,17.32,,,,
6073,449,2666,2729984,-1.4477081969380379,0.00011355199999999999,0.9347021579742432,-0.004577773914206773,0.00066481496,0.0454208,0.093505859375,0.005342141928849742,-0.022524680942296982,10660,9282.94,17.32,,,,
6074,449,2667,2731008,-1.4357126876711845,0.00011350080000000001,0.9121901988983154,-0.004536714259302244,0.0008464387,0.04540032000000001,0.117919921875,0.009638701274525374,-0.021169058978557587,10664,9282.94,17.32,,,,
6075,449,2668,2732032,-1.4240293204784393,0.00011344960000000002,0.907694935798645,-0.00407185687799938,0.0006454954,0.045379840000000005,0.114990234375,0.0075672747334465384,-0.019584376364946365,10668,9282.94,17.32,,,,
6076,449,2669,2733056,-1.4256388247013092,0.00011339840000000002,0.934851884841919,-0.005019795848056674,0.0010544995,0.04535936000000001,0.145751953125,0.0054992288642097265,-0.019441114738583565,10672,9274.75,17.36,,,,
6077,449,2670,2734080,-1.413039542734623,0.00011334720000000001,0.9227467179298401,-0.004552179132588208,0.0011574943,0.045338880000000005,0.14013671875,0.006890164891956374,-0.020805951207876205,10676,9274.75,17.36,,,,
6078,449,2671,2735104,-1.3947504609823227,0.00011329600000000001,0.9054650068283081,-0.0037298449606169015,0.00082196464,0.04531840000000001,0.137451171875,0.009883582359179854,-0.01761789619922638,10680,9274.75,17.36,,,,
6079,450,2672,2736128,-1.4029973819851875,0.0001132448,0.9100902080535889,-0.004651460389140993,0.000907507,0.045297920000000005,0.155517578125,0.008153221919201314,-0.018147913739085197,10684,9244.93,17.47,,,,
6080,450,2673,2737152,-1.4161723107099533,0.00011319360000000001,0.853520393371582,-0.0047062019584700465,0.0017168545,0.04527744,0.136962890625,0.012928079580888152,-0.017646120861172676,10688,9244.93,17.47,,,,
6081,450,2674,2738176,-1.422066517174244,0.00011314240000000001,0.6441580057144165,-0.0035501960082910955,0.0017844948,0.045256960000000006,0.203369140625,0.05705035384744406,0.00021544098854064941,10692,9244.93,17.47,,,,
6082,450,2675,2739200,-1.4175586476922035,0.0001130912,0.791848361492157,-0.003597582457587123,0.00085474673,0.04523648,0.153076171875,0.028198535670526326,-0.007105045020580292,10696,9264.73,17.44,,,,
6083,450,2676,2740224,-1.4069643467664719,0.00011304,0.913821816444397,-0.0051918275421485305,0.0024689687,0.045216000000000006,0.158203125,0.008550998230930418,-0.020472953096032143,10700,9264.73,17.44,,,,
6085,450,2677,2741248,-1.4193673059344292,0.0001129888,0.9061216115951538,-0.004259590059518814,0.0013331401,0.04519552,0.16796875,0.01383147414890118,-0.01695432886481285,10704,9264.73,17.44,,,,
6086,450,2678,2742272,-1.4370932430028915,0.00011293760000000001,0.8260071277618408,-0.004410065594129264,0.0013423157,0.04517504,0.1728515625,0.023003941751085222,-0.015286466106772423,10708,9241.78,17.45,,,,
6087,450,2679,2743296,-1.4165480136871338,0.0001128864,0.8272019028663635,-0.004836892941966653,0.0011103898,0.04515456,0.18359375,0.024756017490290105,-0.009486108087003231,10712,9241.78,17.45,,,,
6088,450,2680,2744320,-1.4430816620588303,0.0001128352,0.9186205267906189,-0.004162042518146336,0.00075657683,0.04513408,0.125732421875,0.012892982689663768,-0.0184926837682724,10716,9241.78,17.45,,,,
6089,450,2681,2745344,-1.4546394422650337,0.000112784,0.8415834903717041,-0.003553859642124735,0.0009208937,0.045113600000000004,0.09765625,0.01614175015129149,-0.014876959845423698,10720,9258.3,17.45,,,,
6090,450,2682,2746368,-1.448778584599495,0.00011273279999999999,0.8803545236587524,-0.005267245869617909,0.00085086585,0.04509312,0.135009765625,0.014765012660063803,-0.01945364475250244,10724,9258.3,17.45,,,,
6091,451,2683,2747392,-1.4526079297065735,0.00011268159999999999,0.867472767829895,-0.00519819010514766,0.00094798504,0.04507264,0.125732421875,0.012858145986683667,-0.02316087856888771,10728,9258.3,17.45,,,,
6092,451,2684,2748416,-1.4871834889054298,0.0001126304,0.9171765446662903,-0.005550512170884758,0.0009776411,0.04505216,0.205810546875,0.007707513927016407,-0.02032627910375595,10732,9258.3,17.45,,,,
6093,451,2685,2749440,-1.487304925918579,0.0001125792,0.9527389407157898,-0.004673082788940519,0.00068825245,0.04503168,0.097412109375,0.004592826226144098,-0.025840813294053078,10736,9258.3,17.45,,,,
,,,2750000,-1.4668822214007378,0.00011252799999999999,0.9567797183990479,-0.004260220564901829,0.00083153584,0.0450112,0.135986328125,0.004653886018786579,-0.021356895565986633,10740,,,6709.4,6709.4,-96.4266666,20.8
6121,449,2686,2750464,,,,,,,,,,,9258.3,17.45,,,,
6122,449,2687,2751488,-1.447899490594864,0.00011247679999999999,0.653160572052002,-0.0030740264628548175,0.001656044,0.04499072,0.125244140625,0.04651662544347346,0.00321357324719429,10744,9258.3,17.45,,,,
6123,449,2688,2752512,-1.4630075842142105,0.00011242559999999998,0.886622428894043,-0.0030645343649666756,0.00072280306,0.044970239999999995,0.103515625,0.015539985673967749,-0.01481979712843895,10748,9258.3,17.45,,,,
6124,449,2689,2753536,-1.4815592169761658,0.00011237440000000002,0.9234231114387512,-0.0046012032544240355,0.00076812913,0.044949760000000005,0.1357421875,0.0071744779124855995,-0.022495362907648087,10752,9262.33,17.44,,,,
6125,449,2690,2754560,-1.4512412026524544,0.00011232320000000002,0.933631181716919,-0.004421362478751689,0.00074616965,0.04492928000000001,0.138671875,0.007246993132866919,-0.022629184648394585,10756,9244.11,17.44,,,,
6126,449,2691,2755584,-1.4788656532764435,0.00011227200000000001,0.9369531273841858,-0.0041762069740798324,0.00078837865,0.044908800000000006,0.151123046875,0.007117090484825894,-0.02174254320561886,10760,9283.85,17.44,,,,
6127,449,2692,2756608,-1.4746246114373207,0.00011222080000000001,0.8633027076721191,-0.003657997993286699,0.0011133258,0.04488832000000001,0.14306640625,0.0176709609804675,-0.01926787570118904,10764,9283.85,17.44,,,,
6128,449,2693,2757632,-1.4615864604711533,0.0001121696,0.8999364376068115,-0.004855336272157729,0.0017171542,0.044867840000000006,0.193603515625,0.010788167652208358,-0.02029653638601303,10768,9283.85,17.44,,,,
6130,450,2694,2758656,-1.4793944582343102,0.00011211840000000001,0.9390811920166016,-0.004844522016355768,0.0008655468,0.04484736,0.126953125,0.006846365926321596,-0.023771587759256363,10772,9304.87,17.58,,,,
6131,450,2695,2759680,-1.479545719921589,0.00011206720000000001,0.818217396736145,-0.004890606505796313,0.0011889781,0.044826880000000006,0.153564453125,0.016570859646890312,-0.015786344185471535,10776,9304.87,17.58,,,,
6132,450,2696,2760704,-1.4537058845162392,0.000112016,0.8495770692825317,-0.005119398789247498,0.0010659008,0.0448064,0.122314453125,0.02467057143803686,-0.015249528922140598,10780,9304.87,17.58,,,,
6133,450,2697,2761728,-1.4667467325925827,0.0001119648,0.8711862564086914,-0.004245945601724088,0.0006458902,0.04478592000000001,0.093505859375,0.028504100861027837,-0.00902271457016468,10784,9304.87,17.58,,,,
6134,450,2698,2762752,-1.4428365901112556,0.0001119136,0.8772857189178467,-0.003981438116170466,0.00078543014,0.044765440000000004,0.112548828125,0.012264822202268988,-0.018250614404678345,10788,9304.87,17.58,,,,
6135,450,2699,2763776,-1.4645214080810547,0.00011186240000000001,0.9081235527992249,-0.0049473432009108365,0.0010755572,0.04474496,0.124755859375,0.012009248661343008,-0.01965910568833351,10792,9304.87,17.58,,,,
6136,450,2700,2764800,-1.486150361597538,0.0001118112,0.9422298669815063,-0.004210153303574771,0.0009591516,0.044724480000000004,0.157470703125,0.005596380855422467,-0.019901473075151443,10796,9304.87,17.58,,,,
6137,450,2701,2765824,-1.4485643953084946,0.00011176,0.8346513509750366,-0.004534359788522124,0.0009563651,0.044704,0.12841796875,0.028574448195286095,-0.014215193688869476,10800,9296.17,17.59,,,,
6138,450,2702,2766848,-1.4366365671157837,0.0001117088,0.7938673496246338,-0.0038968436419963837,0.0010205654,0.044683520000000004,0.095458984375,0.0320709008956328,-0.006682886742055416,10804,9296.17,17.59,,,,
6139,450,2703,2767872,-1.4738099128007889,0.00011165759999999999,0.8386414647102356,-0.0055539681925438344,0.001225209,0.04466304,0.154541015625,0.027542587835341692,-0.01213834062218666,10808,9296.17,17.59,,,,
6140,450,2704,2768896,-1.4870279803872108,0.0001116064,0.9265082478523254,-0.004118774435482919,0.0010512193,0.04464256,0.16259765625,0.008053160388953984,-0.018337853252887726,10812,9296.17,17.59,,,,
6141,451,2705,2769920,-1.4500002562999725,0.0001115552,0.8835949301719666,-0.004728747182525694,0.0009858799,0.04462208,0.177490234375,0.018003611417952925,-0.015540992841124535,10816,9296.17,17.59,,,,
6142,451,2706,2770944,-1.4944303631782532,0.000111504,0.93960040807724,-0.004052893607877195,0.0007837532,0.0446016,0.118896484375,0.006197226233780384,-0.021581202745437622,10820,9296.17,17.59,,,,
6143,451,2707,2771968,-1.4676577001810074,0.00011145279999999999,0.8980327248573303,-0.0035433169396128505,0.00091609306,0.04458112,0.162109375,0.015021452563814819,-0.012293122708797455,10824,9282.2,17.59,,,,
6144,451,2708,2772992,-1.4714519679546356,0.00011140159999999999,0.9162124395370483,-0.0048280974151566625,0.0007734396,0.04456064,0.103515625,0.011432397994212806,-0.017419736832380295,10828,9282.2,17.59,,,,
6145,451,2709,2774016,-1.5002803727984428,0.0001113504,0.9102423787117004,-0.00481546827359125,0.0008418286,0.044540159999999995,0.12646484375,0.015174762054812163,-0.019388942047953606,10832,9282.2,17.59,,,,
,,,2775000,-1.4753007665276527,0.00011129919999999999,0.9245496392250061,-0.003937760426197201,0.0008401343,0.04451968,0.136962890625,0.006817781628342345,-0.021189453080296516,10836,,,9023.2,9023.2,-90.8533334,20.6
6183,448,2710,2775040,,,,,,,,,,,9271.27,17.62,,,,
6184,448,2711,2776064,-1.4572146087884903,0.00011124800000000002,0.8785752058029175,-0.004595477425027639,0.0009723118,0.04449920000000001,0.1416015625,0.01930277922656387,-0.01646565832197666,10840,9282.98,17.68,,,,
6185,448,2712,2777088,-1.4709791764616966,0.00011119680000000001,0.8715012073516846,-0.004103176004718989,0.0010969634,0.044478720000000006,0.169921875,0.023757359362207353,-0.020569443702697754,10844,9304.4,17.65,,,,
6186,449,2713,2778112,-1.4187288731336594,0.00011114560000000001,0.7790457606315613,-0.004070748604135588,0.0007258029,0.04445824000000001,0.10205078125,0.046916892286390066,-0.003878878429532051,10848,9304.4,17.65,,,,
6187,449,2714,2779136,-1.4558603465557098,0.00011109440000000002,0.9210159182548523,-0.0043884388578590006,0.00061585277,0.04443776000000001,0.10302734375,0.015706162550486624,-0.01814831607043743,10852,9304.4,17.65,,,,
6188,449,2715,2780160,-1.4610630869865417,0.00011104320000000001,0.812374472618103,-0.004328045295551419,0.0010417674,0.04441728,0.1201171875,0.024584757746197283,-0.008296612650156021,10856,9320.52,17.61,,,,
6189,449,2716,2781184,-1.4588279202580452,0.00011099200000000001,0.9150603413581848,-0.0036955951363779604,0.0008702749,0.04439680000000001,0.098876953125,0.013952809851616621,-0.01722833141684532,10860,9320.52,17.61,,,,
6190,449,2717,2782208,-1.4371970146894455,0.00011094080000000001,0.898462176322937,-0.0036100320576224476,0.0012634688,0.044376320000000004,0.106201171875,0.020910804101731628,-0.013188463635742664,10864,9312.5,17.63,,,,
6191,449,2718,2783232,-1.4720746204257011,0.0001108896,0.9313265085220337,-0.0040284430724568665,0.00086216495,0.04435584000000001,0.115966796875,0.009665623947512358,-0.021646469831466675,10868,9312.5,17.63,,,,
6192,449,2719,2784256,-1.4402851238846779,0.0001108384,0.9355287551879883,-0.004513228021096438,0.00081594713,0.044335360000000004,0.132080078125,0.007748291071038693,-0.01901480183005333,10872,9276.8,17.69,,,,
6193,449,2720,2785280,-1.447141908109188,0.00011078720000000001,0.952477753162384,-0.00559751910623163,0.001024984,0.04431488,0.138671875,0.006686245586024597,-0.022493459284305573,10876,9276.8,17.69,,,,
6194,449,2721,2786304,-1.4563926309347153,0.000110736,0.9318662285804749,-0.004745257523609325,0.00073891913,0.044294400000000005,0.097412109375,0.007707858516369015,-0.02178293839097023,10880,9276.8,17.69,,,,
6195,449,2722,2787328,-1.4158278107643127,0.0001106848,0.9183022379875183,-0.0037777431425638497,0.00081840035,0.04427392,0.123046875,0.0077822804159950465,-0.01885252073407173,10884,9276.8,17.69,,,,
6196,449,2723,2788352,-1.4311007261276245,0.0001106336,0.9433018565177917,-0.004474390123505145,0.0011188339,0.044253440000000005,0.11669921875,0.004602159577189013,-0.020299697294831276,10888,9276.8,17.69,,,,
6197,450,2724,2789376,-1.467818170785904,0.0001105824,0.816096305847168,-0.0045941497082822025,0.001273484,0.04423296,0.143798828125,0.019318315025884658,-0.015587965026497841,10892,9276.8,17.69,,,,
6198,450,2725,2790400,-1.438152238726616,0.0001105312,0.7834614515304565,-0.004204857541481033,0.00081981934,0.04421248,0.115234375,0.020718869869597256,-0.01229448989033699,10896,9276.8,17.69,,,,
6199,450,2726,2791424,-1.4404754936695099,0.00011048,0.915553092956543,-0.0042201938922517,0.0007846115,0.044192,0.121826171875,0.010053824982605875,-0.01850166916847229,10900,9271.3,17.69,,,,
6200,450,2727,2792448,-1.451447144150734,0.0001104288,0.9303610920906067,-0.004389255773276091,0.00092576974,0.04417152,0.1220703125,0.005436092440504581,-0.019742337986826897,10904,9267.91,17.69,,,,
6201,450,2728,2793472,-1.453723967075348,0.00011037759999999999,0.9180700778961182,-0.00375191294006072,0.0008850084,0.04415104,0.122802734375,0.008077367063378915,-0.01873178966343403,10908,9267.91,17.69,,,,
6202,450,2729,2794496,-1.4610058665275574,0.00011032639999999999,0.9454516768455505,-0.002994204987771809,0.0006238388,0.04413056,0.10107421875,0.006272984377574176,-0.018231403082609177,10912,9268.34,17.72,,,,
6203,450,2730,2795520,-1.435268871486187,0.0001102752,0.8927009105682373,-0.00406050740275532,0.0008078573,0.044110079999999996,0.09765625,0.010553115513175726,-0.018309632316231728,10916,9243.63,17.81,,,,
6204,450,2731,2796544,-1.4455725401639938,0.000110224,0.629887580871582,-0.0032030041329562664,0.0012918494,0.0440896,0.150390625,0.04663102549966425,0.002397136762738228,10920,9256.7,17.85,,,,
6205,450,2732,2797568,-1.4557210132479668,0.00011017279999999999,0.8528270125389099,-0.003687670861836523,0.00062942837,0.044069119999999996,0.12451171875,0.01515902765095234,-0.01562015525996685,10924,9233.76,17.87,,,,
6206,450,2733,2798592,-1.4168012514710426,0.00011012159999999999,0.8791625499725342,-0.005303836427628994,0.00074704736,0.04404864,0.12158203125,0.01567011419683695,-0.021739725023508072,10928,9233.76,17.87,,,,
6208,450,2734,2799616,-1.4572751447558403,0.00011007040000000001,0.8696894645690918,-0.003661218099296093,0.000980448,0.04402816000000001,0.131591796875,0.015303469670470804,-0.018170218914747238,10932,9233.76,17.87,,,,
