time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/approx_kl,train/value_loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/loss,train/explained_variance,train/clip_range,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_score_reward,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward
1640,1679360,4257,394,0.0026510851,0.0424946149578318,6556,-1.3944694250822067,-0.00817486975574866,0.0001660832,-0.008591193705797195,0.8954669833183289,0.06643328,0.21044921875,6.86,10070.5,,,,
1641,1680384,4258,394,0.0013219136,0.023636772413738072,6560,-1.3748613446950912,-0.0071904026553966105,0.000166032,-0.020279429852962494,0.9445808529853821,0.06641280000000001,0.149169921875,6.86,10070.5,,,,
1642,1681408,4259,394,0.0020772803,0.04236340767238289,6564,-1.3765115067362785,-0.006935542623978108,0.00016598079999999998,-0.01229520421475172,0.8757472634315491,0.06639231999999999,0.135009765625,6.86,10070.5,,,,
1643,1682432,4260,394,0.0019240261,0.04246313567273319,6568,-1.414316214621067,-0.008590305573306978,0.0001659296,-0.010841108858585358,0.8770419955253601,0.06637184,0.145263671875,6.86,10070.5,,,,
1644,1683456,4261,395,0.0027059438,0.040226924465969205,6572,-1.3497856482863426,-0.006480190844740719,0.00016587839999999997,-0.010588908568024635,0.8935976624488831,0.06635136,0.206298828125,7.12,10056.54,,,,
1645,1684480,4262,395,0.0016769741,0.047356396447867155,6576,-1.3657622262835503,-0.003901741001754999,0.00016582720000000002,-0.0021872222423553467,0.8138987421989441,0.06633088000000001,0.1884765625,7.12,10056.54,,,,
1646,1685504,4263,395,0.0016328932,0.02395122265443206,6580,-1.373966820538044,-0.005774546414613724,0.00016577600000000002,-0.012888191267848015,0.9077190160751343,0.0663104,0.1064453125,7.12,10056.54,,,,
1647,1686528,4264,395,0.0029977337,0.035517057636752725,6584,-1.3521377742290497,-0.005174422054551542,0.00016572480000000002,-0.009499951265752316,0.8896057605743408,0.06628992,0.23583984375,7.12,10056.54,,,,
1648,1687552,4265,395,0.0021675976,0.06312875892035663,6588,-1.3540326803922653,-0.003913229564204812,0.0001656736,0.00404222309589386,0.7674625515937805,0.06626944,0.133056640625,7.0,10212.5,,,,
1649,1688576,4267,395,0.0015239861,0.03678058506920934,6592,-1.3819286599755287,-0.005410621321061626,0.0001656224,-0.012071934528648853,0.8527786731719971,0.06624896000000001,0.14013671875,7.0,10212.5,,,,
1650,1689600,4268,395,0.0027610515,0.03264400514308363,6596,-1.3572976142168045,-0.007304079073946923,0.0001655712,-0.015087947249412537,0.9003340005874634,0.06622848,0.193115234375,7.0,10212.5,,,,
1651,1690624,4269,396,0.001875613,0.043461894383654,6600,-1.383367158472538,-0.00595972704468295,0.00016552,-0.012118550017476082,0.8820929527282715,0.066208,0.12939453125,7.0,10212.5,,,,
1652,1691648,4270,396,0.0017739334,0.023823356837965548,6604,-1.3606775179505348,-0.007725718314759433,0.0001654688,-0.01975991204380989,0.9089343547821045,0.06618752,0.173583984375,7.0,10212.5,,,,
1653,1692672,4271,396,0.002327769,0.02320567233255133,6608,-1.3460045233368874,-0.005742660607211292,0.0001654176,-0.017645321786403656,0.9133583307266235,0.06616704,0.208984375,7.0,10212.5,,,,
1654,1693696,4272,396,0.0015397834,0.03900814091321081,6612,-1.3571063131093979,-0.006283616181463003,0.0001653664,-0.009679106064140797,0.835182785987854,0.06614656000000001,0.1875,7.28,10190.82,,,,
1655,1694720,4273,396,0.0016215446,0.016010482446290553,6616,-1.3780306726694107,-0.0049795948434621096,0.00016531519999999999,-0.016478538513183594,0.9232653379440308,0.06612608,0.13671875,7.28,10190.82,,,,
1656,1695744,4274,396,0.0018524023,0.026759832864627242,6620,-1.3501703515648842,-0.005692488863132894,0.000165264,-0.016537873074412346,0.8451388478279114,0.0661056,0.17138671875,7.5,10215.67,,,,
1657,1696768,4275,396,0.0020058958,0.025137171905953437,6624,-1.3388446047902107,-0.004814167448785156,0.0001652128,-0.0099618099629879,0.877022922039032,0.06608512,0.165283203125,7.5,10215.67,,,,
1658,1697792,4276,397,0.0028805013,0.023221928859129548,6628,-1.3832874447107315,-0.006478682567831129,0.00016516160000000003,-0.014236995950341225,0.9209796190261841,0.06606464000000001,0.15576171875,7.49,10245.32,,,,
1659,1698816,4277,397,0.0017300036,0.025327838258817792,6632,-1.3674292862415314,-0.006240433402126655,0.0001651104,-0.014773987233638763,0.8953870534896851,0.06604416,0.11865234375,7.49,10245.32,,,,
1660,1699840,4278,397,0.0017531042,0.014596048335079104,6636,-1.3792602866888046,-0.008065472065936774,0.00016505920000000002,-0.025356005877256393,0.9602788686752319,0.06602368000000002,0.120849609375,7.58,10303.66,,,,
,1700000,,,0.0023878869,0.04230163816828281,6640,-1.3924376368522644,-0.0066729464451782405,0.000165008,-0.007661854848265648,0.8941605091094971,0.0660032,0.149169921875,,,19.8,7389.0,7389.0,-92.55999979999999
1661,1700864,4310,394,,,,,,,,,,,7.58,10303.66,,,,
1662,1701888,4311,394,0.0013832131,0.03481200651731342,6644,-1.4162908047437668,-0.006031139462720603,0.0001649568,-0.01255106646567583,0.897624671459198,0.06598272000000001,0.095947265625,7.58,10303.66,,,,
1663,1702912,4312,394,0.0019223348,0.018190474540460855,6648,-1.4176924601197243,-0.0071015772118698806,0.00016490559999999998,-0.01491762325167656,0.9041948914527893,0.06596223999999999,0.166748046875,7.58,10303.66,,,,
1664,1703936,4313,395,0.0017050146,0.026685143820941448,6652,-1.3705460652709007,-0.005718395579606295,0.0001648544,-0.01619677245616913,0.9037474393844604,0.06594176,0.143798828125,7.8,10309.31,,,,
1665,1704960,4314,395,0.0023532407,0.0475922382902354,6656,-1.379466950893402,-0.005778553313575685,0.00016480319999999997,-0.0009200461208820343,0.8874366283416748,0.06592128,0.133544921875,7.8,10309.31,,,,
1666,1705984,4315,395,0.0015115337,0.022841112921014428,6660,-1.4370404928922653,-0.00564318842953071,0.00016475200000000002,-0.018889758735895157,0.9295607209205627,0.06590080000000001,0.11572265625,7.8,10309.31,,,,
1667,1707008,4316,395,0.002051547,0.025510712410323322,6664,-1.3803682327270508,-0.006406444124877453,0.0001647008,-0.01800636202096939,0.908079206943512,0.06588031999999999,0.131591796875,8.02,10298.41,,,,
1668,1708032,4317,395,0.0024860045,0.03225690661929548,6668,-1.3877844959497452,-0.006760205782484263,0.00016464960000000002,-0.011834603734314442,0.8792102932929993,0.06585984,0.15576171875,8.02,10298.41,,,,
1669,1709056,4318,395,0.0016756314,0.027104487526230514,6672,-1.4166430309414864,-0.005419449706096202,0.0001645984,-0.010207954794168472,0.8282821774482727,0.06583936,0.135009765625,8.32,10286.88,,,,
1670,1710080,4319,395,0.0023420788,0.03834841668140143,6676,-1.4133932143449783,-0.006037412618752569,0.0001645472,-0.01235917303711176,0.8430232405662537,0.06581888000000001,0.150634765625,8.59,10258.63,,,,
1671,1711104,4320,396,0.0020758389,0.026197327650152147,6680,-1.435262255370617,-0.008213368884753436,0.000164496,-0.022585051134228706,0.9133657813072205,0.0657984,0.152099609375,8.59,10258.63,,,,
1672,1712128,4321,396,0.0020149895,0.02113423333503306,6684,-1.4453071281313896,-0.005816550983581692,0.0001644448,-0.023037835955619812,0.9358762502670288,0.06577792,0.120849609375,8.59,10258.63,,,,
1673,1713152,4322,396,0.0024741415,0.02218038367573172,6688,-1.4154325500130653,-0.0071145143010653555,0.0001643936,-0.017775466665625572,0.9441899061203003,0.06575744,0.166748046875,8.59,10258.63,,,,
1674,1714176,4323,396,0.0022802155,0.024912693072110415,6692,-1.4249919205904007,-0.006420747609809041,0.0001643424,-0.013734320178627968,0.914399266242981,0.06573696,0.1396484375,8.83,10200.29,,,,
1675,1715200,4324,396,0.0016657403,0.04057664144784212,6696,-1.4273274168372154,-0.005931025953032076,0.0001642912,-0.008108777925372124,0.8432267904281616,0.06571648000000001,0.112548828125,8.83,10200.29,,,,
1676,1716224,4325,396,0.002048702,0.04846474155783653,6700,-1.4290215447545052,-0.007216825295472518,0.00016424,-0.009591598063707352,0.864273726940155,0.065696,0.134521484375,8.83,10200.29,,,,
1677,1717248,4326,396,0.0023388716,0.0385213220724836,6704,-1.4416678547859192,-0.006219771923497319,0.0001641888,-0.016097810119390488,0.8486448526382446,0.06567552,0.171875,8.92,10186.84,,,,
1678,1718272,4327,397,0.0021992933,0.04741970496252179,6708,-1.42242843657732,-0.005555309326155111,0.0001641376,-0.004539899528026581,0.8040542602539062,0.06565504,0.145263671875,8.92,10186.84,,,,
1679,1719296,4328,397,0.0014136487,0.049828544026240706,6712,-1.4551850259304047,-0.005981029069516808,0.0001640864,-0.004943534731864929,0.8658470511436462,0.06563456,0.13427734375,9.22,10160.23,,,,
1680,1720320,4329,397,0.0014526739,0.03029241506010294,6716,-1.4211036935448647,-0.004823898314498365,0.0001640352,-0.011391259729862213,0.8887100219726562,0.06561408,0.1103515625,9.22,10160.23,,,,
1681,1721344,4330,397,0.0020989461,0.022374432533979416,6720,-1.4447929710149765,-0.007824185187928379,0.00016398400000000002,-0.01995755545794964,0.9139025211334229,0.06559360000000002,0.184326171875,9.22,10160.23,,,,
1682,1722368,4332,397,0.0016882599,0.03146889770869166,6724,-1.4487789571285248,-0.008307053125463426,0.0001639328,-0.019287588074803352,0.9135503768920898,0.06557312,0.158935546875,9.22,10160.23,,,,
1683,1723392,4333,397,0.0015903087,0.022902270429767668,6728,-1.4207597002387047,-0.006475653208326548,0.0001638816,-0.024565711617469788,0.9134510159492493,0.06555264000000001,0.1103515625,9.18,10192.27,,,,
1684,1724416,4334,397,0.0019593288,0.01975005748681724,6732,-1.4345399737358093,-0.005846250103786588,0.00016383039999999998,-0.017151392996311188,0.9358248710632324,0.06553215999999999,0.151611328125,9.18,10192.27,,,,
,1725000,,,0.0016555395,0.05566567415371537,6736,-1.4127205088734627,-0.006686738081043586,0.0001637792,-0.0007005184888839722,0.8472039699554443,0.06551168,0.1513671875,,,20.4,7008.6,7008.6,-69.9600002
1685,1725440,4364,395,,,,,,,,,,,9.18,10192.27,,,,
1686,1726464,4365,395,0.0026024096,0.03826536983251572,6740,-1.4004163295030594,-0.008701897168066353,0.00016372799999999997,-0.014330513775348663,0.8775075674057007,0.0654912,0.13916015625,9.27,10170.38,,,,
1687,1727488,4366,395,0.0013486261,0.03231775341555476,6744,-1.4352178871631622,-0.007462569163180888,0.00016367680000000003,-0.01958296075463295,0.9025856852531433,0.06547072000000001,0.134033203125,9.46,10163.31,,,,
1688,1728512,4367,395,0.0015578968,0.03543671756051481,6748,-1.4049270078539848,-0.0075169000192545354,0.0001636256,-0.015009738504886627,0.894126832485199,0.06545023999999999,0.11669921875,9.46,10163.31,,,,
1689,1729536,4368,395,0.0013603964,0.05592326819896698,6752,-1.4072684943675995,-0.005313714791554958,0.00016357440000000002,-0.0038681868463754654,0.8127148747444153,0.06542976,0.112060546875,9.46,10163.31,,,,
1690,1730560,4369,396,0.001929447,0.057004434522241354,6756,-1.4315011873841286,-0.0056294098612852395,0.00016352319999999999,-0.005841337144374847,0.7851525545120239,0.06540928,0.106689453125,9.46,10163.31,,,,
1691,1731584,4370,396,0.0020564264,0.01987055887002498,6760,-1.3946089148521423,-0.005690031161066145,0.000163472,-0.014169604517519474,0.881773054599762,0.06538880000000001,0.178466796875,9.46,10163.31,,,,
1692,1732608,4371,396,0.001905896,0.018337247369345278,6764,-1.4045552238821983,-0.0061952274409122765,0.0001634208,-0.01906008832156658,0.8675388097763062,0.06536832000000001,0.17724609375,9.46,10163.31,,,,
1693,1733632,4372,396,0.002176314,0.02238549542380497,6768,-1.4212777689099312,-0.00577836949378252,0.0001633696,-0.019606830552220345,0.8614679574966431,0.06534784,0.150146484375,9.59,10116.3,,,,
1694,1734656,4373,396,0.0014957385,0.047641772078350186,6772,-1.3936567232012749,-0.0040815548854880035,0.0001633184,0.005762865766882896,0.7722537517547607,0.06532736,0.09375,9.52,10145.43,,,,
1695,1735680,4374,396,0.00249322,0.019614862627349794,6776,-1.40935617685318,-0.008260563248768449,0.0001632672,-0.021659549325704575,0.9154040217399597,0.06530688,0.178466796875,9.49,10156.77,,,,
1696,1736704,4375,396,0.0024693594,0.04637003969401121,6780,-1.4274030178785324,-0.005496595753356814,0.000163216,-0.002058282494544983,0.8425159454345703,0.06528640000000001,0.146240234375,9.49,10156.77,,,,
1697,1737728,4376,397,0.0017578285,0.055806179298087955,6784,-1.4197433590888977,-0.007167036092141643,0.00016316480000000001,-0.005434654653072357,0.8145903944969177,0.06526592,0.134033203125,9.49,10156.77,,,,
1698,1738752,4377,397,0.0014674474,0.05294781713746488,6788,-1.3947246596217155,-0.004842567694140598,0.0001631136,-0.005320847034454346,0.7728818655014038,0.06524544,0.1396484375,9.49,10156.77,,,,
1699,1739776,4378,397,0.0022319148,0.05913951713591814,6792,-1.3940649554133415,-0.006177173811011016,0.0001630624,-0.000744011253118515,0.8312950134277344,0.06522496,0.12158203125,9.49,10156.77,,,,
1700,1740800,4379,397,0.0015938168,0.04197516548447311,6796,-1.410816989839077,-0.005110340774990618,0.0001630112,-0.003634914755821228,0.8483819961547852,0.06520448,0.11474609375,9.49,10156.77,,,,
1701,1741824,4380,397,0.0013767916,0.03907183592673391,6800,-1.397710159420967,-0.004979539604391903,0.00016296,-0.00932307355105877,0.8164234757423401,0.065184,0.120849609375,9.41,10192.59,,,,
1702,1742848,4381,397,0.0016408053,0.04369457205757499,6804,-1.4093982428312302,-0.006136236188467592,0.00016290880000000002,-0.015074025839567184,0.8210976123809814,0.06516352000000002,0.10107421875,9.43,10191.03,,,,
1703,1743872,4382,397,0.0018531492,0.040868897340260446,6808,-1.411375254392624,-0.006624623201787472,0.0001628576,-0.01273234374821186,0.8557143211364746,0.06514304,0.129150390625,9.43,10191.03,,,,
1704,1744896,4383,398,0.0018977433,0.04073186847381294,6812,-1.397241361439228,-0.006793190841563046,0.00016280640000000001,-0.01436161994934082,0.8201001882553101,0.06512256000000001,0.1181640625,9.43,10191.03,,,,
1705,1745920,4385,398,0.001628147,0.03158123360481113,6816,-1.3600014001131058,-0.007013174035819247,0.00016275519999999998,-0.01628170907497406,0.8682066202163696,0.06510207999999999,0.170166015625,9.43,10191.03,,,,
1706,1746944,4386,398,0.001726723,0.033329105586744845,6820,-1.381552517414093,-0.005678546498529613,0.000162704,-0.010371601209044456,0.8045912384986877,0.0650816,0.169189453125,9.43,10191.03,,,,
1707,1747968,4387,398,0.0023249038,0.0558017089497298,6824,-1.378615528345108,-0.004375216725748032,0.0001626528,-0.0015045441687107086,0.708102822303772,0.06506112,0.17041015625,9.62,10205.41,,,,
1708,1748992,4388,398,0.002128866,0.040016918210312724,6828,-1.3675718158483505,-0.006651698146015406,0.00016260160000000003,-0.012270495295524597,0.8380353450775146,0.06504064000000001,0.16015625,9.62,10205.41,,,,
,1750000,,,0.0022378284,0.03737603418994695,6832,-1.3977248594164848,-0.00709376169834286,0.0001625504,-0.013286011293530464,0.8561367988586426,0.06502016,0.1650390625,,,20.0,7475.0,7475.0,-106.7200002
1709,1750016,4420,395,,,,,,,,,,,9.62,10205.41,,,,
1710,1751040,4421,396,0.002007736,0.07765620294958353,6836,-1.3616004213690758,-0.004712016583653167,0.00016249920000000002,0.009951427578926086,0.6814736127853394,0.06499968,0.1611328125,9.62,10205.41,,,,
1711,1752064,4422,396,0.002673794,0.04071313631720841,6840,-1.3481657430529594,-0.006609545846004039,0.000162448,-0.007422370836138725,0.786082923412323,0.0649792,0.1943359375,9.56,10225.1,,,,
1712,1753088,4423,396,0.0014888721,0.04018636234104633,6844,-1.3987553119659424,-0.005943582335021347,0.0001623968,-0.013933973386883736,0.8245534300804138,0.06495872000000001,0.150634765625,9.52,10237.99,,,,
1713,1754112,4424,396,0.0019461854,0.020461630425415933,6848,-1.3902774676680565,-0.005991534679196775,0.0001623456,-0.015528026968240738,0.894919753074646,0.06493824000000001,0.177978515625,9.52,10237.99,,,,
1714,1755136,4425,396,0.0026089223,0.026328847859986126,6852,-1.376139558851719,-0.007064762350637466,0.0001622944,-0.018901584669947624,0.8849244713783264,0.06491776,0.2119140625,9.52,10237.99,,,,
1715,1756160,4426,396,0.0016503948,0.023537166649475694,6856,-1.378008708357811,-0.007054424699163064,0.0001622432,-0.019173622131347656,0.9062939882278442,0.06489728,0.1630859375,9.52,10237.99,,,,
1716,1757184,4427,396,0.0015780001,0.044689914444461465,6860,-1.3868287205696106,-0.005321529839420691,0.000162192,-0.0011529065668582916,0.7867091298103333,0.0648768,0.1416015625,9.64,10192.6,,,,
1717,1758208,4428,397,0.0013694314,0.016798194381408393,6864,-1.3941588401794434,-0.006893768615555018,0.00016214080000000002,-0.021075744181871414,0.9422999024391174,0.06485632000000001,0.112060546875,9.7,10170.95,,,,
1718,1759232,4429,397,0.0021078933,0.03157408628612757,6868,-1.403691440820694,-0.005506900721229613,0.00016208960000000001,-0.018029792234301567,0.8974503874778748,0.06483584,0.12548828125,9.7,10170.95,,,,
1719,1760256,4430,397,0.0019041644,0.030538412742316723,6872,-1.41122367978096,-0.005668384139426053,0.0001620384,-0.01576903834939003,0.876243531703949,0.06481536,0.135009765625,9.69,10172.13,,,,
1720,1761280,4431,397,0.0019964322,0.030757219064980745,6876,-1.4239975288510323,-0.006053012446500361,0.0001619872,-0.013999644666910172,0.8484095335006714,0.06479488,0.1748046875,9.69,10172.13,,,,
1721,1762304,4432,397,0.0015113023,0.048984290566295385,6880,-1.4289378970861435,-0.0033074980310630053,0.000161936,0.0003197658807039261,0.8186932802200317,0.0647744,0.1494140625,9.98,10141.53,,,,
1722,1763328,4433,397,0.0014638881,0.05807593138888478,6884,-1.4226956591010094,-0.005722712667193264,0.0001618848,-0.0028736870735883713,0.8036463260650635,0.06475392,0.1083984375,9.87,10187.99,,,,
1723,1764352,4434,397,0.0020856734,0.03432640328537673,6888,-1.4307715371251106,-0.005937426118180156,0.0001618336,-0.015846118330955505,0.8348848819732666,0.06473344,0.128662109375,9.87,10187.99,,,,
1724,1765376,4435,397,0.0020620204,0.050932192942127585,6892,-1.4268474727869034,-0.00489585439208895,0.0001617824,-0.0030028894543647766,0.7939543724060059,0.06471296,0.12353515625,9.76,10221.07,,,,
1725,1766400,4436,398,0.0011031091,0.041861492209136486,6896,-1.4092527404427528,-0.005094258871395141,0.00016173120000000001,-0.0064471326768398285,0.8348841071128845,0.06469248000000001,0.1220703125,9.76,10221.07,,,,
1726,1767424,4438,398,0.0021009853,0.024481364875100553,6900,-1.4316778406500816,-0.007103594922227785,0.00016167999999999998,-0.020927803590893745,0.8488532900810242,0.064672,0.13134765625,9.76,10221.07,,,,
1727,1768448,4439,398,0.0015205787,0.031483676633797586,6904,-1.4058620110154152,-0.006466958671808243,0.00016162880000000003,-0.00786576047539711,0.8570533990859985,0.06465152,0.13818359375,10.01,10203.8,,,,
1728,1769472,4440,398,0.0016226465,0.035462782718241215,6908,-1.393264263868332,-0.00599944923305884,0.0001615776,-0.008058279752731323,0.836283802986145,0.06463104,0.16162109375,9.99,10212.73,,,,
