time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/value_loss,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_reward,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_score_reward
5323,387072,72,378,0.07566443644464016,1508,0.015627697110176086,0.7149372100830078,0.09227904,0.00023069760000000002,-0.0001952706661541015,0.00072706596,0.014404296875,-1.4857605621218681,4077.89,-20.07,,,,
5336,388096,72,379,0.06840277020819485,1512,0.0007779039442539215,0.7221313118934631,0.09225856,0.00023064640000000001,-0.0004693487790063955,0.0020058698,0.036865234375,-1.460495002567768,4077.89,-20.07,,,,
5350,389120,72,380,0.03580891829915345,1516,-0.002759150229394436,0.7757739424705505,0.09223808,0.0002305952,-0.0012329991877777502,0.001632343,0.074951171875,-1.4639775976538658,4082.63,-20.05,,,,
5363,390144,72,381,0.06125581497326493,1520,-0.0023996513336896896,0.5597890019416809,0.09221760000000001,0.000230544,-0.0021033433149568737,0.0026828423,0.144775390625,-1.5010335966944695,4082.63,-20.05,,,,
5376,391168,72,382,0.050328279146924615,1524,0.0037136878818273544,0.5478655099868774,0.09219712000000001,0.0002304928,-0.00031512806890532374,0.0012926974,0.125732421875,-1.490541972219944,4082.63,-20.05,,,,
5389,392192,72,383,0.07316405163146555,1528,0.015032468363642693,0.44681864976882935,0.09217664,0.0002304416,-0.00405794067773968,0.0033066683,0.196533203125,-1.5029514506459236,4087.38,-20.03,,,,
5401,393216,72,384,0.05302877817302942,1532,0.008577290922403336,0.7179125547409058,0.09215616,0.0002303904,-0.0020998024265281856,0.0012389182,0.082275390625,-1.5056416615843773,4081.15,-20.03,,,,
5414,394240,72,385,0.07586717326194048,1536,0.02433551847934723,0.6118264198303223,0.09213568,0.0002303392,-0.0015415710513480008,0.001595591,0.02783203125,-1.5024802312254906,4084.51,-20.04,,,,
5426,395264,72,386,0.060900814132764935,1540,0.011130517348647118,0.7392613887786865,0.09211520000000001,0.000230288,-0.0023947610170580447,0.0008865919,0.115234375,-1.5081974416971207,4083.49,-20.05,,,,
5439,396288,72,387,0.05018600751645863,1544,0.009427164681255817,0.7629747986793518,0.09209472,0.00023023679999999998,-0.0011628649081103504,0.00091014575,0.113037109375,-1.5089039579033852,4088.27,-20.04,,,,
5452,397312,72,388,0.06461775186471641,1548,0.004096055403351784,0.7146233916282654,0.09207424,0.0002301856,-0.002711580425966531,0.0016094061,0.0576171875,-1.5191764757037163,4088.27,-20.04,,,,
5464,398336,72,389,0.042128187138587236,1552,0.003119509667158127,0.7487674951553345,0.09205376,0.0002301344,-0.0019889605173375458,0.0015941932,0.039306640625,-1.5013601332902908,4094.9,-20.03,,,,
5477,399360,72,390,0.03379864140879363,1556,-0.003510955721139908,0.7803146839141846,0.09203328,0.0002300832,-0.0017860125080915168,0.0012005854,0.04150390625,-1.516040101647377,4096.69,-20.04,,,,
,400000,,,0.052436878671869636,1560,0.003352854400873184,0.6529718637466431,0.0920128,0.00023003200000000002,-0.0008701472834218293,0.0019933835,0.048828125,-1.5315955057740211,,,-4484.45,9227.2,9227.2,-21.0
5584,400384,71,391,,,,,,,,,,,4085.96,-20.07,,,,
5597,401408,71,392,0.05075092217884958,1564,0.0023610182106494904,0.6578232645988464,0.09199232,0.0002299808,-0.002773125670501031,0.0016661637,0.1025390625,-1.5138645097613335,4085.96,-20.07,,,,
5609,402432,71,393,0.04358386900275946,1568,-0.0032341107726097107,0.6243373155593872,0.09197184000000001,0.00022992960000000002,-0.0015329273592215031,0.0017514147,0.048095703125,-1.480954684317112,4088.32,-20.07,,,,
5622,403456,71,394,0.08298399532213807,1572,0.02593134716153145,0.5990620851516724,0.09195136000000001,0.0002298784,-0.002938168981927447,0.0023338208,0.062744140625,-1.5161288753151894,4082.73,-20.08,,,,
5635,404480,71,395,0.11595298629254103,1576,0.032960109412670135,0.45662397146224976,0.09193088,0.0002298272,-0.0010194687056355178,0.0017095245,0.04248046875,-1.5419019162654877,4101.3,-20.07,,,,
5648,405504,71,396,0.03642103530000895,1580,-0.0026189424097537994,0.8118808269500732,0.0919104,0.000229776,-0.003139606153126806,0.0017269065,0.083984375,-1.544137418270111,4101.3,-20.07,,,,
5661,406528,71,397,0.06235062959603965,1584,0.011354625225067139,0.6049260497093201,0.09188992000000001,0.0002297248,-0.0030280274513643235,0.0017098282,0.111572265625,-1.575778216123581,4101.3,-20.07,,,,
5674,407552,71,398,0.05928293406032026,1588,0.013320868834853172,0.5036665201187134,0.09186944000000001,0.00022967360000000002,-0.001356872780888807,0.0028513223,0.168701171875,-1.5307256132364273,4108.72,-20.06,,,,
5687,408576,71,399,0.056704296730458736,1592,0.00989728607237339,0.6429411768913269,0.09184896000000001,0.00022962240000000002,-0.0009074229456018656,0.00087518216,0.03857421875,-1.5491380095481873,4118.78,-20.04,,,,
5699,409600,71,400,0.05393790383823216,1596,-0.0013675820082426071,0.7565349340438843,0.09182848,0.00022957120000000002,-0.0040754106012173,0.0017898545,0.078857421875,-1.5154675841331482,4131.55,-20.04,,,,
5712,410624,71,401,0.09285508561879396,1600,0.02064591273665428,0.6586638689041138,0.091808,0.00022952,-0.0006867700649308972,0.0013594688,0.076904296875,-1.524930626153946,4133.32,-20.04,,,,
5725,411648,71,402,0.062175659695640206,1604,0.01375817134976387,0.6917940974235535,0.09178752000000001,0.0002294688,-0.0021587145747616887,0.0025874814,0.147705078125,-1.5095952302217484,4133.32,-20.04,,,,
5739,412672,71,403,0.05421142256818712,1608,0.011867878027260303,0.6100772619247437,0.09176704000000001,0.0002294176,-0.0010718792618717998,0.0011119843,0.01416015625,-1.5110870897769928,4138.75,-20.03,,,,
5751,413696,71,404,0.05302618839778006,1612,0.0015498008579015732,0.8076297044754028,0.09174656,0.0002293664,-0.002039053273620084,0.0013114297,0.064697265625,-1.504558339715004,4153.49,-19.99,,,,
5764,414720,71,405,0.05470543587580323,1616,0.004227800294756889,0.7128957509994507,0.09172608,0.0002293152,-0.0018220169004052877,0.0030291523,0.080078125,-1.5192772895097733,4153.49,-19.99,,,,
5776,415744,71,406,0.10027929488569498,1620,0.02139206975698471,0.38874638080596924,0.0917056,0.000229264,-0.0007187194423750043,0.0026109875,0.060791015625,-1.5197805613279343,4157.4,-19.98,,,,
5790,416768,71,407,0.07135224877856672,1624,0.006496068090200424,0.640129804611206,0.09168512000000001,0.0002292128,-0.00368123926455155,0.0016608209,0.061279296875,-1.523031622171402,4168.45,-19.97,,,,
5803,417792,71,408,0.08137858309783041,1628,0.009293584153056145,0.6259366273880005,0.09166464,0.00022916159999999998,-0.001896792535262648,0.0010677241,0.05810546875,-1.5269005075097084,4174.9,-19.96,,,,
5816,418816,72,409,0.04144480242393911,1632,0.003139086067676544,0.7774571180343628,0.09164416,0.0002291104,-0.0008366646652575582,0.0006700262,0.125244140625,-1.5162231922149658,4174.9,-19.96,,,,
5828,419840,72,410,0.07154406630434096,1636,0.015281006693840027,0.6222265362739563,0.09162368,0.0002290592,-0.0029072272300254554,0.00078366674,0.1484375,-1.501160092651844,4174.9,-19.96,,,,
5841,420864,72,411,0.06515189376659691,1640,0.012122107669711113,0.5821152925491333,0.0916032,0.000229008,-0.001948245582752861,0.002231177,0.08544921875,-1.494218461215496,4188.51,-19.95,,,,
5854,421888,72,412,0.09349964186549187,1644,0.021861979737877846,0.5061686038970947,0.09158272,0.0002289568,-0.0004001209745183587,0.0014418492,0.02783203125,-1.5146436840295792,4188.51,-19.95,,,,
5867,422912,72,413,0.06356196268461645,1648,0.009360423311591148,0.705072283744812,0.09156224,0.0002289056,-0.003244610852561891,0.0013894162,0.0908203125,-1.4923548847436905,4202.55,-19.95,,,,
5880,423936,72,414,0.09975270554423332,1652,0.031431324779987335,0.6412355899810791,0.09154176000000001,0.00022885440000000002,-0.0023679103614995256,0.0017731108,0.13134765625,-1.5148654729127884,4202.55,-19.95,,,,
5892,424960,72,415,0.05886805267073214,1656,0.009622935205698013,0.7361583709716797,0.09152128000000001,0.0002288032,-0.002462917473167181,0.0020180494,0.042236328125,-1.4651538506150246,4215.95,-19.89,,,,
,425000,,,0.06599974120035768,1660,0.012010499835014343,0.6240948438644409,0.09150080000000001,0.000228752,-0.003600866039050743,0.0017231696,0.1005859375,-1.4743017703294754,,,-4461.89,7004.8,7004.8,-21.0
5977,425984,71,416,,,,,,,,,,,4215.95,-19.89,,,,
5990,427008,71,417,0.05965502979233861,1664,0.009218819439411163,0.622224748134613,0.09148032,0.0002287008,-0.0016125127003761008,0.001001504,0.01611328125,-1.4867618530988693,4224.87,-19.88,,,,
6003,428032,71,418,0.0781101412139833,1668,0.014765318483114243,0.6159193515777588,0.09145984000000001,0.0002286496,-0.0018607655074447393,0.0023317942,0.10595703125,-1.447153516113758,4224.87,-19.88,,,,
6016,429056,71,419,0.06224513426423073,1672,0.011489739641547203,0.6142054796218872,0.09143936000000001,0.00022859840000000002,-0.0013392730324994773,0.0009022553,0.025146484375,-1.4361587315797806,4235.81,-19.86,,,,
6029,430080,71,420,0.06758325267583132,1676,0.011215822771191597,0.6397153735160828,0.09141888000000001,0.00022854720000000002,-0.0027133052644785494,0.0011660047,0.129150390625,-1.4569003358483315,4235.81,-19.86,,,,
6042,431104,71,421,0.07387495902366936,1680,0.01697951927781105,0.5741414427757263,0.0913984,0.00022849600000000002,-0.0016739720886107534,0.0013599079,0.059814453125,-1.473575972020626,4248.75,-19.85,,,,
6054,432128,71,422,0.10280773136764765,1684,0.03297176957130432,0.485698938369751,0.09137792,0.0002284448,-0.0013062124198768288,0.0021992782,0.068115234375,-1.4729775711894035,4254.94,-19.84,,,,
6067,433152,71,423,0.07398414541967213,1688,0.02016238309442997,0.44208407402038574,0.09135744000000001,0.0002283936,-0.0010029762634076178,0.0011711345,0.036865234375,-1.4939525872468948,4273.52,-19.82,,,,
6080,434176,71,424,0.11476190900430083,1692,0.025849400088191032,0.5626540184020996,0.09133696000000001,0.0002283424,-0.0023817757319193333,0.0016260119,0.086669921875,-1.4862920641899109,4289.45,-19.8,,,,
6093,435200,71,425,0.05714042764157057,1696,0.0038575241342186928,0.5893905162811279,0.09131648,0.0002282912,-0.003980108245741576,0.0033110443,0.16015625,-1.496838741004467,4289.45,-19.8,,,,
6107,436224,71,426,0.08828141773119569,1700,0.010978974401950836,0.5721132755279541,0.091296,0.00022824,-0.001790765323676169,0.0018363236,0.048828125,-1.508696474134922,4310.41,-19.78,,,,
6120,437248,71,427,0.09705069102346897,1704,0.021652337163686752,0.35948723554611206,0.09127552,0.0002281888,-0.002537643405958079,0.0019630755,0.06298828125,-1.501957394182682,4317.97,-19.77,,,,
6132,438272,71,428,0.08608566643670201,1708,0.028973128646612167,0.48471277952194214,0.09125504000000001,0.0002281376,-0.0026240504812449217,0.002768179,0.107666015625,-1.5109396651387215,4317.97,-19.77,,,,
6145,439296,71,429,0.10041633993387222,1712,0.021814066916704178,0.44133710861206055,0.09123456,0.0002280864,-0.0006703073449898511,0.0009510159,0.032470703125,-1.5339167788624763,4317.97,-19.77,,,,
6158,440320,71,430,0.08452872419729829,1716,0.01974375918507576,0.5126343965530396,0.09121408,0.0002280352,-0.0027361812244635075,0.0014768643,0.058349609375,-1.517778292298317,4317.09,-19.78,,,,
6171,441344,71,431,0.04480676050297916,1720,-0.004872780293226242,0.7997829914093018,0.0911936,0.000227984,-0.0030953467794461176,0.001161445,0.0869140625,-1.4993758499622345,4329.83,-19.77,,,,
6184,442368,71,432,0.08712570834904909,1724,0.02140716463327408,0.5323721170425415,0.09117312,0.0002279328,-0.0011520479311002418,0.0018107297,0.062255859375,-1.5037189945578575,4329.83,-19.77,,,,
6197,443392,71,433,0.08131531393155456,1728,0.016392894089221954,0.47789716720581055,0.09115264000000001,0.0002278816,-0.001952531521965284,0.0007028685,0.0703125,-1.4731048345565796,4344.97,-19.74,,,,
6209,444416,71,434,0.07495168736204505,1732,0.021091341972351074,0.6792504787445068,0.09113216,0.0002278304,-0.001996378879994154,0.0015814246,0.092529296875,-1.5184645876288414,4366.85,-19.71,,,,
6222,445440,71,435,0.07205726555548608,1736,0.0177573524415493,0.537409245967865,0.09111168000000001,0.00022777920000000002,-1.2312375474721193e-06,0.0012079829,0.1513671875,-1.4749273210763931,4370.0,-19.69,,,,
6235,446464,71,436,0.06075116735883057,1740,0.01066569797694683,0.6467022895812988,0.0910912,0.00022772799999999999,-0.0030283996020443738,0.0026090583,0.094970703125,-1.4420217275619507,4370.0,-19.69,,,,
6248,447488,71,437,0.06833429215475917,1744,0.011393586173653603,0.5252529978752136,0.09107072000000001,0.0002276768,-0.0022358997084666044,0.002131185,0.089599609375,-1.455653190612793,4370.0,-19.69,,,,
6261,448512,71,438,0.06658564857207239,1748,0.004008229821920395,0.6007579565048218,0.09105024,0.0002276256,-0.002083356273942627,0.001453345,0.15576171875,-1.4805483371019363,4385.98,-19.66,,,,
6274,449536,71,439,0.08159083360806108,1752,0.01697324961423874,0.6342166662216187,0.09102976000000002,0.00022757440000000003,8.091138442978263e-05,0.0018332917,0.068115234375,-1.5015998631715775,4385.98,-19.66,,,,
,450000,,,0.08937161695212126,1756,0.029051974415779114,0.5782613754272461,0.09100928000000001,0.00022752320000000002,-0.0015108613297343254,0.0025547221,0.146240234375,-1.5006109401583672,,,-3614.095,5233.6,5233.6,-21.0
6339,450560,71,440,,,,,,,,,,,4407.91,-19.64,,,,
6353,451584,71,441,0.06994055211544037,1760,0.015066677704453468,0.6248087882995605,0.09098880000000001,0.00022747200000000002,-0.00220598210580647,0.0029670936,0.1005859375,-1.4939254447817802,4407.91,-19.64,,,,
6365,452608,71,442,0.0639363219961524,1764,0.017349524423480034,0.6196378469467163,0.09096832,0.00022742080000000002,-0.0023188612758531235,0.0023543297,0.084228515625,-1.4647969380021095,4408.6,-19.63,,,,
6378,453632,71,443,0.06956316181458533,1768,0.01659272238612175,0.5257717370986938,0.09094784,0.0002273696,-0.0011091085179941729,0.0031853854,0.125244140625,-1.4504313692450523,4413.91,-19.63,,,,
6391,454656,71,444,0.07350234547629952,1772,0.018560422584414482,0.4770001769065857,0.09092736000000001,0.0002273184,-0.003633491724031046,0.0021074084,0.173583984375,-1.494923859834671,4413.91,-19.63,,,,
6404,455680,71,445,0.06957293255254626,1776,0.011886050924658775,0.46660423278808594,0.09090688000000001,0.0002272672,-0.003036868671188131,0.0014294459,0.0556640625,-1.4806724563241005,4432.28,-19.6,,,,
6417,456704,71,446,0.0724099981598556,1780,0.013752834871411324,0.5699341297149658,0.0908864,0.000227216,-0.000972222987911664,0.0007721227,0.0625,-1.4966987371444702,4463.83,-19.58,,,,
6429,457728,71,447,0.10433997958898544,1784,0.028381308540701866,0.5790908932685852,0.09086592,0.0002271648,-0.0014740153274033219,0.00078913,0.1083984375,-1.4622730016708374,4463.83,-19.58,,,,
6442,458752,71,448,0.08151633152738214,1788,0.013046866282820702,0.5606815814971924,0.09084544,0.0002271136,-0.003027343380381353,0.002856247,0.146240234375,-1.4783731624484062,4468.33,-19.59,,,,
6455,459776,71,449,0.06530268653295934,1792,0.01986529864370823,0.5144916772842407,0.09082496000000001,0.0002270624,-0.002010282958508469,0.0025509512,0.174560546875,-1.4315638095140457,4468.33,-19.59,,,,
6468,460800,71,450,0.06629526615142822,1796,0.017835084348917007,0.5247659087181091,0.09080448,0.0002270112,-0.0014065555296838284,0.002249207,0.071044921875,-1.424141637980938,4472.86,-19.58,,,,
6482,461824,71,451,0.07859788089990616,1800,0.01800675317645073,0.5206292271614075,0.090784,0.00022696,-0.0009517386497464031,0.0014095798,0.069091796875,-1.457757294178009,4472.86,-19.58,,,,
6494,462848,71,452,0.07397093484178185,1804,0.018217746168375015,0.4044240117073059,0.09076352,0.0002269088,-0.002397993201157078,0.0012454798,0.068115234375,-1.4427279755473137,4472.86,-19.58,,,,
6507,463872,71,453,0.05702142068184912,1808,0.008369006216526031,0.5556331872940063,0.09074304,0.0002268576,-0.0028354280220810324,0.0014489467,0.079833984375,-1.4326856806874275,4475.91,-19.61,,,,
6520,464896,71,454,0.05111313401721418,1812,0.0023707635700702667,0.5408689975738525,0.09072256000000001,0.0002268064,-0.0028964639641344547,0.0017126522,0.090087890625,-1.4668977409601212,4489.07,-19.6,,,,
6534,465920,71,455,0.07090062531642616,1816,0.01939212530851364,0.5772781372070312,0.09070208,0.0002267552,-0.0014086382288951427,0.0012486253,0.06298828125,-1.4365318045020103,4489.07,-19.6,,,,
6547,466944,71,456,0.08322345954366028,1820,0.01575552299618721,0.4922894239425659,0.0906816,0.000226704,-0.002049832750344649,0.0022585706,0.07177734375,-1.4217640608549118,4504.08,-19.61,,,,
6560,467968,71,457,0.09581157891079783,1824,0.029500097036361694,0.4861330986022949,0.09066112,0.00022665279999999999,-0.0025482093333266675,0.0024987257,0.064697265625,-1.4263023883104324,4527.87,-19.55,,,,
6573,468992,71,458,0.06601366307586432,1828,0.008319683372974396,0.32769453525543213,0.09064064000000001,0.0002266016,-0.0036394446215126663,0.0024791905,0.10986328125,-1.4573715925216675,4556.39,-19.52,,,,
6585,470016,71,459,0.09333780594170094,1832,0.021957004442811012,0.42314815521240234,0.09062016,0.00022655039999999998,-0.0013780697045149282,0.0019856468,0.057861328125,-1.4354524910449982,4556.39,-19.52,,,,
6599,471040,71,460,0.08794619468972087,1836,0.017500342801213264,0.407850980758667,0.09059968000000002,0.00022649920000000003,-0.0006406762986443937,0.0009348389,0.077392578125,-1.4132175669074059,4590.86,-19.5,,,,
6612,472064,71,461,0.09104013442993164,1840,0.019739212468266487,0.42151373624801636,0.09057920000000001,0.00022644800000000002,-0.0022615790367126465,0.0016171716,0.085205078125,-1.4256222918629646,4590.86,-19.5,,,,
6625,473088,71,462,0.041299133794382215,1844,7.635727524757385e-05,0.6072006225585938,0.09055872000000001,0.00022639680000000002,-0.003582045785151422,0.0015671576,0.1083984375,-1.436425432562828,4590.86,-19.5,,,,
6638,474112,71,463,0.06619049375876784,1848,0.009833479300141335,0.5745419263839722,0.09053824,0.00022634560000000002,-0.005000877863494679,0.0017552911,0.1376953125,-1.455504186451435,4590.86,-19.5,,,,
,475000,,,0.0838242331519723,1852,0.017195003107190132,0.5292015075683594,0.09051776,0.0002262944,-0.0040344553999602795,0.0019778812,0.103271484375,-1.4073696434497833,,,-4892.839999999999,7556.4,7556.4,-20.6
6728,475136,70,464,,,,,,,,,,,4590.86,-19.5,,,,
6741,476160,70,465,0.07038762187585235,1856,0.01309741847217083,0.6641253232955933,0.09049728000000001,0.0002262432,-0.003554562194040045,0.0025409688,0.08642578125,-1.4139715507626534,4609.6,-19.48,,,,
6754,477184,70,466,0.0588341464754194,1860,0.011027881875634193,0.7489150762557983,0.09047680000000001,0.000226192,-0.002553872996941209,0.0015256675,0.04736328125,-1.4267790094017982,4638.43,-19.43,,,,
