time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/explained_variance,train/value_loss,train/n_updates,train/learning_rate,train/entropy_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/policy_gradient_loss,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_score_reward
130,133120,199,668,0.7544078826904297,0.062306955456733704,516,0.00024339520000000002,-1.601172775030136,0.09735808000000001,0.000670367,0.0341796875,-0.0005055908113718033,0.009718021377921104,3697.79,-20.48,,,,
131,134144,200,669,0.5198986530303955,0.05865593650378287,520,0.00024334400000000002,-1.5692716389894485,0.09733760000000001,0.001552562,0.042724609375,-0.001623688091058284,0.009326985105872154,3710.29,-20.47,,,,
132,135168,201,671,0.7593023777008057,0.05610056221485138,524,0.00024329280000000002,-1.5578458234667778,0.09731712000000001,0.0025850548,0.045166015625,-0.0009893185924738646,0.013985434547066689,3710.29,-20.47,,,,
133,136192,202,673,0.566238522529602,0.040987427113577724,528,0.0002432416,-1.4955312311649323,0.09729664,0.0013691245,0.032958984375,-0.0008585632313042879,0.008263330906629562,3710.29,-20.47,,,,
134,137216,203,674,0.4468771815299988,0.06779685034416616,532,0.0002431904,-1.5429180786013603,0.09727616,0.0019085456,0.060791015625,-0.0013016188750043511,0.01193619892001152,3710.29,-20.47,,,,
135,138240,204,676,0.7194874286651611,0.05106768733821809,536,0.0002431392,-1.4928199648857117,0.09725568000000001,0.00047995563,0.044189453125,0.00032552084303461015,0.003817697986960411,3688.38,-20.52,,,,
136,139264,205,677,0.7879681587219238,0.058319153962656856,540,0.000243088,-1.533399909734726,0.09723520000000001,0.0018284373,0.047119140625,5.975045496597886e-05,0.012898260727524757,3687.91,-20.52,,,,
137,140288,206,679,0.689584493637085,0.06314817117527127,544,0.0002430368,-1.528331309556961,0.09721472,0.0018788194,0.037353515625,-0.0012771082110702991,0.005793707445263863,3684.63,-20.53,,,,
138,141312,207,681,0.7155355215072632,0.04365232214331627,548,0.0002429856,-1.5540397390723228,0.09719424,0.002593841,0.082763671875,-0.0011120486014988273,0.012123189866542816,3687.04,-20.53,,,,
139,142336,208,682,0.7203904390335083,0.05040565854869783,552,0.0002429344,-1.5839827805757523,0.09717376,0.0007245267,0.00830078125,-0.00028762142756022513,0.001007402315735817,3687.04,-20.53,,,,
140,143360,209,684,0.5684009790420532,0.0573769249022007,556,0.00024288319999999999,-1.5757627189159393,0.09715328000000001,0.0031926564,0.095947265625,-0.001186184847028926,0.012500669807195663,3693.17,-20.52,,,,
141,144384,210,685,0.7107588052749634,0.039918501977808774,560,0.000242832,-1.5803854316473007,0.0971328,0.0021298528,0.097412109375,-0.0012888437777291983,0.001450641080737114,3685.42,-20.52,,,,
142,145408,211,687,0.6537632942199707,0.07127375854179263,564,0.0002427808,-1.5553849413990974,0.09711232,0.0022498681,0.10888671875,-0.0005472010234370828,0.01755964383482933,3688.9,-20.52,,,,
143,146432,212,688,0.7914546728134155,0.04851904953829944,568,0.0002427296,-1.5593474805355072,0.09709184,0.0032048696,0.045654296875,-0.001903336145915091,-0.004904448986053467,3681.39,-20.54,,,,
144,147456,213,690,0.7904047966003418,0.06126574403606355,572,0.0002426784,-1.549771472811699,0.09707136,0.0021148873,0.01904296875,-0.0008768858679104596,0.006463278084993362,3695.07,-20.54,,,,
145,148480,214,691,0.8376019597053528,0.03420280141290277,576,0.0002426272,-1.5066968947649002,0.09705088,0.0027871646,0.18798828125,-0.005174534395337105,-0.011985473334789276,3696.9,-20.53,,,,
146,149504,215,693,0.7953317761421204,0.03865446895360947,580,0.00024257600000000002,-1.4929714277386665,0.09703040000000002,0.0021572425,0.121337890625,-0.0052080058958381414,-0.0036354921758174896,3696.9,-20.53,,,,
,150000,,,0.8366845846176147,0.01904678175924346,584,0.0002425248,-1.5399665012955666,0.09700992000000001,0.00077805447,0.010498046875,0.00039422657573595643,-0.0009736446663737297,,,3104.0,3104.0,-0.1333334,-21.0
147,150528,229,656,,,,,,,,,,,3701.7,-20.53,,,,
148,151552,230,657,0.7892148494720459,0.057349056703969836,588,0.0002424736,-1.5713670551776886,0.09698944000000001,0.001700891,0.015380859375,-0.0005082195857539773,0.014387097209692001,3694.42,-20.54,,,,
149,152576,231,659,0.590436577796936,0.06677515455521643,592,0.0002424224,-1.576123595237732,0.09696896,0.0025427155,0.043212890625,0.0004086475819349289,0.018962174654006958,3685.81,-20.55,,,,
150,153600,232,660,0.8707084059715271,0.05256234994158149,596,0.0002423712,-1.616803303360939,0.09694848,0.0012388295,0.010498046875,-0.0015449380734935403,0.00046864524483680725,3677.12,-20.53,,,,
151,154624,233,662,0.8183183073997498,0.03566696331836283,600,0.00024232000000000002,-1.5954129099845886,0.09692800000000001,0.0006782412,0.00830078125,0.0002961859863717109,-0.0010449271649122238,3672.28,-20.53,,,,
152,155648,234,663,0.5851583480834961,0.07022103830240667,604,0.00024226880000000002,-1.5786587074398994,0.09690752000000001,0.0017143637,0.048583984375,-0.0009943112381733954,0.01994643732905388,3672.28,-20.53,,,,
153,156672,235,664,0.4278821349143982,0.11175022041425109,608,0.00024221760000000002,-1.5916094854474068,0.09688704000000001,0.00085937517,0.030029296875,0.0006893689860589802,0.03471183031797409,3672.28,-20.53,,,,
154,157696,236,666,0.7015489339828491,0.051968342857435346,612,0.0002421664,-1.5636015087366104,0.09686656,0.0019013223,0.037109375,-0.0015288638533093035,0.004142314195632935,3663.51,-20.53,,,,
155,158720,237,667,0.8941391110420227,0.027184622129425406,616,0.0002421152,-1.5310665741562843,0.09684608,0.00072908733,0.1767578125,-0.0002686989028006792,-0.0046660685911774635,3663.51,-20.53,,,,
156,159744,238,669,0.7912726402282715,0.037320008501410484,620,0.000242064,-1.5344594791531563,0.09682560000000001,0.0042650355,0.12548828125,-0.0011246031790506095,-0.00797700323164463,3667.62,-20.5,,,,
157,160768,239,670,0.8671286702156067,0.038645205087959766,624,0.0002420128,-1.5718641877174377,0.09680512000000001,0.0042230003,0.152587890625,-0.002381104277446866,-0.007803602144122124,3658.53,-20.51,,,,
158,161792,240,671,0.7487435340881348,0.05287405289709568,628,0.0002419616,-1.61625237762928,0.09678464,0.0013832229,0.08984375,-0.003397598920855671,0.004292519763112068,3658.53,-20.51,,,,
159,162816,241,673,0.6735711097717285,0.042140661273151636,632,0.0002419104,-1.5812445282936096,0.09676416,0.0010030463,0.01513671875,-0.001299446215853095,-0.0004030894488096237,3658.53,-20.51,,,,
160,163840,242,674,0.6169576644897461,0.08149377349764109,636,0.0002418592,-1.6155255287885666,0.09674368,0.0017561091,0.029541015625,-0.0019484985386952758,0.010895377025008202,3656.09,-20.5,,,,
161,164864,243,676,0.775239884853363,0.04293247940950096,640,0.000241808,-1.6219178214669228,0.09672320000000001,0.0006558624,0.0,-0.0007585951825603843,0.0011781435459852219,3656.09,-20.5,,,,
162,165888,244,677,0.7051509618759155,0.03206711926031858,644,0.0002417568,-1.6399445608258247,0.09670272,0.0018232999,0.01611328125,-0.0003118926251772791,-0.002754688262939453,3656.09,-20.5,,,,
163,166912,245,678,0.7999905943870544,0.03785669943317771,648,0.0002417056,-1.6783666387200356,0.09668224,0.002735835,0.0498046875,-0.0017286080110352486,-0.010047078132629395,3664.04,-20.48,,,,
164,167936,246,679,0.8027231693267822,0.048263410571962595,652,0.0002416544,-1.6769971996545792,0.09666176,0.0027858987,0.094970703125,-0.0011269693495705724,0.0038485005497932434,3664.66,-20.49,,,,
165,168960,247,681,0.7746022343635559,0.05322336917743087,656,0.0002416032,-1.6922473758459091,0.09664128,0.0015759636,0.018798828125,-0.00018168182577937841,0.008113952353596687,3664.66,-20.49,,,,
166,169984,249,682,0.4264864921569824,0.06737190764397383,660,0.000241552,-1.6561103612184525,0.0966208,0.002297053,0.109619140625,-0.0011493944039102644,0.014204742386937141,3664.66,-20.49,,,,
167,171008,250,683,0.4475722908973694,0.06877436744980514,664,0.0002415008,-1.6589161232113838,0.09660032,0.0017470228,0.030029296875,-0.0012747346772812307,0.010280642658472061,3664.66,-20.49,,,,
168,172032,251,685,0.6179031133651733,0.07423426141031086,668,0.00024144959999999999,-1.6369345933198929,0.09657984,0.0030513054,0.21630859375,-0.002023120876401663,0.005714109167456627,3668.89,-20.49,,,,
169,173056,252,686,0.5676629543304443,0.06438158894889057,672,0.0002413984,-1.6300012543797493,0.09655936000000001,0.0063605234,0.1552734375,-0.0009889294160529971,0.008023407310247421,3662.67,-20.49,,,,
170,174080,253,687,0.7834073305130005,0.03087962861172855,676,0.0002413472,-1.6499288082122803,0.09653888000000001,0.0012309158,0.13818359375,-0.002444123267196119,-0.005661610513925552,3655.34,-20.49,,,,
,175000,,,0.8620408177375793,0.03287608048412949,680,0.00024129600000000003,-1.6447073891758919,0.0965184,0.0025716468,0.065185546875,-0.002232506638392806,-0.0022424105554819107,,,3056.0,3056.0,-0.1333334,-21.0
171,175104,266,656,,,,,,,,,,,3657.87,-20.46,,,,
172,176128,267,657,0.6139585971832275,0.07989583583548665,684,0.00024124480000000003,-1.641772821545601,0.09649792000000001,0.00058773335,0.017333984375,-0.0009177983447443694,0.020980166271328926,3657.87,-20.46,,,,
173,177152,268,658,0.5727741718292236,0.05882154870778322,688,0.00024119360000000002,-1.5751860439777374,0.09647744000000001,0.0007630752,0.135009765625,0.001392568286973983,0.005451194941997528,3657.87,-20.46,,,,
174,178176,269,660,0.7341374158859253,0.03008509846404195,692,0.00024114240000000002,-1.596006266772747,0.09645696000000001,0.0015978934,0.026123046875,0.0005854972405359149,0.0006916970014572144,3656.82,-20.46,,,,
175,179200,270,661,0.8332615494728088,0.04405198013409972,696,0.0002410912,-1.5690652951598167,0.09643648,0.0009009141,0.037841796875,-0.0004989291774109006,-0.0022455891594290733,3656.82,-20.46,,,,
176,180224,271,662,0.8166333436965942,0.058663133706431836,700,0.00024104,-1.5560625046491623,0.096416,0.0007109331,0.183837890625,0.0012034106475766748,-0.010369449853897095,3656.82,-20.46,,,,
177,181248,273,663,0.6232860088348389,0.0846586914267391,704,0.0002409888,-1.629039816558361,0.09639552000000001,0.004070814,0.15869140625,-0.0020737881131935865,0.006114685907959938,3644.37,-20.44,,,,
178,182272,274,665,0.8297483921051025,0.04472825559787452,708,0.0002409376,-1.6146328821778297,0.09637504000000001,0.0009685593,0.068115234375,-0.0017272088152822107,0.000628521665930748,3640.71,-20.44,,,,
179,183296,275,666,0.4834520220756531,0.09741742070764303,712,0.0002408864,-1.6209907084703445,0.09635456,0.0023766933,0.0634765625,-0.0020919375238008797,0.02593865804374218,3652.71,-20.42,,,,
180,184320,276,667,0.595027506351471,0.07018546340987086,716,0.0002408352,-1.5764686912298203,0.09633408,0.0010639669,0.06640625,-0.0018813913047779351,0.01357758603990078,3652.71,-20.42,,,,
181,185344,277,668,0.3876444697380066,0.09563124133273959,720,0.000240784,-1.547439657151699,0.0963136,0.0019626187,0.106689453125,-0.0021515929693123326,0.032295383512973785,3651.78,-20.42,,,,
182,186368,278,669,0.6188666820526123,0.07198892068117857,724,0.00024073280000000001,-1.5467247739434242,0.09629312000000001,0.0045521273,0.156005859375,-0.002262556052301079,0.006418753415346146,3651.78,-20.42,,,,
183,187392,279,671,0.7738086581230164,0.027806488214991987,728,0.0002406816,-1.4965692609548569,0.09627264,0.0034010517,0.1337890625,-0.004277515225112438,-0.008205166086554527,3651.78,-20.42,,,,
184,188416,280,672,0.7490739822387695,0.043391001876443624,732,0.0002406304,-1.5028219893574715,0.09625216,0.002555316,0.037353515625,0.0005029841267969459,0.00211283378303051,3633.83,-20.43,,,,
185,189440,281,673,0.8535674810409546,0.03376697050407529,736,0.0002405792,-1.5472452491521835,0.09623168,0.0022921837,0.02490234375,-0.0006748726882506162,-0.0015721311792731285,3628.21,-20.41,,,,
186,190464,282,674,0.7551054954528809,0.06033683102577925,740,0.000240528,-1.5538146868348122,0.0962112,0.0019513709,0.041015625,-0.0012017644476145506,0.010552164167165756,3640.68,-20.39,,,,
187,191488,283,675,0.7596954703330994,0.04394080559723079,744,0.0002404768,-1.5325543656945229,0.09619072000000001,0.0010687342,0.016357421875,-0.0007060663774609566,0.008780508302152157,3632.55,-20.4,,,,
188,192512,284,676,0.7407905459403992,0.053875376703217626,748,0.0002404256,-1.547657050192356,0.09617024,0.0032964372,0.1357421875,-0.002810113597661257,0.005777217447757721,3632.55,-20.4,,,,
189,193536,285,678,0.7491797208786011,0.026686635334044695,752,0.0002403744,-1.5583689883351326,0.09614976,0.0011311475,0.050048828125,-0.0017021847306750715,-0.007147739641368389,3632.55,-20.4,,,,
190,194560,286,679,0.698331892490387,0.02886441897135228,756,0.0002403232,-1.551723025739193,0.09612928000000001,0.0034034038,0.267578125,-0.005061266245320439,-0.0069702137261629105,3628.64,-20.41,,,,
191,195584,287,680,0.8664817214012146,0.024833236006088555,760,0.00024027199999999998,-1.5617270320653915,0.0961088,0.0032034018,0.14013671875,-0.0019549441640265286,0.0010950472205877304,3618.01,-20.42,,,,
192,196608,288,681,0.7229918241500854,0.05788980703800917,764,0.00024022080000000003,-1.5588334277272224,0.09608832,0.0025878975,0.124755859375,-0.001981136156246066,0.0034084003418684006,3602.69,-20.45,,,,
193,197632,289,682,0.8445680737495422,0.05078734876587987,768,0.00024016960000000003,-1.5428752303123474,0.09606784000000002,0.0013409135,0.06689453125,-0.0007447605312336236,0.000728413462638855,3602.69,-20.45,,,,
194,198656,290,683,0.588545560836792,0.048206867882981896,772,0.00024011840000000002,-1.5382212027907372,0.09604736000000001,0.0014650349,0.02001953125,-0.0011249760864302516,0.0043175481259822845,3602.69,-20.45,,,,
195,199680,291,684,0.6731849908828735,0.07393034850247204,776,0.00024006720000000002,-1.578494369983673,0.09602688000000001,0.0017392647,0.060302734375,-0.0021656552562490106,0.01076449267566204,3602.69,-20.45,,,,
,200000,,,0.8221437335014343,0.04015920159872621,780,0.00024001600000000001,-1.578964687883854,0.0960064,0.0016978096,0.02587890625,-0.0001200069091282785,-0.010116045363247395,,,3056.0,3056.0,-2879.4133336,-21.0
196,200704,305,657,,,,,,,,,,,3602.98,-20.46,,,,
197,201728,306,658,0.8006832003593445,0.055821830639615655,784,0.0002399648,-1.5407412946224213,0.09598592,0.002683126,0.19482421875,-0.0022947477700654417,0.01266459934413433,3607.02,-20.45,,,,
198,202752,307,659,0.8797674775123596,0.02928598364815116,788,0.0002399136,-1.513974167406559,0.09596544000000001,0.001503987,0.0185546875,-0.0006690152222290635,-0.007850321009755135,3579.8,-20.46,,,,
199,203776,308,660,0.827782928943634,0.05987658281810582,792,0.0002398624,-1.5229399427771568,0.09594496000000001,0.001534181,0.02099609375,-0.0007683243602514267,0.010888658463954926,3581.32,-20.44,,,,
200,204800,309,661,0.7781487703323364,0.04474693932570517,796,0.0002398112,-1.4871918633580208,0.09592448,0.0013234741,0.021728515625,-0.0005550737259909511,0.009127020835876465,3582.01,-20.44,,,,
201,205824,310,662,0.598004937171936,0.06234900397248566,800,0.00023976,-1.5146555081009865,0.095904,0.0033361283,0.12451171875,-0.0009482102177571505,0.016277233138680458,3582.01,-20.44,,,,
202,206848,311,663,0.40057146549224854,0.08635699306614697,804,0.00023970880000000002,-1.535590998828411,0.09588352,0.0007238263,0.033447265625,-0.0009670224681030959,0.005509739741683006,3583.29,-20.44,,,,
203,207872,312,665,0.6529127359390259,0.06909730401821434,808,0.00023965760000000001,-1.5042855218052864,0.09586304000000001,0.003417866,0.08984375,-0.0019082878134213388,0.009735491126775742,3583.29,-20.44,,,,
204,208896,313,666,0.6013160347938538,0.05665525607764721,812,0.0002396064,-1.5403203815221786,0.09584256000000001,0.0039356714,0.123779296875,-0.0023625880130566657,0.0026683881878852844,3585.77,-20.44,,,,
205,209920,314,667,0.8783769607543945,0.03711961139924824,816,0.0002395552,-1.4879386201500893,0.09582208,0.0014127226,0.0283203125,-0.0012926004128530622,0.007210958749055862,3577.55,-20.43,,,,
206,210944,315,668,0.732208251953125,0.07222692156210542,820,0.000239504,-1.5069827511906624,0.0958016,0.0030031577,0.05859375,-0.0006189387640915811,0.0075767748057842255,3577.55,-20.43,,,,
207,211968,316,669,0.4565833806991577,0.05828063120134175,824,0.0002394528,-1.5416432991623878,0.09578112,0.0022038447,0.106201171875,-0.002572633617091924,0.003316843882203102,3589.84,-20.4,,,,
208,212992,317,670,0.7575862407684326,0.055724079022184014,828,0.0002394016,-1.563089057803154,0.09576064000000001,0.0028390256,0.04443359375,-0.0026665200712159276,0.010214857757091522,3609.54,-20.42,,,,
209,214016,318,671,0.5791536569595337,0.10214240057393909,832,0.0002393504,-1.5275058969855309,0.09574016,0.0022476243,0.09765625,-0.0023941284453030676,0.023959722369909286,3609.54,-20.42,,,,
210,215040,319,672,0.7083672285079956,0.0684377949219197,836,0.0002392992,-1.4880512952804565,0.09571968,0.004445442,0.15283203125,-0.001647850265726447,0.00667291134595871,3609.54,-20.42,,,,
211,216064,320,673,0.7743901014328003,0.04590513836592436,840,0.00023924799999999998,-1.4764599353075027,0.0956992,0.002141566,0.117919921875,-0.0014072044286876917,0.012046308256685734,3601.68,-20.43,,,,
212,217088,321,674,0.5955225229263306,0.06674082204699516,844,0.00023919679999999998,-1.483407087624073,0.09567872,0.0033460357,0.148193359375,-0.0014533695066347718,0.006778093054890633,3617.65,-20.4,,,,
213,218112,322,675,0.8965899348258972,0.029334084829315543,848,0.00023914560000000003,-1.5130857154726982,0.09565824,0.0035004374,0.09521484375,-0.0007802866748534143,-0.006609195843338966,3617.65,-20.4,,,,
214,219136,323,676,0.6071678400039673,0.048943315632641315,852,0.00023909440000000003,-1.5002594143152237,0.09563776000000002,0.004903186,0.203125,-0.00228659511776641,0.006944887340068817,3617.73,-20.4,,,,
215,220160,325,677,0.5036932229995728,0.12186535447835922,856,0.00023904320000000002,-1.4840651974081993,0.09561728000000001,0.0023592676,0.126708984375,-0.0008575942483730614,0.03711667284369469,3623.97,-20.38,,,,
